1	-12.12	96.81	-417.7
2	-10.23	105.73	-4134.7
3	-28.89	167.98	-30.3
4	17.45	34.71	368.6
4	16.45	34.71	382.1
4	15.45	34.71	500.1
4	14.45	34.71	490.4
4	13.45	34.71	455.1
4	17.45	35.71	436.1
4	16.45	35.71	403
4	15.45	35.71	440
4	14.45	35.71	539.5
4	13.45	35.71	582.4
4	17.45	36.71	483.4
4	16.45	36.71	528.7
4	15.45	36.71	829.7
4	14.45	36.71	660.5
4	13.45	36.71	785.8
4	17.45	37.71	532.9
4	16.45	37.71	725.1
4	15.45	37.71	601.8
4	14.45	37.71	994.7
4	13.45	37.71	1087.6
4	17.45	38.71	152.8
4	16.45	38.71	520.5
4	15.45	38.71	1919.5
4	14.45	38.71	1258.2
4	13.45	38.71	1147.6
4	17.45	39.71	-313.9
4	16.45	39.71	-97.8
4	15.45	39.71	-79.2
4	14.45	39.71	2365.3
4	13.45	39.71	2165.5
4	17.45	40.71	-467.8
4	16.45	40.71	-297.7
4	15.45	40.71	-2.4
4	14.45	40.71	438.7
4	13.45	40.71	156.5
4	17.45	41.71	-143.2
4	16.45	41.71	-59.5
4	15.45	41.71	-199.1
4	14.45	41.71	-69.8
4	13.45	41.71	894
4	17.45	42.71	186.3
4	16.45	42.71	-2.8
4	15.45	42.71	-11.9
4	14.45	42.71	-86.9
4	13.45	42.71	-50.6
5	-14.04	163.6	-3270.1
5	-15.04	163.6	-3491.9
5	-16.04	163.6	-4817.5
5	-17.04	163.6	-4529.3
5	-18.04	163.6	-3963.2
5	-19.04	163.6	-19.7
5	-20.04	163.6	-1806.2
5	-21.04	163.6	-3531.3
5	-22.04	163.6	-2990.7
5	-14.04	164.6	-2031.4
5	-15.04	164.6	-3784.3
5	-16.04	164.6	-3388.1
5	-17.04	164.6	-4119.7
5	-18.04	164.6	-3843.5
5	-19.04	164.6	-2310.4
5	-20.04	164.6	-2205.6
5	-21.04	164.6	-301.3
5	-22.04	164.6	-3555.5
5	-14.04	165.6	-1124.7
5	-15.04	165.6	-4996.7
5	-16.04	165.6	-3113.5
5	-17.04	165.6	-4562
5	-18.04	165.6	-4530.9
5	-19.04	165.6	-3804.6
5	-20.04	165.6	-2549.3
5	-21.04	165.6	-27.4
5	-22.04	165.6	-3054.9
5	-14.04	166.6	-3243.1
5	-15.04	166.6	
5	-16.04	166.6	-1899.8
5	-17.04	166.6	-4705.3
5	-18.04	166.6	-4486
5	-19.04	166.6	-4538.5
5	-20.04	166.6	-3322.2
5	-21.04	166.6	-2037.5
5	-22.04	166.6	767.5
6	-14.55	166.08	-2514.4
6	-15.55	166.08	-3417.6
6	-16.55	166.08	-4635.6
6	-14.55	167.08	-1416.5
6	-15.55	167.08	212.5
6	-16.55	167.08	-4155.6
6	-14.55	168.08	-2118.4
6	-15.55	168.08	-1673.2
6	-16.55	168.08	-293.4
7	-5.64	153.87	-1340.8
7	-6.64	153.87	-6864.4
7	-7.64	153.87	-4577.2
7	-8.64	153.87	-3540.5
7	-9.64	153.87	-1892.3
7	-10.64	153.87	-3015.6
7	-5.64	154.87	618
7	-6.64	154.87	-547.5
7	-7.64	154.87	-3338.2
7	-8.64	154.87	-2238.3
7	-9.64	154.87	-3146
7	-10.64	154.87	-3169.1
7	-5.64	155.87	-2812.2
7	-6.64	155.87	49.9
7	-7.64	155.87	-1873.3
7	-8.64	155.87	-3443.4
7	-9.64	155.87	-3166.9
7	-10.64	155.87	-2571.2
7	-5.64	156.87	-2125.3
7	-6.64	156.87	-1964.3
7	-7.64	156.87	-1049.7
7	-8.64	156.87	-3340.2
7	-9.64	156.87	-3726.7
7	-10.64	156.87	-3712.7
7	-5.64	157.87	-2286.6
7	-6.64	157.87	-3280.5
7	-7.64	157.87	-720.2
7	-8.64	157.87	
7	-9.64	157.87	-4006.9
7	-10.64	157.87	-1071.3
7	-5.64	158.87	-1930.4
7	-6.64	158.87	-3741
7	-7.64	158.87	-782
7	-8.64	158.87	-1779.1
7	-9.64	158.87	-4568.2
7	-10.64	158.87	-3301.4
7	-5.64	159.87	-1782.7
7	-6.64	159.87	-2262.2
7	-7.64	159.87	-2608.6
7	-8.64	159.87	-106.1
7	-9.64	159.87	572.1
7	-10.64	159.87	-3114.6
7	-5.64	160.87	-1752.5
7	-6.64	160.87	-1996
7	-7.64	160.87	-2968.5
7	-8.64	160.87	260.8
7	-9.64	160.87	-632.2
7	-10.64	160.87	-4605.9
7	-5.64	161.87	-2880.1
7	-6.64	161.87	-2443.1
7	-7.64	161.87	-1275.3
7	-8.64	161.87	-3749.7
7	-9.64	161.87	-1918.9
7	-10.64	161.87	805.2
7	-5.64	162.87	-3358.6
7	-6.64	162.87	-3504.9
7	-7.64	162.87	-2897.8
7	-8.64	162.87	-2522.2
7	-9.64	162.87	-3979
7	-10.64	162.87	-3270.4
8	8.08	134.17	-4523.3
8	7.08	134.17	-1411.8
9	6.87	158.1	
10	-0.49	166.66	-4121.2
11	3.27	171.36	-4151.8
11	2.27	171.36	-3993.9
11	1.27	171.36	-4309
11	0.27	171.36	-4535.1
11	-0.73	171.36	-4174.1
11	-1.73	171.36	-4066.8
11	3.27	172.36	-4317.7
11	2.27	172.36	-4394
11	1.27	172.36	-4165.9
11	0.27	172.36	-4422.4
11	-0.73	172.36	-4569.4
11	-1.73	172.36	-4224.9
11	3.27	173.36	-4544.9
11	2.27	173.36	-3278.2
11	1.27	173.36	-3689.6
11	0.27	173.36	
11	-0.73	173.36	-4750.1
11	-1.73	173.36	-4538.4
11	3.27	174.36	-4941.5
11	2.27	174.36	-3884.3
11	1.27	174.36	-4554.9
11	0.27	174.36	-4805.8
11	-0.73	174.36	-19.3
11	-1.73	174.36	-4670.5
11	3.27	175.36	-4907.7
11	2.27	175.36	-4927.7
11	1.27	175.36	-4803.6
11	0.27	175.36	-4921.6
11	-0.73	175.36	-4915
11	-1.73	175.36	-2887.2
11	3.27	176.36	-5084.4
11	2.27	176.36	-3268.8
11	1.27	176.36	-5254.3
11	0.27	176.36	-5118.7
11	-0.73	176.36	-5095.7
11	-1.73	176.36	-5087
12	19.43	166.61	-3188.8
13	15.27	145.51	-1266.6
14	25.24	119.83	-42.8
14	24.24	119.83	-33
14	23.24	119.83	-131.5
14	22.24	119.83	-1453.4
14	25.24	120.83	-88.7
14	24.24	120.83	363.1
14	23.24	120.83	1354.6
14	22.24	120.83	494.7
15	18.12	116.52	-3917.3
15	17.12	116.52	-4013
15	16.12	116.52	-4148.6
15	15.12	116.52	-1627.3
15	14.12	116.52	-4337.7
15	13.12	116.52	-4252.1
15	12.12	116.52	-2050.8
15	11.12	116.52	-73.3
15	10.12	116.52	-1654.6
15	9.12	116.52	-1268
15	8.12	116.52	-1146.2
15	7.12	116.52	-59
15	6.12	116.52	895.2
15	18.12	117.52	-3853.9
15	17.12	117.52	-3957.8
15	16.12	117.52	-4115.8
15	15.12	117.52	-3273
15	14.12	117.52	-4193.2
15	13.12	117.52	-3942.8
15	12.12	117.52	-3553.9
15	11.12	117.52	-586.9
15	10.12	117.52	-1524
15	9.12	117.52	-7.2
15	8.12	117.52	-170.8
15	7.12	117.52	-18.5
