rgn_id_OHI	lat	long	sal
199	-68.5	175.5	33.54715385
11	-68.5	176.5	33.7607
199	-68.5	176.5	33.7607
199	-67.5	2.5	34.15523077
43	-67.5	4.5	34.11330769
44	-67.5	5.5	34.25253846
103	-67.5	6.5	34.19261538
100	-67.5	11.5	34.03061538
16	-67.5	12.5	34.23023077
100	-67.5	12.5	34.23023077
16	-67.5	13.5	34.12061538
100	-67.5	13.5	34.12061538
16	-67.5	14.5	34.13838462
100	-67.5	14.5	34.13838462
100	-67.5	17.5	34.286375
199	-67.5	17.5	34.286375
199	-67.5	19.5	34.05876923
199	-67.5	20.5	33.95423077
199	-67.5	21.5	33.97069231
199	-67.5	22.5	33.99138462
199	-67.5	23.5	34.051
199	-67.5	24.5	34.04538462
199	-67.5	25.5	34.03261538
199	-67.5	26.5	34.04153846
199	-67.5	29.5	34.08107692
199	-67.5	30.5	33.97038462
199	-67.5	31.5	34.09292308
43	-67.5	33.5	33.95446154
43	-67.5	34.5	34.11961538
43	-67.5	37.5	34.06730769
43	-67.5	38.5	34.07838462
43	-67.5	39.5	33.921
39	-67.5	72.5	34.04730769
39	-67.5	73.5	33.81876923
11	-67.5	171.5	33.82838462
199	-67.5	171.5	33.82838462
11	-67.5	173.5	33.46846154
199	-67.5	173.5	33.46846154
11	-67.5	174.5	33.70553846
199	-67.5	174.5	33.70553846
11	-67.5	175.5	33.73623077
199	-67.5	175.5	33.73623077
11	-67.5	176.5	33.73646154
199	-67.5	176.5	33.73646154
199	-67.5	179.5	33.92561538
199	-66.5	2.5	34.20053846
199	-66.5	3.5	34.15153846
43	-66.5	4.5	34.02115385
44	-66.5	5.5	34.22984615
103	-66.5	6.5	34.24030769
100	-66.5	11.5	34.16
16	-66.5	12.5	34.133
100	-66.5	12.5	34.133
16	-66.5	13.5	34.14246154
100	-66.5	13.5	34.14246154
199	-66.5	20.5	33.86915385
199	-66.5	21.5	33.88792308
199	-66.5	22.5	34.06769231
199	-66.5	23.5	34.10723077
199	-66.5	29.5	34.10230769
199	-66.5	30.5	34.085
43	-66.5	33.5	34.12272727
43	-66.5	34.5	34.12576923
43	-66.5	40.5	33.98653846
44	-66.5	49.5	33.82669231
39	-66.5	72.5	33.683
39	-66.5	73.5	33.79423077
16	-66.5	142.5	34.31538462
100	-66.5	142.5	34.31538462
16	-66.5	143.5	34.16661538
100	-66.5	143.5	34.16661538
16	-66.5	144.5	34.33392308
100	-66.5	144.5	34.33392308
16	-66.5	145.5	34.32515385
100	-66.5	145.5	34.32515385
16	-66.5	146.5	34.26115385
100	-66.5	146.5	34.26115385
199	-66.5	170.5	33.81561538
11	-66.5	174.5	33.83430769
199	-66.5	174.5	33.83430769
11	-66.5	175.5	33.80269231
199	-66.5	175.5	33.80269231
199	-66.5	178.5	33.92353846
199	-66.5	179.5	33.59792308
199	-65.5	2.5	34.16730769
199	-65.5	3.5	34.129
43	-65.5	4.5	34.17261538
44	-65.5	5.5	34.25561538
103	-65.5	6.5	34.15884615
16	-65.5	13.5	34.049
100	-65.5	13.5	34.049
199	-65.5	18.5	33.99192308
199	-65.5	25.5	34.07969231
199	-65.5	28.5	34.3147
199	-65.5	29.5	34.2166
199	-65.5	30.5	34.10292308
199	-65.5	31.5	34.14407692
43	-65.5	33.5	34.21790909
43	-65.5	34.5	34.27263636
43	-65.5	35.5	34.22109091
43	-65.5	36.5	34.011
43	-65.5	37.5	33.99053846
43	-65.5	38.5	34.00415385
43	-65.5	39.5	33.94553846
43	-65.5	40.5	33.96223077
44	-65.5	47.5	34.07523077
44	-65.5	48.5	33.98253846
44	-65.5	49.5	33.85746154
44	-65.5	50.5	33.77330769
39	-65.5	72.5	34.14023077
39	-65.5	73.5	34.2803
16	-65.5	114.5	33.97861538
100	-65.5	114.5	33.97861538
16	-65.5	115.5	33.97061538
100	-65.5	115.5	33.97061538
16	-65.5	116.5	33.73030769
100	-65.5	116.5	33.73030769
16	-65.5	117.5	33.96930769
100	-65.5	117.5	33.96930769
16	-65.5	118.5	33.60476923
100	-65.5	118.5	33.60476923
16	-65.5	119.5	33.55946154
100	-65.5	119.5	33.55946154
16	-65.5	120.5	33.95007692
100	-65.5	120.5	33.95007692
16	-65.5	121.5	33.95846154
100	-65.5	121.5	33.95846154
16	-65.5	122.5	33.62592308
100	-65.5	122.5	33.62592308
16	-65.5	123.5	34.05728571
100	-65.5	123.5	34.05728571
16	-65.5	124.5	34.13385714
100	-65.5	124.5	34.13385714
16	-65.5	139.5	33.98892308
100	-65.5	139.5	33.98892308
16	-65.5	140.5	33.82076923
100	-65.5	140.5	33.82076923
16	-65.5	141.5	34.05776923
100	-65.5	141.5	34.05776923
16	-65.5	142.5	34.10792308
100	-65.5	142.5	34.10792308
16	-65.5	143.5	34.15907692
100	-65.5	143.5	34.15907692
16	-65.5	144.5	33.98376923
100	-65.5	144.5	33.98376923
16	-65.5	145.5	33.86769231
100	-65.5	145.5	33.86769231
16	-65.5	146.5	34.04561538
100	-65.5	146.5	34.04561538
16	-65.5	147.5	33.86123077
100	-65.5	147.5	33.86123077
16	-65.5	148.5	34.01392308
100	-65.5	148.5	34.01392308
16	-65.5	149.5	33.88381818
100	-65.5	149.5	33.88381818
16	-65.5	150.5	34.29030769
100	-65.5	150.5	34.29030769
100	-65.5	154.5	34.03146154
100	-65.5	156.5	33.83861538
100	-65.5	157.5	33.77715385
100	-65.5	158.5	33.88569231
199	-64.5	2.5	34.25423077
199	-64.5	3.5	34.32953846
43	-64.5	4.5	34.37061538
44	-64.5	5.5	34.20084615
199	-64.5	29.5	33.90484615
199	-64.5	30.5	33.94338462
43	-64.5	34.5	34.02876923
43	-64.5	35.5	33.96484615
43	-64.5	36.5	34.07169231
43	-64.5	37.5	34.08776923
43	-64.5	38.5	34.06207692
43	-64.5	39.5	33.90476923
43	-64.5	40.5	34.01753846
44	-64.5	47.5	34.03146154
44	-64.5	49.5	33.92315385
44	-64.5	50.5	33.93684615
100	-64.5	110.5	34.16907692
16	-64.5	111.5	34.07192308
100	-64.5	111.5	34.07192308
16	-64.5	112.5	34.12830769
100	-64.5	112.5	34.12830769
16	-64.5	113.5	34.05776923
100	-64.5	113.5	34.05776923
16	-64.5	114.5	33.93746154
100	-64.5	114.5	33.93746154
16	-64.5	115.5	33.86576923
100	-64.5	115.5	33.86576923
16	-64.5	116.5	34.08061538
100	-64.5	116.5	34.08061538
16	-64.5	117.5	34.08469231
100	-64.5	117.5	34.08469231
16	-64.5	118.5	34.18315385
100	-64.5	118.5	34.18315385
16	-64.5	119.5	34.12469231
100	-64.5	119.5	34.12469231
16	-64.5	120.5	34.18584615
100	-64.5	120.5	34.18584615
16	-64.5	121.5	34.30292308
100	-64.5	121.5	34.30292308
16	-64.5	122.5	34.20053846
100	-64.5	122.5	34.20053846
16	-64.5	123.5	34.27046154
100	-64.5	123.5	34.27046154
16	-64.5	124.5	34.09546154
100	-64.5	124.5	34.09546154
16	-64.5	125.5	34.06569231
100	-64.5	125.5	34.06569231
16	-64.5	126.5	33.99615385
100	-64.5	126.5	33.99615385
16	-64.5	127.5	34.00146154
100	-64.5	127.5	34.00146154
16	-64.5	128.5	33.98169231
100	-64.5	128.5	33.98169231
16	-64.5	129.5	34.02192308
100	-64.5	129.5	34.02192308
16	-64.5	138.5	33.86215385
100	-64.5	138.5	33.86215385
16	-64.5	139.5	33.87361538
100	-64.5	139.5	33.87361538
16	-64.5	140.5	33.98469231
100	-64.5	140.5	33.98469231
16	-64.5	141.5	34.02492308
100	-64.5	141.5	34.02492308
16	-64.5	142.5	34.01553846
100	-64.5	142.5	34.01553846
16	-64.5	143.5	33.99984615
100	-64.5	143.5	33.99984615
16	-64.5	144.5	34.01961538
100	-64.5	144.5	34.01961538
16	-64.5	149.5	33.74230769
100	-64.5	149.5	33.74230769
16	-64.5	150.5	33.78369231
100	-64.5	150.5	33.78369231
16	-64.5	151.5	33.80263636
100	-64.5	151.5	33.80263636
16	-64.5	152.5	33.71215385
100	-64.5	152.5	33.71215385
16	-64.5	153.5	33.835
100	-64.5	153.5	33.835
100	-64.5	154.5	33.84984615
100	-64.5	155.5	33.69615385
100	-64.5	156.5	33.82761538
100	-64.5	157.5	33.88761538
100	-64.5	158.5	34.04661538
100	-64.5	159.5	34.01292308
100	-64.5	164.5	34.04707692
199	-64.5	164.5	34.04707692
100	-64.5	168.5	34.01769231
199	-64.5	168.5	34.01769231
100	-64.5	169.5	34.03930769
199	-64.5	169.5	34.03930769
199	-63.5	2.5	34.21761538
199	-63.5	3.5	34.34638462
44	-63.5	5.5	33.98281818
103	-63.5	6.5	34.00346154
16	-63.5	15.5	33.94946154
100	-63.5	15.5	33.94946154
199	-63.5	25.5	33.89284615
199	-63.5	26.5	33.86838462
199	-63.5	29.5	33.85469231
199	-63.5	30.5	33.85230769
43	-63.5	33.5	33.93507692
43	-63.5	34.5	33.96276923
43	-63.5	35.5	33.89146154
43	-63.5	36.5	33.93253846
43	-63.5	37.5	33.955
43	-63.5	38.5	33.99138462
43	-63.5	39.5	33.909
43	-63.5	40.5	34.00709091
44	-63.5	49.5	33.93138462
39	-63.5	73.5	33.71161538
100	-63.5	110.5	34.11123077
16	-63.5	111.5	34.07061538
100	-63.5	111.5	34.07061538
16	-63.5	112.5	33.99892308
100	-63.5	112.5	33.99892308
16	-63.5	113.5	34.07576923
100	-63.5	113.5	34.07576923
16	-63.5	114.5	34.05038462
100	-63.5	114.5	34.05038462
16	-63.5	115.5	34.05715385
100	-63.5	115.5	34.05715385
16	-63.5	116.5	34.13338462
100	-63.5	116.5	34.13338462
16	-63.5	117.5	34.085
100	-63.5	117.5	34.085
16	-63.5	118.5	34.12646154
100	-63.5	118.5	34.12646154
16	-63.5	119.5	34.13276923
100	-63.5	119.5	34.13276923
16	-63.5	120.5	34.05415385
100	-63.5	120.5	34.05415385
16	-63.5	121.5	33.94115385
100	-63.5	121.5	33.94115385
16	-63.5	122.5	34.12007692
100	-63.5	122.5	34.12007692
16	-63.5	123.5	34.09069231
100	-63.5	123.5	34.09069231
16	-63.5	124.5	34.08507692
100	-63.5	124.5	34.08507692
16	-63.5	125.5	33.981
100	-63.5	125.5	33.981
16	-63.5	126.5	33.94584615
100	-63.5	126.5	33.94584615
16	-63.5	127.5	33.93192308
100	-63.5	127.5	33.93192308
16	-63.5	128.5	33.93261538
100	-63.5	128.5	33.93261538
16	-63.5	129.5	33.91961538
100	-63.5	129.5	33.91961538
16	-63.5	130.5	33.83261538
100	-63.5	130.5	33.83261538
16	-63.5	131.5	33.91238462
100	-63.5	131.5	33.91238462
16	-63.5	132.5	33.91376923
100	-63.5	132.5	33.91376923
16	-63.5	133.5	33.88792308
100	-63.5	133.5	33.88792308
16	-63.5	134.5	33.89107692
100	-63.5	134.5	33.89107692
16	-63.5	135.5	34.01823077
100	-63.5	135.5	34.01823077
16	-63.5	136.5	33.845
100	-63.5	136.5	33.845
16	-63.5	137.5	33.95046154
100	-63.5	137.5	33.95046154
16	-63.5	138.5	33.96753846
100	-63.5	138.5	33.96753846
16	-63.5	139.5	33.95430769
100	-63.5	139.5	33.95430769
16	-63.5	140.5	33.90738462
100	-63.5	140.5	33.90738462
16	-63.5	141.5	34.05923077
100	-63.5	141.5	34.05923077
16	-63.5	142.5	33.99361538
100	-63.5	142.5	33.99361538
16	-63.5	143.5	33.89453846
100	-63.5	143.5	33.89453846
16	-63.5	144.5	33.82976923
100	-63.5	144.5	33.82976923
16	-63.5	145.5	33.93838462
100	-63.5	145.5	33.93838462
16	-63.5	146.5	33.84607692
100	-63.5	146.5	33.84607692
16	-63.5	147.5	33.79015385
100	-63.5	147.5	33.79015385
16	-63.5	149.5	33.81138462
100	-63.5	149.5	33.81138462
16	-63.5	150.5	33.87653846
100	-63.5	150.5	33.87653846
100	-63.5	156.5	33.77538462
100	-63.5	157.5	33.92553846
100	-63.5	158.5	33.86453846
100	-63.5	159.5	33.79807692
100	-63.5	161.5	34.05192308
199	-63.5	161.5	34.05192308
100	-63.5	162.5	33.97376923
199	-63.5	162.5	33.97376923
11	-63.5	174.5	33.92430769
199	-63.5	174.5	33.92430769
11	-63.5	175.5	33.86292308
199	-63.5	175.5	33.86292308
11	-63.5	176.5	33.89376923
199	-63.5	176.5	33.89376923
199	-63.5	177.5	33.91215385
199	-63.5	178.5	33.87269231
199	-63.5	179.5	33.92992308
199	-62.5	2.5	34.11907692
199	-62.5	3.5	34.11930769
16	-62.5	15.5	33.90218182
100	-62.5	15.5	33.90218182
199	-62.5	25.5	33.84384615
199	-62.5	26.5	33.82553846
199	-62.5	27.5	33.87292308
199	-62.5	29.5	33.868
199	-62.5	30.5	33.83415385
43	-62.5	33.5	33.79453846
43	-62.5	34.5	33.83207692
43	-62.5	40.5	33.94484615
44	-62.5	49.5	33.83854545
100	-62.5	110.5	33.98569231
16	-62.5	111.5	33.92684615
100	-62.5	111.5	33.92684615
16	-62.5	112.5	33.98361538
100	-62.5	112.5	33.98361538
16	-62.5	113.5	33.94592308
100	-62.5	113.5	33.94592308
16	-62.5	114.5	33.92938462
100	-62.5	114.5	33.92938462
16	-62.5	115.5	33.95069231
100	-62.5	115.5	33.95069231
16	-62.5	116.5	33.91792308
100	-62.5	116.5	33.91792308
16	-62.5	117.5	33.95453846
100	-62.5	117.5	33.95453846
16	-62.5	118.5	33.91376923
100	-62.5	118.5	33.91376923
16	-62.5	119.5	33.90607692
100	-62.5	119.5	33.90607692
16	-62.5	120.5	33.83638462
100	-62.5	120.5	33.83638462
16	-62.5	121.5	33.92876923
100	-62.5	121.5	33.92876923
16	-62.5	122.5	33.93969231
100	-62.5	122.5	33.93969231
16	-62.5	123.5	33.89969231
100	-62.5	123.5	33.89969231
16	-62.5	124.5	33.92715385
100	-62.5	124.5	33.92715385
16	-62.5	125.5	33.878
100	-62.5	125.5	33.878
16	-62.5	126.5	33.81407692
100	-62.5	126.5	33.81407692
16	-62.5	127.5	33.91023077
100	-62.5	127.5	33.91023077
16	-62.5	128.5	33.85553846
100	-62.5	128.5	33.85553846
16	-62.5	129.5	33.83238462
100	-62.5	129.5	33.83238462
16	-62.5	130.5	33.79723077
100	-62.5	130.5	33.79723077
16	-62.5	131.5	33.82276923
100	-62.5	131.5	33.82276923
16	-62.5	132.5	33.91415385
100	-62.5	132.5	33.91415385
16	-62.5	133.5	33.89830769
100	-62.5	133.5	33.89830769
16	-62.5	134.5	33.93507692
100	-62.5	134.5	33.93507692
16	-62.5	135.5	33.876
100	-62.5	135.5	33.876
16	-62.5	136.5	33.90569231
100	-62.5	136.5	33.90569231
16	-62.5	137.5	33.79561538
100	-62.5	137.5	33.79561538
16	-62.5	138.5	33.89784615
100	-62.5	138.5	33.89784615
16	-62.5	139.5	33.96723077
100	-62.5	139.5	33.96723077
16	-62.5	140.5	33.84938462
100	-62.5	140.5	33.84938462
16	-62.5	141.5	33.82892308
100	-62.5	141.5	33.82892308
16	-62.5	142.5	33.86961538
100	-62.5	142.5	33.86961538
16	-62.5	143.5	33.85215385
100	-62.5	143.5	33.85215385
16	-62.5	144.5	33.86215385
100	-62.5	144.5	33.86215385
16	-62.5	145.5	33.84307692
100	-62.5	145.5	33.84307692
16	-62.5	146.5	33.86892308
100	-62.5	146.5	33.86892308
16	-62.5	147.5	33.86638462
100	-62.5	147.5	33.86638462
16	-62.5	148.5	33.86053846
100	-62.5	148.5	33.86053846
16	-62.5	149.5	33.86338462
100	-62.5	149.5	33.86338462
16	-62.5	150.5	33.88238462
100	-62.5	150.5	33.88238462
16	-62.5	152.5	33.76153846
100	-62.5	152.5	33.76153846
16	-62.5	153.5	33.81938462
100	-62.5	153.5	33.81938462
100	-62.5	157.5	34.13469231
100	-62.5	165.5	33.84492308
199	-62.5	165.5	33.84492308
100	-62.5	166.5	33.87930769
199	-62.5	166.5	33.87930769
100	-62.5	167.5	33.96346154
199	-62.5	167.5	33.96346154
100	-62.5	168.5	33.99038462
199	-62.5	168.5	33.99038462
100	-62.5	169.5	33.82469231
199	-62.5	169.5	33.82469231
199	-62.5	170.5	33.94576923
11	-62.5	171.5	33.91353846
199	-62.5	171.5	33.91353846
11	-62.5	172.5	33.88476923
199	-62.5	172.5	33.88476923
11	-62.5	173.5	33.86692308
199	-62.5	173.5	33.86692308
11	-62.5	174.5	33.81130769
199	-62.5	174.5	33.81130769
11	-62.5	175.5	33.853
199	-62.5	175.5	33.853
11	-62.5	176.5	33.89169231
199	-62.5	176.5	33.89169231
199	-62.5	177.5	33.93730769
199	-62.5	178.5	33.85192308
199	-62.5	179.5	33.87907692
199	-61.5	2.5	34.01853846
199	-61.5	3.5	33.94446154
43	-61.5	4.5	34.05915385
44	-61.5	5.5	34.16223077
100	-61.5	11.5	34.11530769
16	-61.5	12.5	33.90661538
100	-61.5	12.5	33.90661538
16	-61.5	13.5	34.06315385
100	-61.5	13.5	34.06315385
16	-61.5	14.5	34.22253846
100	-61.5	14.5	34.22253846
16	-61.5	15.5	34.29938462
100	-61.5	15.5	34.29938462
100	-61.5	16.5	34.06161538
199	-61.5	16.5	34.06161538
199	-61.5	27.5	0
199	-61.5	28.5	33.73053846
199	-61.5	29.5	33.75146154
199	-61.5	30.5	33.795
199	-61.5	31.5	0
43	-61.5	33.5	0
43	-61.5	34.5	33.75623077
43	-61.5	36.5	33.75507692
43	-61.5	37.5	33.802
43	-61.5	38.5	33.83576923
43	-61.5	39.5	33.78376923
43	-61.5	40.5	33.835
43	-61.5	41.5	33.87738462
44	-61.5	42.5	33.86623077
44	-61.5	45.5	33.70661538
44	-61.5	46.5	33.71053846
44	-61.5	47.5	33.75584615
44	-61.5	49.5	33.857
44	-61.5	50.5	33.70723077
39	-61.5	72.5	33.67823077
100	-61.5	110.5	33.79492308
16	-61.5	111.5	33.80038462
100	-61.5	111.5	33.80038462
16	-61.5	112.5	33.88592308
100	-61.5	112.5	33.88592308
16	-61.5	113.5	33.82092308
100	-61.5	113.5	33.82092308
16	-61.5	114.5	33.89038462
100	-61.5	114.5	33.89038462
16	-61.5	115.5	33.80669231
100	-61.5	115.5	33.80669231
16	-61.5	116.5	33.80407692
100	-61.5	116.5	33.80407692
16	-61.5	117.5	33.797
100	-61.5	117.5	33.797
16	-61.5	118.5	33.899
100	-61.5	118.5	33.899
16	-61.5	119.5	33.91238462
100	-61.5	119.5	33.91238462
16	-61.5	120.5	33.87569231
100	-61.5	120.5	33.87569231
16	-61.5	121.5	33.87038462
100	-61.5	121.5	33.87038462
16	-61.5	122.5	33.88715385
100	-61.5	122.5	33.88715385
16	-61.5	123.5	33.90192308
100	-61.5	123.5	33.90192308
16	-61.5	124.5	33.85030769
100	-61.5	124.5	33.85030769
16	-61.5	125.5	33.86607692
100	-61.5	125.5	33.86607692
16	-61.5	126.5	33.85392308
100	-61.5	126.5	33.85392308
16	-61.5	127.5	33.85292308
100	-61.5	127.5	33.85292308
16	-61.5	128.5	33.84661538
100	-61.5	128.5	33.84661538
16	-61.5	129.5	33.85823077
100	-61.5	129.5	33.85823077
16	-61.5	130.5	33.83223077
100	-61.5	130.5	33.83223077
16	-61.5	131.5	33.84446154
100	-61.5	131.5	33.84446154
16	-61.5	132.5	33.87623077
100	-61.5	132.5	33.87623077
16	-61.5	133.5	33.86823077
100	-61.5	133.5	33.86823077
16	-61.5	134.5	33.86276923
100	-61.5	134.5	33.86276923
16	-61.5	135.5	33.85369231
100	-61.5	135.5	33.85369231
16	-61.5	136.5	33.86492308
100	-61.5	136.5	33.86492308
16	-61.5	137.5	33.856
100	-61.5	137.5	33.856
16	-61.5	138.5	33.84107692
100	-61.5	138.5	33.84107692
16	-61.5	139.5	33.82207692
100	-61.5	139.5	33.82207692
16	-61.5	140.5	33.81476923
100	-61.5	140.5	33.81476923
16	-61.5	141.5	33.80546154
100	-61.5	141.5	33.80546154
16	-61.5	142.5	33.83476923
100	-61.5	142.5	33.83476923
16	-61.5	143.5	33.88469231
100	-61.5	143.5	33.88469231
16	-61.5	144.5	33.85538462
100	-61.5	144.5	33.85538462
16	-61.5	145.5	33.84784615
100	-61.5	145.5	33.84784615
16	-61.5	146.5	33.89615385
100	-61.5	146.5	33.89615385
16	-61.5	147.5	33.86053846
100	-61.5	147.5	33.86053846
16	-61.5	148.5	33.87246154
100	-61.5	148.5	33.87246154
16	-61.5	149.5	33.91038462
100	-61.5	149.5	33.91038462
16	-61.5	150.5	33.91823077
100	-61.5	150.5	33.91823077
16	-61.5	151.5	33.97607692
100	-61.5	151.5	33.97607692
16	-61.5	152.5	33.80953846
100	-61.5	152.5	33.80953846
100	-61.5	155.5	34.00384615
100	-61.5	156.5	33.95715385
100	-61.5	157.5	33.86353846
100	-61.5	158.5	33.87323077
100	-61.5	159.5	34.15676923
100	-61.5	160.5	33.92107692
199	-61.5	160.5	33.92107692
100	-61.5	161.5	33.97692308
199	-61.5	161.5	33.97692308
100	-61.5	162.5	34.01023077
199	-61.5	162.5	34.01023077
100	-61.5	163.5	33.98623077
199	-61.5	163.5	33.98623077
100	-61.5	164.5	33.95707692
199	-61.5	164.5	33.95707692
100	-61.5	165.5	33.98930769
199	-61.5	165.5	33.98930769
100	-61.5	166.5	33.94284615
199	-61.5	166.5	33.94284615
100	-61.5	167.5	33.89369231
199	-61.5	167.5	33.89369231
100	-61.5	168.5	33.85861538
199	-61.5	168.5	33.85861538
100	-61.5	169.5	33.86046154
199	-61.5	169.5	33.86046154
199	-61.5	170.5	33.87876923
11	-61.5	171.5	33.91146154
199	-61.5	171.5	33.91146154
11	-61.5	172.5	33.888
199	-61.5	172.5	33.888
11	-61.5	173.5	33.91261538
199	-61.5	173.5	33.91261538
11	-61.5	174.5	33.88669231
199	-61.5	174.5	33.88669231
11	-61.5	175.5	33.87169231
199	-61.5	175.5	33.87169231
11	-61.5	176.5	33.85938462
199	-61.5	176.5	33.85938462
199	-61.5	177.5	33.88092308
199	-61.5	178.5	33.88176923
199	-61.5	179.5	33.88223077
199	-60.5	2.5	34.06484615
199	-60.5	3.5	34.14238462
43	-60.5	4.5	34.2414
100	-60.5	11.5	34.11207692
16	-60.5	12.5	33.97853846
100	-60.5	12.5	33.97853846
16	-60.5	13.5	33.84330769
100	-60.5	13.5	33.84330769
16	-60.5	14.5	33.80784615
100	-60.5	14.5	33.80784615
16	-60.5	15.5	33.89253846
100	-60.5	15.5	33.89253846
100	-60.5	16.5	33.92753846
199	-60.5	16.5	33.92753846
100	-60.5	17.5	33.83484615
199	-60.5	17.5	33.83484615
199	-60.5	18.5	33.79084615
199	-60.5	20.5	34.031
199	-60.5	24.5	33.87761538
199	-60.5	25.5	33.94663636
199	-60.5	26.5	33.82346154
199	-60.5	27.5	33.88069231
199	-60.5	28.5	33.79338462
199	-60.5	29.5	33.88015385
199	-60.5	30.5	33.86646154
199	-60.5	31.5	33.78823077
43	-60.5	35.5	0
43	-60.5	36.5	33.83884615
43	-60.5	37.5	33.85530769
43	-60.5	38.5	33.85746154
43	-60.5	39.5	34.00276923
43	-60.5	40.5	33.93853846
43	-60.5	41.5	33.96007692
44	-60.5	43.5	33.85230769
44	-60.5	46.5	33.86423077
44	-60.5	47.5	33.74930769
44	-60.5	48.5	33.67738462
39	-60.5	73.5	33.73
100	-60.5	110.5	33.89
16	-60.5	111.5	33.89130769
100	-60.5	111.5	33.89130769
16	-60.5	112.5	33.87946154
100	-60.5	112.5	33.87946154
16	-60.5	113.5	33.85923077
100	-60.5	113.5	33.85923077
16	-60.5	114.5	33.82523077
100	-60.5	114.5	33.82523077
16	-60.5	115.5	33.882
100	-60.5	115.5	33.882
16	-60.5	116.5	33.86553846
100	-60.5	116.5	33.86553846
16	-60.5	117.5	33.87876923
100	-60.5	117.5	33.87876923
16	-60.5	118.5	33.86576923
100	-60.5	118.5	33.86576923
16	-60.5	119.5	33.85023077
100	-60.5	119.5	33.85023077
16	-60.5	120.5	33.787
100	-60.5	120.5	33.787
16	-60.5	121.5	33.82938462
100	-60.5	121.5	33.82938462
16	-60.5	122.5	33.85961538
100	-60.5	122.5	33.85961538
16	-60.5	123.5	33.84523077
100	-60.5	123.5	33.84523077
16	-60.5	124.5	33.85507692
100	-60.5	124.5	33.85507692
16	-60.5	125.5	33.872
100	-60.5	125.5	33.872
16	-60.5	126.5	33.86323077
100	-60.5	126.5	33.86323077
16	-60.5	127.5	33.86738462
100	-60.5	127.5	33.86738462
16	-60.5	128.5	33.85507692
100	-60.5	128.5	33.85507692
16	-60.5	129.5	33.84976923
100	-60.5	129.5	33.84976923
16	-60.5	130.5	33.83284615
100	-60.5	130.5	33.83284615
16	-60.5	131.5	33.85192308
100	-60.5	131.5	33.85192308
16	-60.5	132.5	33.85861538
100	-60.5	132.5	33.85861538
16	-60.5	133.5	33.85753846
100	-60.5	133.5	33.85753846
16	-60.5	134.5	33.83115385
100	-60.5	134.5	33.83115385
16	-60.5	135.5	33.84953846
100	-60.5	135.5	33.84953846
16	-60.5	136.5	33.83038462
100	-60.5	136.5	33.83038462
16	-60.5	137.5	33.836
100	-60.5	137.5	33.836
16	-60.5	138.5	33.85576923
100	-60.5	138.5	33.85576923
16	-60.5	139.5	33.86823077
100	-60.5	139.5	33.86823077
16	-60.5	140.5	33.85730769
100	-60.5	140.5	33.85730769
16	-60.5	141.5	33.85753846
100	-60.5	141.5	33.85753846
16	-60.5	142.5	33.84407692
100	-60.5	142.5	33.84407692
