rgn_id	lat	long	current
1	-12.12	96.81	0
2	-10.23	105.73	0
3	-28.89	167.98	0
4	17.45	34.71	0
4	16.45	34.71	0
4	15.45	34.71	0
4	14.45	34.71	0
4	13.45	34.71	0
4	17.45	35.71	0
4	16.45	35.71	0
4	15.45	35.71	0
4	14.45	35.71	0
4	13.45	35.71	0
4	17.45	36.71	0
4	16.45	36.71	0
4	15.45	36.71	0
4	14.45	36.71	0
4	13.45	36.71	0
4	17.45	37.71	0
4	16.45	37.71	0
4	15.45	37.71	0
4	14.45	37.71	0
4	13.45	37.71	0
4	17.45	38.71	0
4	16.45	38.71	0
4	15.45	38.71	0
4	14.45	38.71	0
4	13.45	38.71	0
4	17.45	39.71	0.070891323
4	16.45	39.71	0.131044392
4	15.45	39.71	0.052887258
4	14.45	39.71	0
4	13.45	39.71	0
4	17.45	40.71	0.075482622
4	16.45	40.71	0.055222761
4	15.45	40.71	0.096297982
4	14.45	40.71	0
4	13.45	40.71	0
4	17.45	41.71	0.146408758
4	16.45	41.71	0.062311598
4	15.45	41.71	0.099322067
4	14.45	41.71	0.109225219
4	13.45	41.71	0
4	17.45	42.71	0
4	16.45	42.71	0.072977519
4	15.45	42.71	0.074314115
4	14.45	42.71	0.213664784
4	13.45	42.71	0.702704847
5	-14.04	163.6	0
5	-15.04	163.6	0
5	-16.04	163.6	0
5	-17.04	163.6	0
5	-18.04	163.6	0
5	-19.04	163.6	0
5	-20.04	163.6	0
5	-21.04	163.6	0
5	-22.04	163.6	0
5	-14.04	164.6	0
5	-15.04	164.6	0
5	-16.04	164.6	0
5	-17.04	164.6	0
5	-18.04	164.6	0
5	-19.04	164.6	0
5	-20.04	164.6	0
5	-21.04	164.6	0
5	-22.04	164.6	0
5	-14.04	165.6	0
5	-15.04	165.6	0
5	-16.04	165.6	0
5	-17.04	165.6	0
5	-18.04	165.6	0
5	-19.04	165.6	0
5	-20.04	165.6	0
5	-21.04	165.6	0
5	-22.04	165.6	0
5	-14.04	166.6	0
5	-15.04	166.6	0
5	-16.04	166.6	0
5	-17.04	166.6	0
5	-18.04	166.6	0
5	-19.04	166.6	0
5	-20.04	166.6	0
5	-21.04	166.6	0
5	-22.04	166.6	0
6	-14.55	166.08	0
6	-15.55	166.08	0
6	-16.55	166.08	0
6	-14.55	167.08	0
6	-15.55	167.08	0
6	-16.55	167.08	0
6	-14.55	168.08	0
6	-15.55	168.08	0
6	-16.55	168.08	0
7	-5.64	153.87	0
7	-6.64	153.87	0
7	-7.64	153.87	0
7	-8.64	153.87	0
7	-9.64	153.87	0
7	-10.64	153.87	0
7	-5.64	154.87	0
7	-6.64	154.87	0
7	-7.64	154.87	0
7	-8.64	154.87	0
7	-9.64	154.87	0
7	-10.64	154.87	0
7	-5.64	155.87	0
7	-6.64	155.87	0
7	-7.64	155.87	0
7	-8.64	155.87	0
7	-9.64	155.87	0
7	-10.64	155.87	0
7	-5.64	156.87	0
7	-6.64	156.87	0
7	-7.64	156.87	0
7	-8.64	156.87	0
7	-9.64	156.87	0
7	-10.64	156.87	0
7	-5.64	157.87	0
7	-6.64	157.87	0
7	-7.64	157.87	0
7	-8.64	157.87	0
7	-9.64	157.87	0
7	-10.64	157.87	0
7	-5.64	158.87	0
7	-6.64	158.87	0
7	-7.64	158.87	0
7	-8.64	158.87	0
7	-9.64	158.87	0
7	-10.64	158.87	0
7	-5.64	159.87	0
7	-6.64	159.87	0
7	-7.64	159.87	0
7	-8.64	159.87	0
7	-9.64	159.87	0
7	-10.64	159.87	0
7	-5.64	160.87	0
7	-6.64	160.87	0
7	-7.64	160.87	0
7	-8.64	160.87	0
7	-9.64	160.87	0
7	-10.64	160.87	0
7	-5.64	161.87	0
7	-6.64	161.87	0
7	-7.64	161.87	0
7	-8.64	161.87	0
7	-9.64	161.87	0
7	-10.64	161.87	0
7	-5.64	162.87	0
7	-6.64	162.87	0
7	-7.64	162.87	0
7	-8.64	162.87	0
7	-9.64	162.87	0
7	-10.64	162.87	0
8	8.08	134.17	0.029104537
8	7.08	134.17	0.079045402
9	6.87	158.1	0.102380558
10	-0.49	166.66	0
11	3.27	171.36	0.032608449
11	2.27	171.36	0.031189021
11	1.27	171.36	0.03075103
11	0.27	171.36	0.030014646
11	-0.73	171.36	0
11	-1.73	171.36	0
11	3.27	172.36	0.030758043
11	2.27	172.36	0.03227875
11	1.27	172.36	0.030661749
11	0.27	172.36	0.02966479
11	-0.73	172.36	0
11	-1.73	172.36	0
11	3.27	173.36	0.031496192
11	2.27	173.36	0.03543948
11	1.27	173.36	0.034143542
11	0.27	173.36	0.050545521
11	-0.73	173.36	0
11	-1.73	173.36	0
11	3.27	174.36	0.030583755
11	2.27	174.36	0.034340723
11	1.27	174.36	0.035425766
11	0.27	174.36	0.030180466
11	-0.73	174.36	0
11	-1.73	174.36	0
11	3.27	175.36	0.030962479
11	2.27	175.36	0.029768432
11	1.27	175.36	0.029279672
11	0.27	175.36	0.029389627
11	-0.73	175.36	0
11	-1.73	175.36	0
11	3.27	176.36	0.03171579
11	2.27	176.36	0.035946043
11	1.27	176.36	0.028980346
11	0.27	176.36	0.029732192
11	-0.73	176.36	0
11	-1.73	176.36	0
12	19.43	166.61	0.054734996
13	15.27	145.51	0.118173798
14	25.24	119.83	1.20256604
14	24.24	119.83	0.710420539
14	23.24	119.83	1.199140276
14	22.24	119.83	0.1229626
14	25.24	120.83	1.117633015
14	24.24	120.83	0
14	23.24	120.83	0
14	22.24	120.83	0
15	18.12	116.52	0.073565369
15	17.12	116.52	0.064972
15	16.12	116.52	0.058762371
15	15.12	116.52	0.09817082
15	14.12	116.52	0.040475732
15	13.12	116.52	0.034777081
15	12.12	116.52	0.048134703
15	11.12	116.52	0.278411605
15	10.12	116.52	0.025987811
15	9.12	116.52	0.046430107
15	8.12	116.52	0.035292617
15	7.12	116.52	0.140179914
15	6.12	116.52	0
15	18.12	117.52	0.090618099
15	17.12	117.52	0.077455943
15	16.12	117.52	0.06460854
15	15.12	117.52	0.075191261
15	14.12	117.52	0.039461502
15	13.12	117.52	0.032895243
15	12.12	117.52	0.025276465
15	11.12	117.52	0.093576528
15	10.12	117.52	0.045857583
15	9.12	117.52	0.098452722
15	8.12	117.52	0.092367384
15	7.12	117.52	0.251121182
15	6.12	117.52	0
15	18.12	118.52	0.109629698
15	17.12	118.52	0.099580558
15	16.12	118.52	0.076238608
15	15.12	118.52	0.057685278
15	14.12	118.52	0.041022635
15	13.12	118.52	0.032408849
15	12.12	118.52	0.032908194
15	11.12	118.52	0.051205532
15	10.12	118.52	0.079504924
15	9.12	118.52	0.025288311
