Lat	Long	air_temp	sst	wind_speed	wave_height	wave_period
49.7	-127.9	10	9.6	9	4	12
49.6	-129.3	9.2	11.7	9.8	4	4
49.6	-129.2	8.9	11.7	12.9	4.5	12
49.3	-123.7	9.4	8.6	8	0.5	3
49.1	-4.5	9.5	10.9	3.1	1	5
48.8	-126	11	10.7	8	4.5	11
48.4	-133.9	10.7	9.8	9	3.5	11
48	173.1	6	6.9	9.8	2.5	5
48	-20	-9.99	6.9	5.1	1.5	6
47.7	-54.1	-9.99	6.9	15.4	0.5	3
47.6	141.5	-9.99	6.9	8	1.5	4
46.7	-48.7	0.2	8.2	25.7	5.5	8
46.7	-26.5	14	15	9.8	2.5	10
46.6	-47.9	1.1	5.4	21.6	4.5	10
46.4	-53.4	1.8	6.3	16	4.5	10
46.4	-48.4	1.1	6	25.2	4	6
46	149.6	0	6	6	2	6
45.5	146.4	0	4.9	5	1.5	6
45.3	-149.4	10	9	12.3	2.5	3
45.3	-14.2	10.9	13.7	20.1	3	10
44.8	-143.7	9	8.8	14.4	3	7
44.5	-63.4	-3.7	8.7	10	1	4
44.3	-51.7	5	11	18	5	15
44.3	-27.5	16	16	8.7	2.5	6
44.2	-57.1	1.6	8.5	12	4.5	10
44	-153	6.2	10.5	13	2.5	6
44	-87.1	-9.99	10.5	9.3	1	2
43.8	28.7	14	13	10.3	0.5	10
43.7	-82.5	1.1	8.3	8.2	2	5
43.6	-49.7	5.9	4.5	10	2.5	10
43.4	7.8	11.6	15.1	13.4	2	6
43	132	-7	7	9	0.5	2
42.7	-146	10	11	15.4	3	9
42.5	-64	1.6	14.1	9	2.5	8
42.3	-138.6	9.5	12.8	16.5	7.5	8
42.3	-62	3.3	17.9	10	3.5	10
42.2	-19.9	13	14	10.3	2.5	10
42.1	4.7	-9.99	14	13.9	3.5	7
41.8	146.7	2	9	15.4	3	8
41.5	153.4	10.6	14.4	12.9	3	8
41.3	-142.6	11.2	12	17.5	5.5	9
41.2	-38.1	-9.99	12	12.3	4	11
40.5	-44.2	15	20	4.6	5	12
40.3	153.6	12	14	20.1	6	10
39.9	156.2	12.5	16	10.3	3	7
39.7	-26.3	15	16.9	10.3	1	3
38.7	129.8	3	12	12	2	10
38.6	-22.1	17	18	12.9	0.5	6
37.9	155.7	18	19	20.6	4	9
37.5	-39.9	19	20	12.3	1	8
37.1	24	-9.99	20	3.1	0.4	3
37	2.1	-9.99	19	5.1	1	5
37	-37.6	19	20	9.3	2	6
36.9	-38	20	19	9.3	1	11
36.5	14.3	-9.99	19	1.5	2	6
36.3	-1.5	11	17	4.1	2	5
36.1	-164.1	-9.99	17	4	2	10
35.9	34	-9.99	19	8.2	1.5	3
35.7	129.9	-4	24	6	1	6
35.7	132.8	19	17.5	14.9	3	6
35.7	132.8	19	17.5	14.9	3	6
35.4	-122.5	-9.99	17.5	6.2	2.5	11
34.5	139.1	13	17	19	3	7
34.4	148.2	20	20.8	14.9	4.5	11
33.9	141.8	16	23	2.6	0.5	2
33.8	26.9	22	21	7.7	2	5
33.5	169.5	16.5	21	14.4	4	12
33.1	127.5	9	19	7.2	1.5	10
32.9	124	7	7	6.7	2	10
32.9	-155.3	22	23	13.9	4	11
32.8	-79.6	16	18	5	0.5	10
32.8	-41.8	21	22.4	7.2	2	10
32.6	29.4	21.5	23.6	5.7	1	2
32	-37.1	21.5	21	14.4	2.5	6
31.8	135.4	17	22	21.6	3	18
31.8	135.4	17	22	21.6	3	18
31.4	-137.2	21.1	18.3	13.9	3.5	8
30.9	130.6	15	19	5.1	2.5	6
30.1	-79.6	21	26	6.7	1	3
29.8	135.3	18	23	8.7	2	8
29.8	135.3	18	23	8.7	2	8
29.7	-74.3	-9.99	23	10.8	2.5	6
29.7	-36.2	-9.99	23	12.9	2.5	10
29.6	122.3	14.4	16.6	14.4	2	4
29.4	122.4	15	16	15	3	5
29.2	-76.1	20	24	17	2.5	4
28.2	-88.5	23	23	4.1	1	4
28	-159.5	24	24	10.3	3	6
27.4	-32.7	23	24	15.4	3	6
27.2	122.8	-9.99	24	19.5	5	7
26.9	126.5	21	20	17	2.5	12
26.9	126.5	21	20	17	2.5	12
26.7	-90.5	23.3	24.8	6	1	7
26.3	55.1	22	26	7.7	0.5	3
26	-78.4	-9.99	26	9.8	2.5	5
26	-15.9	21.5	23	10.3	1	8
25.9	-79.8	23	24	7.7	3	5
25.7	158.9	28	24.1	8.2	3	7
25.7	158.9	28	24.1	8.2	3	7
25.7	-153.4	24	26	4.6	6	6
25.7	-145.2	21.1	17.8	4.6	3.5	10
25.6	-91.4	27	28	5.1	1	4
25.1	119.9	20	22.5	12.9	5	9
25	-80.1	24	28.5	13.9	3	8
24.9	58.2	21	26.8	6.2	0.5	5
24.2	-121	21	22	6.7	2	5
23.8	-81.1	24	28	15.4	3	6
23.6	59.1	22	28	4.6	1	3
23.3	-110.9	24.5	26.3	5.7	1	3
23.3	-55.4	24	25.3	8.2	2.5	8
23	-151.1	-9.99	25.3	6.7	4	5
22.9	117.2	21	25.9	5.7	1	2
22.9	-129.5	23	23	8.2	2	5
22.8	37.8	27.5	27	8.2	1	6
22.5	37.4	28	29	9	0.5	6
22.4	-60.2	26.1	27.2	9.8	1.5	6
22.3	-94.4	24	21	5.7	2	5
22.2	-73.1	24	23	10.3	3	6
22.1	114.1	21	26	9.3	1.5	6
21.6	-162.8	26.8	26	8.2	1	3
21.6	-156.7	25	23.9	4.6	2	14
21.1	-110	28.6	28.5	4.1	2	6
21.1	-63	26.4	26.8	9.8	2	7
20.9	67	24.8	27.2	5.1	0.5	3
20.8	-17	-9.99	27.2	12.3	2	4
19.7	119.6	26	28.8	3.6	0.5	2
19.7	119.6	26	28.8	3.6	0.5	2
19.6	-18.6	-9.99	28.8	13.9	2	5
19.2	-66.6	27.5	28	8.7	1	4
19	-105.9	28.3	28.9	3.1	0.5	4
18.8	132.2	25	27.5	7.2	2	5
18.8	132.2	25	27.5	7.2	2	5
18.7	-18	-9.99	27.5	7.2	1.5	12
18.6	113.6	26.2	26	7.7	1	5
18.5	-66.1	27.9	28.7	3	1	8
18.3	-64.8	27.7	28.4	5	0.5	7
18	-128.8	24.5	26	9	2.5	5
17.9	-82.1	27	27.8	8.2	2	12
17.9	-66.5	27.7	28.8	4	0.4	4
17.6	-120.3	24.5	28	6.2	2	8
16.6	113.9	27	29	7.7	2	4
16.3	41	-9.99	29	6.7	1.5	3
16.3	-77.3	-9.99	29	7.7	1	6
16	-73.8	27.6	28.5	6.2	1.5	10
15.8	41.4	27	27	7.2	1	3
15.4	132.2	29	29	7.2	1.5	12
15	68.9	-9.99	29	3	1	4
15	68.8	26	28	4	1	4
14.9	115	-9.99	28	2.6	0.3	3
14.6	-56.2	27.1	27.8	7.7	2	8
14.5	112.8	28.2	29.4	7.7	1	4
14.3	-65.1	27	28	5.1	1	8
12.6	128.6	28	31	3.6	0.5	4
12.6	128.6	28	31	3.6	0.5	4
12.2	112.6	23.5	28.9	8.2	1	5
12.2	112.6	23.5	28.9	8.2	1	5
10.9	-77.4	28	28	7.2	1	10
10.7	145.8	30	30	6.2	1	8
10.3	65.5	25	29	10.3	1	4
10.1	-17	-9.99	29	5.7	1	9
8.1	85.5	-9.99	29	4	1.5	6
5.8	85.2	28	28	6.7	0.5	4
5.6	100.1	-9.99	28	5.1	0.5	2
5.3	115.1	31	30	4.1	1.5	5
3.6	119.6	29	30	4.1	1	6
3.3	100.5	26.5	31	3.6	0	0
1.8	136.7	-9.99	29.6	3.6	0.5	6
1.7	104.4	29.2	31	0	0	0
1.5	104.5	29	30	2.1	0.5	4
1.4	89.4	27.2	29.4	11.8	3	10
-6.4	-81.3	18	19	8.2	1.5	13
-7.3	100.8	27.7	29.5	4.6	1	10
-7.3	100.8	27.7	29.5	4.6	1	10
-8.1	-34.5	-9.99	29.5	6	1.5	9
-8.4	151.1	33	29	6.7	0.5	5
-8.4	151.1	33	29	6.7	0.5	5
-8.7	124.4	31	30	2.6	0.3	4
-9	-125.3	29	29.5	9.3	2	4
-10.4	80	26.5	28.7	6.2	2.5	8
-10.7	132.5	30	31	4.1	1	7
-12.5	114.6	28.3	29.4	5.1	2	11
-12.5	114.6	28.3	29.4	5.1	2	11
-14.7	-76.4	19.5	24	12.3	4	5
-15.3	-128.4	27.2	25.3	4.6	1	5
-15.6	106.4	25	26	9.8	3	14
-19.5	-76.9	-9.99	26	5.7	1	8
-20.4	-38.9	-9.99	26	10.3	3	5
-20.6	0.1	19.2	19.4	10.3	2	4
-20.9	6.2	21	24	9.3	2	10
-21.1	56.3	22.5	26.5	5.1	0.5	3
-22.6	55.9	25.5	30	6.7	2	9
-24	62.5	-9.99	30	9.3	2.5	13
-24.3	98.7	21	22	6.2	1	2
-25.2	-44.9	-9.99	22	20	2.5	13
-28.2	153.8	24.7	25.3	8.2	0.5	5
-29.9	37.7	22	25	7.7	1.5	5
-29.9	114.4	-9.99	25	9.3	3.5	11
-31.6	45.2	18	20	7.7	3	10
-31.9	9.6	-9.99	20	17.5	3	6
-32.5	3.6	16.5	18	7.2	1	8
-32.6	-51.1	21.8	20.7	12	3	9
-35	115.5	16.2	18.3	12.3	6	12
-35.3	-153.8	-9.99	18.3	15.4	3	5
-35.6	117.9	16.5	19.5	14.4	6	10
-35.6	123.2	14.6	16.2	7.2	3	6
-36.7	127.2	14	16	15.4	6	14
-38.8	141.6	-9.99	16	12.3	1.5	5
-45.1	-73.6	-9.99	16	15.4	0.5	3
-45.6	172.2	10.1	10.4	0	2	10
-45.6	172.2	10.1	10.4	0	2	10
-53.6	-39.5	2.7	2.2	12.3	2	6
-62.3	-63.5	-9.99	2.2	11.3	1.5	5
-66.5	76.8	-4.3	-1.8	7.2	0.5	3
44.1	-69	-2.6	8.6	6	0.5	2
44.1	-68.1	-2	10.3	6	0.5	3
43.7	-69.4	-1.6	10.6	6	0.5	3
43.5	-67.9	-0.3	10.2	8	1	4
43.2	-70.4	-0.9	10	4	0.4	5
42.5	-70.6	-0.1	9.9	5	0.5	5
42.3	-65.9	1.2	10.9	7	2	8
64.3	7.8	-1.9	10.2	11.8	2	6
48.3	-123.2	9.9	8.8	3	0.4	4
28.9	-78.5	22	23.8	7	1.5	6
60.8	-148.3	-2.3	4	10	0.5	3
60.6	-146.8	1.3	5.4	5	0.5	5
59.7	-143.4	1.2	7	3	3	12
59.5	-148	1.8	7.2	10	1.5	7
58.2	-138	2.6	7	7	2	11
57.9	-154.3	1	5.9	5	1	7
57.9	-149.9	3.1	6.8	6	3	11
56.3	-147.9	5	6.1	9	3	11
55.1	175.3	3.9	5	3	2	10
53.9	-160.8	2.4	5.1	9	3	8
48.5	-124.7	11.5	10.6	10	2.5	12
48.3	-123.2	9.9	8.8	5	0.5	3
47.3	-124.7	11.6	11.4	12	3.5	12
46.2	-124.5	11.5	11.3	13	3.5	11
45.9	-125.8	10.1	11	11	3	11
45.4	-82.8	-0.3	6.6	10	2	6
44.6	-124.5	12.8	11.6	15	4	13
44.3	-82.4	0.8	8	8	1	5
43.5	-70.1	-2	9.4	1	0.1	6
42.8	-124.8	13.3	12.3	14	4	10
42.3	-70.7	0.4	9.3	4	0.5	6
41.9	-124.4	14	13.1	13	3.5	13
41.4	-70.2	1.9	7.1	6	0.5	3
40.8	-137.5	12.1	14.4	15	4.5	13
40.7	-124.6	14.6	13.9	11	5	14
40.5	-69.2	5.7	13.5	7	1	6
40.4	-73.7	7.6	10.6	10	1	5
40.2	-73.2	9.5	11.5	9	1	5
39.4	-124	14.1	13.6	8	4.5	15
38.5	-74.7	-9.99	11.3	5	0.5	10
38.2	-123.3	14.2	13.5	6	4	13
36.8	-122.5	15.1	14.9	8	4	16
35.7	-121.9	14.8	14.5	3	3.5	14
35	-121	15.9	15.5	6	3.5	14
34.2	-119.8	16.3	16.7	2	3.5	15
34.2	-76.9	13.4	15.2	2	0.5	9
33.7	-120.2	16.7	16.9	4	4	15
33.7	-119.1	16.9	17.4	2	1.5	13
33.4	-77.7	17.3	22.5	4	1	11
32.5	-118	17.6	18	6	2	11
32.4	-119.5	17.3	17.2	1	3.5	13
32	-69.5	19.5	22.5	7	1.5	10
31.9	-74.8	19.4	22.5	5	1	10
31.4	-80.9	16.7	15.9	4	1	5
30.1	-87.6	19.9	19.8	3	1	6
30	-80.5	22	23.6	8	1.5	6
29.2	-94.4	20.2	19.1	5	0.5	5
29.2	-88.2	21.5	22.8	4	1	6
28.9	-78.5	22	23.8	7	1.5	8
28.8	-86	21.7	23.3	6	1	6
28.5	-84.5	21.4	22.7	5	0.5	5
28.5	-80.2	22.5	24.6	9	1	6
27.9	-95.4	24.3	24.9	6	0.5	9
27.5	-71.5	21.8	24.6	11	2	6
27.5	-63	22.8	24.6	8	2	7
27	-96.7	24.1	23.5	7	1	4
26	-85.6	23.8	24.8	9	1.5	7
25.9	-89.7	23.3	24.4	7	1	6
25.8	-93.7	23.8	25.3	6	0.5	6
24.3	-162.1	25.3	25.2	9	1.5	5
23.8	-68.3	25.1	26.6	9	2	6
23.5	-154.1	23.3	24.9	3	2.5	12
22.2	-94	25.5	26.5	5	0.5	5
21.6	-58.6	26.2	27.5	8	1.5	7
21.1	-65	26.4	27.3	7	1.5	8
19.8	-84.9	26.6	27.3	6	0.5	6
19.3	-160.6	25.5	26.2	6	1.5	16
17.5	-152.4	24.7	25.5	7	2.5	16
17.1	-157.8	24.9	25.6	6	1.5	15
16.3	-63.5	27.9	28.8	6	0.5	8
15.1	-67.5	28	29	5	1	6
14.9	-74.9	27.6	28.3	6	0.5	7
14.5	-53	26.9	28.1	6	1.5	8
14.2	-46	27.3	27.6	4	1.5	9
61.6	1.3	-9.99	27.6	8.2	2	6
61.2	0.9	-9.99	27.6	9.3	2	6
61.1	1	-9.99	27.6	8.2	2	6
61	1.7	-9.99	27.6	1	1.5	6
60.6	1.6	-9.99	27.6	2.6	1.5	6
59.7	1.6	-9.99	27.6	7.7	1.5	6
59.5	1.5	-9.99	27.6	7.7	1.5	5
59.2	1.5	-9.99	27.6	9.3	1.5	5
59.1	-11.7	6.2	9.8	8.7	3.5	8
59	-144.8	2	7	6.2	3	8
58.7	1.4	-9.99	7	6.2	1.5	5
58	1.4	-9.99	7	5.1	1	5
58	-0.3	-9.99	7	3.6	1	4
57.9	0	-9.99	7	5.7	1	5
57.9	1.8	-9.99	7	6.2	1	5
57.7	0.7	-9.99	7	5.1	1	5
57.7	0.9	-9.99	7	6.2	1	5
57.7	1.8	-9.99	7	6.2	1	4
57.6	1.1	-9.99	7	3.6	1	4
57.3	1.6	-9.99	7	5.1	1	4
57.3	2	-9.99	7	4.6	1	5
57.2	0.8	7.2	9.6	3.6	1	4
57.1	0.9	-9.99	9.6	4.6	1	4
57	1.8	-9.99	9.6	4.6	1	4
57	1.9	-9.99	9.6	5.1	1	4
54.9	-13.2	9.1	11.1	9.3	3.5	8
54.4	-132.4	5.8	7.7	15	2.5	6
54	0.7	-9.99	7.7	5.7	1	5
53.9	-138.9	6.9	8	13	5	10
53.8	-128.8	2.6	7.1	14	1	3
53.7	1.1	-9.99	7.1	7.2	1	5
53.6	-131.1	7.9	8.3	9	2	12
53.4	1.7	-9.99	8.3	4.6	1	4
53.1	2.8	-9.99	8.3	6.2	1	4
53.1	-15.9	9.4	11.2	7.7	3.5	8
53	2.1	-9.99	11.2	6.2	1	4
52.5	-132.7	8.1	8.2	9	3.5	12
52.4	-129.8	8.8	8.6	12	3.5	8
52.4	-4.7	8.2	10.4	1.5	0.1	8
51.6	-5.1	6.8	11.2	2.6	1.5	7
51.4	-128.8	-9.99	11.2	13	3.5	7
51.4	-7.9	-9.99	11.2	9.3	1.5	6
51.2	1.8	4.9	11.4	6.2	0.5	6
50.9	-136.1	8	8.1	4	3	11
50.9	-129.9	9.8	9.6	10	4	11
50.4	0	6.3	12.3	7.2	0.5	8
50.1	-6.7	-9.99	10.1	2.6	2.5	11
49.9	-125	-9.99	8.5	8	1.5	6
49.9	-2.9	8.8	12.5	6.2	1	10
49.7	-127.9	9.9	9.6	9	4.5	11
49.3	-123.7	9.7	8.6	9	0.5	4
48.8	-126	11.5	10.8	10	4.5	12
48.7	-12.5	10.7	12.8	11.3	5	8
48.4	-133.9	10.4	9.8	9	3.5	10
47.8	-87.4	-9.99	9.8	7.7	1	3
47.5	-8.4	10.1	13.3	7.7	4	9
46.4	-53.4	2	6.3	15	4	11
46.3	-40.4	13.4	11.8	15.4	5	14
45.2	-5	9.9	14.5	3.1	2.5	8
45	-155.1	5.8	8	12.9	2.5	8
44.6	-86.3	0.9	6.6	10.8	1	5
44.5	-63.4	-3.9	8.8	10	1	3
44.2	-57.1	1.6	8.7	12	4.5	10
42.5	-64	1.5	14.2	9	2	8
41.9	141.8	0	11.3	7.7	1	5
38.4	3.3	12	19.7	5.1	0.5	5
30.8	-12	19.5	20.2	18	3.5	4
30.7	127.9	15	22	5.1	0.5	3
26.7	-90.5	23.4	24.8	8	1	7
26.1	-78.7	-9.99	26	11.3	2.5	5
23.5	-111.2	24.5	25.3	7.7	1	3
23.4	-79.1	24	27	19	1	2
22.9	146.2	26	26.9	15.9	1	10
22.7	-17.6	19.4	22	7.7	2.5	9
18.5	-66.1	27.8	28.7	4	1	7
18.3	-64.8	27.6	28.4	6	0.5	9
17.9	-66.5	27.5	28.7	5	0.5	4
14.6	-56.2	27	27.8	7.7	1.5	7
-8.1	-34.5	-9.99	27.8	5	1.5	9
-9.3	-34.7	26	26	9.3	1.5	7
-29.8	12.7	17.5	18	9.3	3	4
-33.9	157.4	21	22	19.5	1.5	3
59.6	2.2	5.4	8.2	5.1	1.5	6
44.1	-69	-2.5	8.6	6	0.5	3
44.1	-68.1	-1.7	10.4	6	0.5	3
43.7	-69.4	-1.6	10.6	6	0.5	3
43.5	-67.9	-0.3	10.2	6	1	5
43.2	-70.4	-0.6	10	4	0.4	4
42.5	-70.6	-0.1	9.8	5	0.5	5
42.3	-65.9	1.7	10.9	7	2	8
60.6	3.7	2	5	4.1	1.5	6
48.3	-123.2	9.7	8.8	5	0.5	4
28.9	-78.5	22	23.7	7	1	5
60.8	-148.3	-2.1	4.4	7	0.5	3
60.6	-146.8	1.1	5.3	7	1	5
59.7	-143.4	1.2	7.1	2	2.5	12
59.5	-148	1.7	7.2	10	1.5	7
58.2	-138	2.4	6.9	5	2	6
57.9	-154.3	0.6	5.5	5	1	7
56.3	-147.9	4.4	6.1	9	2.5	8
55.1	175.3	4	5	3	2	11
53.9	-160.8	2.3	5.2	11	2.5	8
48.5	-124.7	10.8	10.7	6	2.5	13
48.3	-123.2	10	8.7	5	0.5	3
47.3	-124.7	11	11.4	12	3.5	11
46.2	-124.5	11.2	11.3	11	3.5	13
45.9	-125.8	10.5	11	10	3.5	11
45.4	-82.8	-0.2	6.6	10	2	6
44.6	-124.5	12.7	11.6	15	4.5	5
44.3	-82.4	0.6	8	7	1	5
43.5	-70.1	-1.9	9.4	0	0.1	7
42.6	-130.5	10.8	12.9	10	5	13
42.3	-70.7	0.7	9.3	5	0.5	6
41.9	-124.4	13.9	13.1	13	3.5	13
41.4	-70.2	2.1	6.8	6	0.5	3
40.8	-137.5	12.1	14.4	15	5	12
40.7	-124.6	14.7	14	12	4	14
40.5	-69.2	5.8	13.6	8	1	5
40.4	-73.7	7.2	10.6	10	1	5
40.2	-73.2	9.7	11.5	8	1	5
39.4	-124	13.9	13.6	8	4.5	15
38.5	-74.7	-9.99	11.5	5	0.5	10
38.2	-123.3	14.1	13.5	5	4	14
35.7	-121.9	14.7	14.4	3	3.5	16
35	-121	15.9	15.5	7	4	16
34.2	-120.4	16.4	15.8	6	3.5	16
34.2	-119.8	16.3	16.6	1	3	15
34.2	-76.9	13.6	15.2	1	0.5	9
33.7	-120.2	16.8	16.8	4	4	15
33.4	-77.7	17.7	22.4	4	0.5	10
32.5	-118	17.8	18.1	4	2	13
32.4	-119.5	16.9	17.2	1	3.5	14
31.9	-74.8	19.5	22.5	5	1	10
31.4	-80.9	16.9	15.9	4	1	5
30	-80.5	22.1	23.6	8	1	6
29.2	-94.4	20.3	19.1	5	1	5
29.2	-88.2	21.5	22.7	5	1	6
28.9	-78.5	22	23.7	7	1.5	7
28.8	-86	21.7	23.3	6	1	5
28.5	-84.5	21.7	22.7	5	0.5	4
28.5	-80.2	22.6	24.5	8	1.5	7
27.9	-95.4	24.3	25	8	1	5
27.5	-71.5	22.8	24.6	12	2	7
27.5	-63	22.9	24.6	9	2	7
27	-96.7	24.1	23.5	7	1	5
25.9	-89.7	23.5	24.4	7	1	6
25.8	-93.7	23.9	25.2	6	0.5	6
24.3	-162.1	25.4	25.1	10	1.5	6
23.8	-68.3	25.2	26.6	9	2	6
23.5	-154.1	23.3	24.9	4	2.5	14
21.6	-58.6	26.2	27.5	7	1.5	6
21.1	-65	26.4	27.3	8	1.5	5
19.3	-160.6	25.5	26.2	6	2	15
17.5	-152.4	24.8	25.5	5	3	16
17.1	-157.8	24.9	25.6	6	1.5	15
16.3	-63.5	27.4	28.7	6	0.5	8
15.1	-67.5	28.1	29	5	1	5
14.5	-53	26.8	28.1	6	1.5	7
14.2	-46	27.2	27.6	5	2	8
61.6	1.3	-9.99	27.6	7.7	2.5	6
61.2	0.9	-9.99	27.6	6.7	2.5	6
61.1	1	-9.99	27.6	8.7	2	6
61	1.7	-9.99	27.6	1.5	2	7
60.6	1.6	-9.99	27.6	2.6	1.5	6
59.7	1.6	-9.99	27.6	9.3	1.5	5
59.5	1.5	-9.99	27.6	9.8	1.5	5
59.2	1.5	-9.99	27.6	7.2	1.5	5
59.1	-11.7	5.9	9.7	7.7	3.5	8
58.7	1.4	-9.99	9.7	7.2	1	5
58	1.4	-9.99	9.7	6.2	1	5
58	-0.3	-9.99	9.7	3.6	1	4
57.9	0	-9.99	9.7	7.7	1	5
57.9	1.8	-9.99	9.7	6.2	1	5
57.7	0.7	-9.99	9.7	5.1	1	5
57.7	0.9	-9.99	9.7	5.1	1	4
57.7	1.8	-9.99	9.7	7.2	1	4
57.6	1.1	-9.99	9.7	6.2	1	5
57.3	1.6	-9.99	9.7	6.2	1	4
57.3	2	-9.99	9.7	5.1	1	4
57.2	0.8	6.4	9.7	3.1	1	5
57.1	0.9	-9.99	9.7	5.1	1	4
57	1.8	-9.99	9.7	4.6	1	4
57	1.9	-9.99	9.7	6.2	1	4
54.9	-13.2	9.1	11.1	7.7	4	8
54.4	-132.4	6	7.8	13	2	5
54	0.7	-9.99	7.8	5.7	1	5
53.9	-138.9	6.8	8	12	5	9
53.8	-128.8	2.5	7	14	0.5	3
53.7	1.1	-9.99	7	6.7	1	5
53.6	-131.1	7.9	8.3	10	2	12
53.4	1.7	-9.99	8.3	6.7	1	4
53.1	2.8	-9.99	8.3	5.7	1	5
53.1	-15.9	9.7	11.2	6.7	3	8
53	2.1	-9.99	11.2	6.2	1	4
52.5	-132.7	8.5	8.2	7	3.5	11
52.4	-129.8	9.5	8.7	10	3	11
52.4	-4.7	8.3	10.4	3.1	0.4	8
51.8	-131.2	9.1	8.5	7	4.5	12
51.4	-128.8	-9.99	8.5	12	3.5	12
51.4	-7.9	-9.99	8.5	8.2	2	6
51.2	1.8	5.1	11.4	5.1	0.5	6
50.9	-136.1	8.2	8.1	4	3	10
50.9	-129.9	9.8	9.6	10	4	11
50.4	0	5.8	12.3	6.2	0.5	8
50.1	-6	-9.99	12.3	2.6	2.5	10
49.9	-125	-9.99	8.6	10	1.5	6
49.9	-2.9	8.4	12.4	5.7	1	10
49.7	-127.9	9.7	9.6	9	4	11
49.4	-128.9	9.4	11.7	9.8	3	4
49.3	-123.7	9.5	8.5	8	0.5	4
48.8	-126	11.3	10.9	10	4	10
48.7	-12.5	11	12.9	11.3	5	8
48.4	-133.9	10.5	9.8	10	3.5	11
47.5	-8.4	9.7	13.3	6.7	4.5	8
46.4	-53.4	2.2	6.3	14	4.5	11
45.2	-5	10	14.4	4.6	2.5	7
44.5	-63.4	-3.9	8.7	11	1	10
44.3	-87	2.7	8.8	9.3	1.5	4
44.3	-83.2	-9.99	8.8	5.7	1	3
44.2	-57.1	1.8	8.8	12	4	10
42.7	10.5	13.1	18	13.4	1	3
42.5	-64	1.1	13.9	8	2	8
42.3	-62	3.2	17.9	9	3	9
41.9	141.8	-0.2	11.8	8.2	1.5	5
41	-141.6	10.5	13	16.5	5	12
36.1	-4.3	15	19	6.2	0.5	3
35.8	124	-9.99	19	11.8	2	6
30	132.9	-9.99	22	7.7	1.5	4
26.7	-90.5	23.4	24.8	8	1	6
25.9	-79.5	23.5	27	12.9	4	4
23.7	-111.5	24	25.7	10.3	1.5	3
18.5	-66.1	27	28.7	1	1	8
