Lat	Long	air_temp	sst	wind_speed	wave_height	wave_period
53.1	-15.9	10.7	11.2	8.2	5	9
53	2.2	-9.99	11.2	8.2	1	3
53	-139.2	-9.99	11.2	13.4	3	6
52.5	148.1	-8.3	2	9	2	7
52.5	-132.7	7.4	6.5	12	3.5	7
52.4	-129.8	5.1	7.8	11	2.5	6
52.4	-4.7	7	7.4	8.2	1	4
52.2	3.6	0.5	1.2	5.1	0.5	5
51.8	-142.1	8	4	18.5	5.5	10
51.8	-131.2	7.5	8	12	3.5	13
51.7	161.9	-9.99	8	9.8	1	5
51.7	-6.7	8.4	8.4	9.3	1.5	5
51.6	160.2	-3	2	6.7	1	5
51.6	172.4	1	3	7.7	0.5	2
51.6	-5.1	8	7.4	7.2	1	4
51.4	-128.8	5.9	8	9	2	13
51.4	-7.9	-9.99	8	12.9	2	5
51.2	-10.6	11.1	10.3	8.7	4	8
51	-161.5	2	5	9.3	1	6
50.9	-136.1	7.7	6.9	10	3	12
50.9	-129.9	7.1	7.3	12	3	13
50.2	146.7	-9	2	12	2	5
50.1	-164.7	0	4	4.6	2	8
50.1	-11.2	11	11	9.3	1	5
49.9	-9.8	-9.99	11	12.3	1.5	3
49.9	-2.9	4.8	8.2	3.6	0.4	13
49.7	-127.9	6.6	8.1	11	2.5	14
49.3	-5.4	-9.99	8.1	4.6	1.5	15
49.1	-2.2	-9.99	7.5	2.1	1	15
49	-143.5	8	9	11.3	3	6
49	-16.4	10.5	12.4	7.2	4.5	8
48.8	140.4	-9.99	12.4	13	0.5	2
48.5	-5.8	7.7	10.9	2.1	1.5	14
48.4	-133.9	7.9	8.1	8	2.5	13
48.2	-9.2	10	12	8.7	2	6
47.7	141.5	-9.99	12	10	1.5	6
47.3	-57.3	-5.3	2.1	12	2	7
46.8	-21.7	14	14	7.7	3.5	12
46.8	-17	13.5	12.5	13.4	3	6
46.7	152	-2	2	12	1.5	4
46.7	-48.7	-0.4	2.5	18	3.5	7
46.4	-53.4	-1.2	2.1	13	2	10
45.9	-7.9	9.1	11.5	4.1	3	6
45.3	-5	7.8	11.5	6.2	2	7
44.9	-52.6	0	4	14.9	3	10
44.8	-48.1	2.8	6	20.6	8	9
44.6	172.2	2	7	7.2	3	12
44.5	-63.4	-8.5	2.1	9	1	7
44.5	-8.8	9	15	4.1	1.5	9
44.2	-57.1	-2	4.1	14	4	10
44.2	-43	-9.99	4.1	18	3.5	4
44	-125.1	11.1	8.9	2.1	2.5	5
44	-8.9	10	12	7.7	1.5	5
43.8	-18.3	12	14	6.7	2	3
43.5	-27.4	-9.99	14	11.8	2.5	7
43.4	7.8	11.2	12.6	9.8	1.5	5
43	-35.7	-9.99	12.6	7.7	2.5	10
42.9	134.4	-4.7	-0.8	6	1	2
42.9	-51.5	3.8	14.1	14	4.5	9
42.8	-10.1	-9.99	14.1	9.3	2.5	16
42.5	177.3	6	10	13.4	4	10
42.5	-64	-9.99	4.9	10	2.5	8
42.2	-62	-1.3	9.8	10	3	8
42	-155.5	-9.99	9.8	8	4	8
42	-49.9	-9.99	9.8	13.9	2.5	6
41	-62.2	-9.99	9.8	13.9	2.5	7
40.4	-135.3	16.5	11.3	12.3	2	5
40.3	13.7	12	15.3	8	1	2
39.7	-38.9	16.6	17	20.6	2.5	6
39.4	-35	16	17	12.9	3	6
38.9	-127.6	12.5	13	8.2	2	5
38.7	-30.2	16	16	7.7	3	4
38.6	-124.7	-9.99	16	6.7	3	8
38.6	-76.4	-1.6	0.8	5	0.5	2
38.3	-69.8	6	18	6.7	2	8
38	-12.4	15	15	11.8	3	4
37.6	-76.3	-9.99	15	6	0.5	3
37.2	11.5	-9.99	15	7.7	1.5	7
37.1	-61.2	12	19	9.8	2.5	6
36.6	-29.8	-9.99	16	4.6	2	10
36.4	131.5	6.4	10	5.1	0.5	2
36.4	-2.7	12.5	16.3	8.2	4	4
36.3	23.8	11.8	16.2	10.3	1.5	4
36.3	-3.4	12.1	16.1	5.7	1	5
36.2	-2.9	12.5	17	7.2	1	4
36.1	16.6	15.5	15.9	11.3	1	2
35.9	141.5	-9.99	9	12.9	3	6
35.7	-40.7	17.9	18.5	9.3	2	4
35.4	121.5	5.3	0	7.2	1	5
35.1	-68.4	11.5	19.5	9.3	1	7
34.9	-22.9	18	18	7.7	1	2
34.1	144.3	-9.99	18	3.6	1	3
33.7	-53.5	18	19	4.1	1	12
32.8	-173.8	15	16	8.2	4	8
32.5	134.7	-9.99	16	5.1	0.5	2
32.2	30.3	14	19	7.2	1.5	7
32	127.6	9	17	5.1	1	4
31.9	31.1	-9.99	17	4.1	1.5	3
31.7	123.8	3.9	7.7	2.6	0.5	16
31.6	-72.1	18.5	19.1	5.1	1	2
31	145.8	18	17	10.8	2	6
31	145.8	18	17	10.8	2	6
31	-26.1	17	19	6.7	0.5	8
30.7	-123.1	21	16	9.3	2	6
30.5	129.9	-9.99	16	25.7	2.5	4
30.4	176.2	-9.99	16	9.3	2	10
30.3	-11.8	16.1	19.2	10	0.5	3
30.1	-131.7	22	22	1.5	1	2
29.9	-125.7	14.2	17	12.9	3	6
29.9	-49.5	-9.99	17	6.7	2	6
29.7	-135.5	20	17.8	6.7	3	14
29.1	-87.9	-9.99	17.8	2	1	3
29	144.3	-9.99	17.8	11.8	4	13
28.6	-68.7	20.2	21.6	3.6	1	8
28.5	158.1	18.5	20.3	7.7	3	12
28.1	-133.1	-9.99	20.3	6.2	3.5	15
28	-132.2	17.7	19	6.2	2	3
27.8	-92.5	-9.99	19	7.2	0.5	3
27.5	-89.7	-9.99	19	4.1	1	8
27.3	-90.5	-9.99	19	4	0.4	5
27.2	124.4	-9.99	19	10	2.5	5
27.2	-90.3	-9.99	19	5	1	5
27.2	-46.2	-9.99	19	5.1	1.5	8
27	34.4	19	24	9.8	1	4
27	-139.5	21.7	17.8	9.8	4	8
27	-90.9	20	22	5.7	1	4
26.8	125.8	15	22.5	6.7	2.5	6
26.8	-46	20.9	22.7	0.5	1	14
26.7	-90.5	20.8	21.7	6	1	6
26.7	-61.7	-9.99	21.7	9.8	2	6
26.3	144.1	17	21	11	3.5	5
26.1	158.4	22	21.7	6.2	2.5	8
25.7	-79.8	21.5	22	6.2	1	2
25.5	121.9	16	21.4	9.3	2	8
25.5	-124.4	17	19	6.7	2	9
24.7	-56.3	-9.99	19	5.1	1	3
24.5	165.4	23.5	24	8.2	1.5	6
24.4	160	23.5	26.5	7.7	2	10
24.3	-83.4	-9.99	26.5	6.2	1	3
23.9	-82.1	22.8	24.4	2.6	2	6
23.9	-75.3	22.4	24	10.8	1.5	4
23.8	-82.7	-9.99	24	4.6	1	5
22.9	-156.4	-9.99	24	9.8	2	20
22.5	37.5	21	24	5.7	0.5	6
22.1	-67.2	25	22.2	9.8	1	5
22	-18	21	19	11.3	4.5	8
21.2	59.9	-9.99	19	15.4	1	6
21.1	-69.2	25	27	10.3	1	2
20.2	-108.1	22	22	10.3	2	10
19.8	-86.6	26	25.6	6.7	1	6
19.6	117.6	-9.99	25.6	14.4	4	4
19	113.6	21.5	19	19.5	3.5	10
18.7	-66.4	25	27	11.3	1.5	8
18.5	-114.9	22	24	9.3	2	10
18.5	-66.1	25.9	26.4	5	1	11
18	-18.5	20	23	10.3	2	12
17.9	-66.5	26.2	26.4	8	1	7
17.7	-67.3	24.7	23.9	9.8	1.5	3
16.7	92.1	24.7	25.8	3.6	0.4	4
16.4	-106.7	23.5	24.9	14	1.5	4
15.5	-62.2	26	26.7	5.7	1.5	6
14.8	110.4	25	28	12.9	3	6
14.1	128.3	24	28	18.5	8	9
13.6	-75	25.5	26.3	12	2.5	6
11.8	-68.6	27	27	9.8	2	5
11.4	126.4	26.5	28	13.9	1.5	11
10.4	-35.5	26	25	14.4	3	5
9.5	109.8	25.7	24.7	14	4	12
9.5	-16.2	24.8	27	9	1.5	10
7.1	-25.2	25.4	23.7	2.6	2.5	18
6.9	-13.5	28	30	13.9	1	8
6.3	95.2	-9.99	27	8.2	1	10
5.5	107	-9.99	27	15.9	2.5	6
5.3	93.8	-9.99	27	3.1	0.4	2
4.7	106.2	25.2	23	12.3	1.5	4
3.9	-5.2	28	26.8	4.6	0.5	2
3.7	137.6	-9.99	26.8	3	0.5	4
3.5	141.9	28	31	8	1.5	5
1.5	-95.7	26	26.7	5.7	0.5	6
1.3	144.5	-9.99	26.7	7	1	3
0	72.1	27	29	3.1	0.5	2
-1	143.4	29	31	2.6	1	8
-3.1	-82.7	24.5	27	5.7	1	5
-3.3	-140.8	26.5	26	5.1	1.5	10
-4.4	-89.5	27.2	27	7.7	1.5	4
-6.4	153.7	-9.99	27	2.1	1.5	3
-8	-167.7	-9.99	27	9.3	1	6
-8.4	8.2	26.8	30	3.6	0.4	3
-8.7	67.3	27.1	27.6	7	2.5	10
-9.9	-88.7	26.1	25	5.1	1	8
-11.7	152.1	29	30	4.1	0.4	4
-12	10.3	-9.99	30	8.2	3.5	12
-12.9	109.8	28	30	7.2	2.5	14
-15.6	146.9	28.1	28.8	6.2	1.5	9
-15.6	146.9	28.1	28.8	6.2	1.5	9
-15.6	-162.4	29	30	10.8	2.5	5
-18.4	-177.2	26.5	28.5	1	1	4
-18.6	60.7	26	28	8.2	1	10
-20	176.3	-9.99	28	10.3	1	4
-20.1	59.8	26	30	7.7	1.5	6
-20.2	56	26	27	11.3	2	4
-22.4	69.5	-9.99	28	7.2	1.5	12
-24.1	49.5	26.5	28.4	9.3	2	9
-24.5	14.3	17.9	16.5	9.3	1.5	8
-25.2	-28	24	25	1	1.5	4
-28	162.6	27.1	23.6	6.7	2	7
-31.5	168.3	24.5	23	2.1	1	2
-34.4	172.2	-9.99	23	4.6	2	8
-34.7	24	24.5	22.5	8.7	2	10
-34.7	171.1	24.3	21.1	4.6	1	11
-34.7	171.1	24.3	21.1	4.6	1	11
-37.3	178	23	19.8	7.7	1	10
-39.2	135	15.2	16	13.4	1.5	3
-41.4	162	20.1	19	11.3	3	5
-43.6	173.3	17	16	5.1	1.5	6
-45.3	-30	-9.99	16	4.1	3	7
-53.2	-56	7.1	6.4	12.9	2	5
-58.3	-69	5.8	6	7.7	4	8
-58.5	-33.5	3	2.8	10.3	2.5	6
-60.6	-46.4	2.4	2.2	7.7	1.5	4
-63	146.5	1.2	1.8	7.2	2	10
-63.7	-61.4	1.1	1.9	15	1.5	8
44.1	-68.1	-6.3	4.6	6	0.5	3
43.7	-69.4	-5.7	5.4	4	0.4	3
43.5	-67.9	-4.9	4.8	6	1	5
43.2	-70.4	-5.4	4.3	7	0.5	3
42.5	-70.6	-4.8	3	5	0.5	5
42.3	-65.9	-3.3	4.9	7	2	8
9.7	128.2	25	29	11.3	2	3
26.5	134.3	12.5	20.5	8.7	1	3
26.5	134.3	12.5	20.5	8.7	1	3
34.5	-77.3	6.8	7.3	6	0.5	8
29.1	-87.9	-9.99	7.3	2	1	3
28.9	-78.5	20.9	22.4	5	0.5	8
28.5	-80.2	21.3	21.1	5	0.5	12
27.3	-90.5	-9.99	21.1	4	0.4	5
27.2	-90.3	-9.99	21.1	5	1	5
29.1	-87.9	-9.99	21.1	2	1	3
27.3	-90.5	-9.99	21.1	4	0.4	4
27.2	-90.3	-9.99	21.1	5	1	5
60.8	-148.3	3.1	4.5	6	0.5	4
60.2	-146.8	2.6	4.7	16	3	11
59.7	-143.4	4	6.3	17	4.5	9
59.5	-148	2.7	5.6	13	2.5	11
57.9	-154.3	1.5	4.9	5	0.5	11
56.1	-152.6	3.9	5.3	8	2.5	11
55	-172	1.1	2.9	6	1.5	11
53.9	-160.8	1.7	4.7	9	1.5	5
47.4	-124.7	6.9	8.8	3	2	14
46.1	-124.5	8	8.8	1	2	14
45.9	-125.8	9.2	10.4	1	1.5	14
44.6	-124.5	-9.99	10.4	2	2	15
43.2	-69.1	-5	4.4	3	0.5	7
42.3	-70.7	-4	4.3	3	0.5	5
41.9	-124.4	10.1	10.7	9	2	12
41.4	-70.2	-4	2.1	4	0.4	3
41.3	-69.3	-9.99	2.1	3	1	6
40.8	-124.6	10.2	10.7	8	2	12
40.5	-69.2	-0.5	6	4	1	7
40.4	-73.7	-0.8	2.7	5	0.5	9
40.3	-73.2	-0.7	4.7	5	0.5	9
38	-130	12.7	13.5	2	2	14
37.4	-122.9	10.2	11.7	8	2	13
36.8	-122.4	11.1	12.2	11	2	14
35	-75.4	-9.99	21.4	0	1.5	8
34.9	-120.9	12.4	12.7	8	3	12
34.7	-72.7	17.5	18.8	10	1.5	7
34.5	-77.3	6.4	7.3	6	0.5	6
34.2	-120.4	12.5	13.2	13	2.5	13
34.2	-119.8	14.1	14.2	11	1.5	6
34.2	-77	9.1	13.5	8	1.5	5
33.7	-120.2	12.3	13	13	2.5	14
33.7	-119.1	14.3	14.5	3	1.5	15
33.4	-77.7	11.1	17.1	10	1	5
32.5	-118	14	15.2	3	2.5	13
32.5	-79.1	12.5	16.8	10	1	5
32	-69.6	18.7	19.3	4	1	6
31.4	-80.9	11.8	11.1	4	0.5	12
30.1	-87.6	14.4	13.7	2	1	6
30	-80.5	17.5	15.8	2	0.5	8
29.2	-94.4	14.2	13.1	7	0.5	6
29.2	-88.2	16.6	18.9	0	1	6
28.9	-78.5	20.9	22.4	6	0.5	11
28.8	-86	18.9	18.7	4	1	6
28.5	-84.5	17.7	17.7	6	1	4
28.5	-80.2	21.3	21.1	6	0.5	13
27.5	-71.5	20.1	21.6	8	1	5
27.5	-63	19.6	23	9	1	5
27	-96.7	21	20.1	4	1	7
26	-85.6	21.8	25	6	1	5
25.9	-89.7	21	21.6	6	1	5
23.8	-70.9	23.1	24.2	4	1	11
23.6	-153.9	21.7	23.5	5	4	14
22.3	-159.6	22	24.7	8	3	13
22	-94	23.1	23.2	8	1	7
21.1	-65	25.2	25.4	4	1.5	8
19.9	-85.1	25.8	26.2	6	0.5	8
17.1	-157.8	24.5	24.9	8	2	14
16.5	-63.5	25.5	26.5	8	1	5
15.1	-67.5	26.6	26.9	8	1	4
14.5	-53	25.9	26.9	8	1.5	8
14.4	-46	24.8	25.7	9	2	8
61.6	1.3	-9.99	25.7	15.9	5.5	8
61.2	1.1	-9.99	25.7	15.4	4	7
61.1	1	-9.99	25.7	14.4	4.5	7
61	1.7	-9.99	25.7	15.4	4	8
60.7	-2.6	-9.99	25.7	14.4	5	8
60.6	-4.9	9.2	8.3	14.4	5	8
59.7	1.6	-9.99	8.3	14.4	3	6
59.1	-11.7	7.7	9.5	16.5	7	9
58.7	1.4	-9.99	9.5	16.5	4	7
57.9	0	-9.99	9.5	15.4	3	6
57.7	0.8	-9.99	9.5	15.4	3.5	7
57.7	0.9	-9.99	9.5	16.5	3	7
57.7	1.1	-9.99	9.5	17	3	6
57.7	1.8	-9.99	9.5	5.7	1.5	3
57.4	1.3	-9.99	9.5	14.9	1.5	7
57.3	2	-9.99	9.5	12.3	3	6
57.2	1.6	-9.99	9.5	13.4	3	7
57.2	2.2	-9.99	9.5	10.3	2.5	6
57.1	1	-9.99	9.5	13.9	2.5	6
55.4	-12.2	-9.99	10.7	14.4	6	8
54.4	-132.4	5.2	6.4	14	2	6
54.2	-134.3	7.5	6.9	17	5	10
53.9	-138.9	6.9	6.2	13	3	8
53.8	-128.8	-0.7	5.6	8	0.5	2
53.7	1.1	-9.99	5.6	9.3	1	4
53.6	-131.1	4.8	7.1	15	3	8
53.4	1.7	-9.99	7.1	8.7	1	4
53.1	2.8	-9.99	7.1	9.3	1	4
53.1	-15.9	10.6	11.2	8.7	5	8
53	2.2	-9.99	11.2	8.7	1	3
52.5	-132.7	7.4	6.5	13	3.5	8
52.4	-129.8	5.5	7.8	11	2.5	7
52.4	-4.7	7.2	7.4	8.2	1	4
51.8	-131.2	7.5	8	12	3.5	7
51.7	-6.7	8.7	8.4	9.8	2	5
51.6	-5.1	8.1	7.7	7.7	1.5	4
51.4	-128.8	6.4	8	10	2.5	14
51.4	-7.9	-9.99	8	13.9	2	5
51.2	-10.5	10.9	10.5	8.7	3.5	8
50.9	-136.1	7.8	6.9	11	3	12
50.9	-129.9	7.2	7.3	12	3	14
50.1	-6.1	8.4	9.1	7.7	1.5	11
49.9	-2.9	5.5	8.2	5.1	0.5	14
49.7	-127.9	6.8	8.2	10	2.5	13
49	-16.4	10	12.3	6.2	4.5	9
48.4	-133.9	8.2	8.1	8	2.5	12
47.3	-57.3	-4.7	2.2	14	2	6
46.4	-53.4	-1.2	2.1	17	2.5	5
45.3	-5	7.8	11.5	5.1	2	8
44.5	-63.4	-8.5	2.2	9	1	8
44.2	-57.1	-2.3	4.1	13	5	10
42.9	-51.5	3.5	14.4	16	5	10
42.5	-64	-9.99	4.9	9	2	8
42.2	-62	-1.2	9.9	10	2.5	9
38.6	-76.4	-1.7	0.7	3	0.4	2
37.6	-76.3	-9.99	0.7	6	0.5	3
29.1	-87.9	-9.99	0.7	2	1	3
27.3	-90.5	-9.99	0.7	4	0.4	5
27.2	-90.3	-9.99	0.7	5	1	4
26.7	-90.5	20.9	21.7	7	1	6
25.8	-121.2	18	19	11.3	3	6
25.3	-79.6	21.5	22	9.3	1	2
23.4	-74.6	22.3	24	12.9	1.5	3
22.2	121.9	-9.99	24	12.3	3.5	5
20.9	-68.9	25	27	11.3	1	2
18.5	-66.1	25.7	26.4	4	1	11
18	-64.3	25	28.9	8.7	0.5	4
17.9	-66.5	26.2	26.4	7	1	6
12.4	-68.8	26	26	11.3	1.5	6
11.3	149.6	31	31	10.3	2	7
-11.2	122.1	-9.99	27	6.2	2	7
-16	-37.4	26	28	6.7	1	3
-34.5	24.3	-9.99	28	4	1	3
59.6	2.2	6.6	7.1	12.9	3	7
44.1	-68.1	-6.2	4.6	7	0.5	3
43.7	-69.4	-5.6	5.4	4	0.4	2
43.5	-67.9	-4.9	4.8	4	1	5
43.2	-70.4	-6.2	4.4	5	0.5	3
42.3	-65.9	-3.2	5	5	2	8
60.6	3.7	5.5	2.3	11.3	3.5	8
34.5	-77.3	6.1	7.3	6	0.5	6
29.1	-87.9	-9.99	7.3	2	1	3
28.9	-78.5	21	22.4	5	0.5	8
28.5	-80.2	21.3	20.8	6	0.5	8
27.3	-90.5	-9.99	20.8	5	0.5	4
27.2	-90.3	-9.99	20.8	6	1	5
29.1	-87.9	-9.99	20.8	3	1	3
27.3	-90.5	-9.99	20.8	5	0.5	4
27.2	-90.3	-9.99	20.8	6	1	4
60.8	-148.3	1.9	4.6	10	0.5	3
60.2	-146.8	2.1	4.6	15	3.5	10
59.7	-143.4	3.6	6.3	18	6	10
59.5	-148	4.2	5.6	16	3	10
57.9	-154.3	1.7	4.9	5	0.5	10
56.1	-152.6	4	5.3	9	2	10
55	-172	1.9	2.9	8	1	6
53.9	-160.8	1.7	4.7	9	1.5	5
47.4	-124.7	6.9	8.8	3	2	13
46.1	-124.5	8.2	8.8	2	2	14
45.9	-125.8	9.3	10.4	1	2	14
44.6	-124.5	-9.99	10.4	3	2	14
43.2	-69.1	-4.7	4.4	3	0.5	9
42.3	-70.7	-4.1	4.2	3	0.5	5
41.9	-124.4	10	10.5	10	1.5	14
41.4	-70.2	-3.9	1.9	5	0.5	3
41.3	-69.3	-9.99	1.9	3	1	6
40.8	-124.6	10.2	10.5	8	2	12
40.5	-69.2	-0.3	5.9	4	1	8
40.4	-73.7	-0.7	2.8	5	0.5	3
40.3	-73.2	-0.5	4.7	5	0.5	9
38	-130	12.5	13.4	1	2	14
37.4	-122.9	10.3	11.7	7	2	13
36.8	-122.4	10.7	12.2	10	2	12
35.7	-121.9	11.4	12.9	12	2	5
35	-75.4	-9.99	21.4	1	1.5	8
34.9	-120.9	12.2	12.7	9	2.5	13
34.7	-72.7	17.5	18.8	10	2	6
34.5	-77.3	5.6	7.2	6	0.5	6
34.2	-120.4	12.1	13.2	11	2.5	12
34.2	-119.8	15.4	14.1	9	1.5	6
34.2	-77	8.7	13.4	7	1	5
33.7	-120.2	12.4	12.9	11	2.5	15
33.7	-119.1	13.9	14.4	2	1.5	12
33.4	-77.7	11.1	17.1	9	1.5	6
32.5	-118	13.6	15.2	4	2	15
32.5	-79.1	12.5	16.9	10	1	5
32	-69.6	18.7	19.3	4	1	7
31.4	-80.9	11.8	11.1	4	0.5	12
30.1	-87.6	14	13.6	3	1	6
30	-80.5	18.1	16	2	0.5	11
29.2	-94.4	14.3	13.1	7	0.5	6
29.2	-88.2	16.8	18.7	2	1	6
28.9	-78.5	20.9	22.4	5	0.5	8
28.8	-86	18.9	18.7	5	0.5	6
28.5	-84.5	17.7	17.6	5	0.5	6
28.5	-80.2	21.3	20.7	6	0.5	13
27.5	-71.5	20.1	21.6	7	1	6
27.5	-63	19.7	23	7	1	4
27	-96.7	21.1	20	6	0.5	7
26	-85.6	21.7	25	7	1	4
25.9	-89.7	21.2	21.6	7	1	6
23.8	-70.9	23.1	24.2	3	1	11
22.3	-159.6	22.2	24.7	7	3.5	12
22	-94	23.1	23.2	8	1	7
21.1	-65	25.2	25.4	4	1.5	11
19.9	-85.1	25.7	26.2	7	1	6
17.1	-157.8	24.7	24.9	7	2	15
16.5	-63.5	25.7	26.4	7	1	5
15.1	-67.5	26.5	26.9	7	1.5	7
14.5	-53	25.8	26.8	8	2	7
14.4	-46	24.8	25.7	8	2	7
62.3	4.3	8.5	8	20	5	6
61.6	1.3	-9.99	8	14.9	5.5	7
61.2	1.1	-9.99	8	15.4	4.5	8
61.1	1	-9.99	8	13.9	4.5	7
61	1.7	-9.99	8	14.4	4	7
60.7	-2.6	-9.99	8	15.4	4.5	8
60.6	-4.9	8.6	8.3	17	6	8
59.7	1.6	-9.99	8.3	14.4	4	7
59.1	-11.7	8.1	9.5	16.5	7.5	10
58.7	1.4	-9.99	9.5	15.9	4	8
57.9	0	-9.99	9.5	15.4	3.5	6
57.7	0.8	-9.99	9.5	15.4	3.5	6
57.7	0.9	-9.99	9.5	15.9	3	7
57.7	1.1	-9.99	9.5	15.4	3	6
57.7	1.8	-9.99	9.5	5.7	1.5	3
57.4	1.3	-9.99	9.5	15.4	1.5	7
57.3	2	-9.99	9.5	12.3	3	6
57.2	1.6	-9.99	9.5	13.4	3	6
57.2	2.2	-9.99	9.5	10.8	3	6
57.1	1	-9.99	9.5	15.4	2.5	7
55.4	-12.2	-9.99	10.7	14.4	6	9
54.4	-132.4	5.2	6.5	15	2.5	12
54.2	-134.3	7.5	6.9	16	5.5	9
53.9	-138.9	6.9	6.2	13	3.5	8
53.8	-128.8	-1.5	5.5	7	0.5	2
53.7	1.1	-9.99	5.5	9.3	1	4
53.6	-131.1	4.8	7.1	15	3	8
53.4	1.7	-9.99	7.1	8.2	1	4
53.4	173.5	1	3	7.7	1	4
53.1	2.8	-9.99	3	10.3	1	4
53.1	-15.9	10.5	11.2	9.8	5	9
53	2.2	-9.99	11.2	8.2	1	3
53	-139.3	7.5	5.7	15.4	4	8
52.5	-132.7	7.5	6.4	12	3.5	8
52.4	-129.8	5.5	7.8	11	2.5	7
52.4	-4.7	7.2	7.4	9.3	1.5	5
51.8	-131.2	7.6	8	12	4	7
51.7	-6.7	8.9	8.4	10.3	2	5
51.6	-5.1	8.2	7.8	7.7	1.5	4
51.4	-128.8	6.6	8.1	10	2.5	13
51.4	-7.9	-9.99	8.1	13.9	2	5
51.2	-10.5	11.3	10.5	5.7	4	9
50.9	-136.1	7.6	6.9	11	3	7
50.9	-129.9	7.1	7.3	13	3	7
50.1	-6.1	8.7	9.1	8.2	1.5	11
49.9	-2.9	6.2	8.3	5.1	1	13
49.7	-127.9	7	8.2	10	2.5	14
49	-16.4	9.3	12.2	6.2	4	9
48.4	-133.9	8	8.1	9	2.5	12
47.3	-57.3	-5.5	2.1	14	2	6
46.4	-53.4	-2.3	2.1	15	3	6
45.3	-5	7.9	11.5	5.1	2.5	8
44.8	-20.3	14.5	14	9.3	2	6
44.5	-63.4	-8.8	2.1	8	1	8
44.2	-57.1	-2.4	4.1	14	4.5	9
42.9	-51.5	3.5	14.5	16	5	10
42.5	-64	-9.99	4.9	8	2	8
42.2	-62	-1.3	9.9	9	2.5	8
37.6	-76.3	-9.99	9.9	7	0.5	3
29.4	157.2	18	20	12.3	3.5	11
29.2	141.2	13	16	9.3	3	12
29.1	-87.9	-9.99	16	3	1	3
27.3	-90.5	-9.99	16	6	0.5	4
27.2	-90.3	-9.99	16	5	1	4
26.7	-90.5	20.8	21.6	7	1	6
26.1	-121.1	17.5	18	12.9	3	6
23.2	-74.3	22.3	24	12.9	1.5	3
22.4	-87.3	23	23	9.8	0.5	3
18.5	-66.1	25.6	26.3	4	1	10
18.3	-82.8	22	25	9.3	1.5	3
17.9	-66.5	25.9	26.4	6	1	6
17.9	-64.1	24.9	28.6	11.3	1	5
-23.9	74.1	24	25	12.3	3.5	11
-41.8	162.7	20.1	19	11.3	3	5
59.6	2.2	6.7	7.1	13.4	3	7
44.1	-68.1	-6.1	4.6	6	0.5	3
43.7	-69.4	-5.8	5.3	4	0.4	11
43.5	-67.9	-4.5	4.7	5	1	5
43.2	-70.4	-6.4	4.4	4	0.4	2
42.5	-70.6	-5	3.3	5	0.5	8
42.3	-65.9	-3.1	4.8	5	1.5	8
60.6	3.7	5.9	4.4	11.8	3.5	8
34.5	-77.3	5.4	7.2	6	0.5	6
29.1	-87.9	-9.99	7.2	3	1	3
28.9	-78.5	20.9	22.3	5	0.5	8
28.5	-80.2	21.2	20.7	5	0.5	8
27.3	-90.5	-9.99	20.7	7	0.5	4
27.2	-90.3	-9.99	20.7	7	1	4
29.1	-87.9	-9.99	20.7	3	0.4	2
27.3	-90.5	-9.99	20.7	8	0.5	4
27.2	-90.3	-9.99	20.7	8	1	4
60.8	-148.3	1.5	4.5	9	0.5	3
60.2	-146.8	1.8	4.6	13	3	6
