Lat	Long	air_temp	sst	wind_speed	wave_height	wave_period
53	2.1	-9.99	11.4	10.8	2	5
52.5	-132.7	6.3	7.8	13	3	8
52.4	-129.8	4.9	7.7	11	2.5	7
52.4	-4.7	4.2	8.7	7.7	1	4
52.2	2.2	-9.99	8.7	15.9	3	6
52	-19.7	6.8	12	12.3	4.5	12
51.8	-131.2	5.3	7.6	16	4.5	10
51.6	-5.1	3	8.8	8.7	1	5
51.4	2	4	9.2	14.9	2.5	7
51.4	2.6	5	10	12	1.5	3
51.4	-128.8	5.7	8.5	16	3.5	7
51.4	-7.9	-9.99	8.5	12.9	2.5	5
51.2	-142.8	6	8	11.3	4.5	5
51.2	-10.5	5.7	10.4	8.7	3	7
51.1	1.8	4.7	9.5	13.9	2	7
50.9	-136.1	7.3	7.6	14	4	9
50.9	-129.9	6.5	8	14	5	9
50.4	0	4	10.1	11.8	1.5	7
50.2	-136.6	6	5	9.8	1	3
50.1	-6.1	5.6	9.7	9.3	2	7
50	-128.2	-9.99	9.7	22.6	3	13
49.9	-125	5.8	7.5	10	0.5	4
49.9	-2.9	5.2	10.2	11.3	2	7
49.3	-123.7	5.3	6.8	9	1	4
48.9	-5.2	8.5	11	12.9	2.5	3
48.8	-126	6.3	8.7	14	3	8
48.5	-87	-11.4	4.1	10	1	4
48.4	-133.9	9.6	9.1	11	3	8
48.2	-158.4	7	5	5	2	5
47.6	-13	-9.99	5	12.3	7.5	6
47.5	-8.4	10	12.7	12.3	4	8
47	-58.1	-3	1	13.4	3.5	12
47	-36.4	10	13	28.3	8	8
46.7	152.6	0	3	11.3	6	8
46.7	-48.7	0.1	2	25.7	3.5	6
46.4	-53.4	6	1.1	13	3	11
46.4	-48.4	1.5	0.8	20.1	4.5	8
45.9	-151.8	6.5	7.7	10.3	4	7
45.2	-5	9.2	12.9	9.3	2.5	6
45	149.6	-9.99	12.9	12.3	4	8
44.5	-63.4	-4.4	3.4	4	0.4	11
44.3	-53.6	0	5.8	13	4.5	11
44.2	-57.1	-9.99	4.5	12	3.5	8
43.5	-158.1	8	9	7.7	4	9
43.4	7.8	13.3	13.5	7.2	1.5	6
43	164.7	5	7	16.5	5	8
43	-58	0.8	11.4	10	3.5	10
42.9	-51.5	1.8	6.5	14	5	12
42.7	133.8	-10	4	10	2	6
42.6	-40.1	10	15.9	8.7	4.5	10
42.5	-135.9	12	10	18	7	10
42.5	-64	1.4	8.5	5	1	9
42.3	5.6	15	14	9.8	2.5	6
42.2	-62	1.6	9	2	2	14
42.1	4.7	13.9	13.5	14.4	3	7
41.5	-33.2	-9.99	13.5	9.3	3.5	5
41.4	-43.5	4	17	12.9	3	12
41.1	-36.1	13	15.3	6.2	2.5	8
41.1	-20	12.2	14.2	11.3	3.5	13
40.8	-144.9	10.6	11.8	19	5.5	12
40.7	-67.6	8.5	9	5.1	1	3
39.9	-69	8	15	7.7	2	4
39.8	-32.7	16	16	9.3	3	8
39.5	152.4	5	14	17	3	6
38.9	122	-5.2	4	12.9	0.5	3
38.7	-145.3	16	13.2	11.3	2.5	5
38.7	-145.3	16	13.2	11.3	2.5	5
38.7	-57.8	12	18	15.4	2.5	3
38.5	-23	14.2	16.4	5.7	4	14
38.2	-13.8	15.5	18	16	5	7
37.8	6.7	-9.99	18	23.7	8	8
37.3	-145.1	14.5	14	9.8	2	7
37.2	-143.5	14.4	15.6	14.4	5.5	5
36.8	-0.3	15	15.7	12.3	4.5	10
36.7	0	16	16	14.9	3.5	8
36.7	-73.8	12	15.6	7.2	1	3
36.6	142.8	5	9	15.9	4	5
36.6	142.8	5	9	15.9	4	5
36.6	149.9	7	18	17	3.5	6
36.6	-9.4	-9.99	18	10.3	3.5	9
36.5	-41.4	-9.99	18	15.4	4	5
35.7	16.1	19	17	12.9	2.5	12
35.2	-65.3	15	19.9	6.7	1.5	8
34.2	-122.4	16.5	14.3	3	0.5	2
34.2	-13.7	17.1	17	7	3	8
34.1	137.8	8.5	16	18	6	10
33.8	139.5	8	18	23.2	4	6
33.8	-12.6	-9.99	18	15.4	5	5
33.7	-76.1	19	25	2.1	1.5	5
33.7	-68.6	18	22	10.3	2.5	3
33.7	-30.8	18.5	19.9	13.9	2	8
32.4	-13.7	17.6	20.8	7	2.5	10
31.7	-30.7	20.1	19.9	13.9	2.5	7
31.3	-15.2	14.4	20	3.1	3	8
31	-74.9	19	23	5.1	2	8
30.9	-151.6	18.6	18.4	6.7	3	9
30.9	-151.4	20	20	5.1	3	12
30.7	-71.5	20.2	23	8.7	3	8
30.2	139	15	15	17.5	4	4
30.2	139	15	15	17.5	4	4
30	-162.9	17.3	19	6.7	3	6
29.8	-166.1	-9.99	19	13.9	2	3
29.8	-60.8	18	21	5.1	2	6
29.8	-34.1	19.5	19	7.7	1.5	10
29.1	-94.6	12	19	7.7	1	2
28.3	-89.6	18.9	22.2	4.6	0.5	4
28.3	-74.4	-9.99	22.2	6.2	3	10
28	-80.1	22	19	4.6	0.5	6
27.9	-120.7	16	17	6.2	0.5	4
27.7	161.2	24	23	9.3	2	4
27.7	161.2	24	23	9.3	2	4
27.4	121.7	-9.99	25	5.1	2	10
27.4	-132.5	19	23	7.7	2	5
27.3	-90.7	19	22	5.1	1	5
27.2	127.1	16	22	10.8	1.5	5
26.9	-74.6	-9.99	22	10	2	8
26.9	-23	-9.99	22	0	0.5	8
26.4	130.6	17	23	10.3	2.5	4
26.4	-35.6	20.9	22.8	11	3	10
25.7	-34.1	-9.99	27	5.1	2	10
25.4	147.2	23.3	24.4	8.7	3	8
24.6	-24.4	21.5	24	6.7	2.5	8
24	135.7	21	24.8	7.7	2	10
23.4	-115.7	22.8	21	10	2	3
23.1	154.2	25	26	7.7	2.5	4
23.1	-17	21.3	22	8.7	2	10
22.8	-18.5	21.1	21.7	4	2	4
22.5	120.2	-9.99	21.7	3.6	0.5	3
22.5	-37.3	23	24	7.7	3	10
22.4	-155.1	25.6	22.2	12.3	2	4
22.3	61.1	23	26	7.2	1	3
21.8	123.2	-9.99	27	10.8	3.5	8
21.7	-46.4	-9.99	25.5	8.2	4	10
21.4	-70.8	24	30	12	2.5	6
21.3	146.2	24.5	28	7.7	2	6
21.1	121.5	21	25	9.8	1	5
20.2	-83.7	26.5	26.4	9.3	2	5
20.2	-24.4	-9.99	26.4	10.3	2.5	8
19.7	-69.4	25.9	29	9.3	2.5	12
19.6	-134.4	23	20	13.4	2.5	5
19.3	123.7	25	26.7	12.9	2	6
18.2	-58.8	-9.99	26.7	10.8	2.5	5
17.8	-81.9	27.5	28	14.9	4	4
17.5	-16.4	22.9	20.1	0	0.1	2
17.5	-16.3	20	21	6	1	3
17.3	-88	26	27	12.9	0.5	3
17.2	113.6	24	25	13.9	2.5	9
16.4	113	25	26	12.3	2	6
16.3	58.8	25.4	25.8	6.2	2	8
14.6	-56.2	26.2	26.8	5.7	2	11
14.5	-31.3	25	28	7	1	2
13.8	42.9	25	28	6.7	1	3
13.7	-91.7	28.2	29	2.1	0	0
13.3	131.3	26	28.8	9.3	2.5	3
13.3	131.3	26	28.8	9.3	2.5	3
13.1	-71.2	26	29	11.3	3.5	8
13	118.7	27.5	28	14.4	2	5
12.5	118.4	27	29	5.1	1	3
11.8	-76.9	27	28	17.5	4.5	12
11.7	-62.1	28	27.5	7.7	2	4
11.6	70.6	28	28	4.6	1	5
10.9	148.9	-9.99	28	8.7	3	8
10.7	144.4	27	28.6	7.7	1.5	10
10.6	74.2	27	30	4.1	0.5	10
9.1	109.5	-9.99	30	10.8	2.5	7
8.7	116.7	28.5	29	7.7	0.5	2
8.6	120.7	27	28.2	13.4	2	8
8	158.2	31	29.2	10.3	2	3
7	-93.1	26.9	29	4	1.5	18
6.3	88.5	26.4	27.8	3.1	1	5
6.3	107.6	24.6	25	8.7	1	4
5.4	143.6	29.5	28.3	3.6	2	6
3.3	112.9	26	29	1.5	1.5	3
3.1	-8.4	28	30.8	3	0.5	6
0.4	106.1	29.5	25	2	1	6
0.3	-31	27	27	6.2	2	10
-0.3	-94.3	25.5	25.8	10.3	2	6
-0.4	0	26.8	28	2.6	1	6
-2.4	126.5	28	29	5.1	0.5	3
-5.1	-29.2	27	30	9.3	3	16
-7.3	-34.4	27.5	29.1	6.7	1	7
-8.8	118.9	28.5	29	5	0.5	2
-9.4	123.1	29.2	29.6	6.2	0.5	2
-9.5	55.2	28.2	31	7.7	1	2
-10	74.4	-9.99	31	3.6	1.5	6
-13.7	67.5	26.2	28.7	6	2	6
-16.5	114.2	28	28.4	15.4	1.5	3
-16.5	-34.9	27.5	27	9	1.5	4
-21.4	13.4	17	17.5	3.1	1.5	10
-21.8	-40.4	25	25	10	2	12
-24.5	101.1	21.1	22.4	12.9	1.5	5
-24.5	101.1	21.1	22.4	12.9	1.5	5
-24.8	-21.5	24	25	4.1	1	4
-26	176	23	26	6.7	1.5	6
-26.1	-35.8	27	27	5.1	2	8
-26.2	-35.8	-9.99	27	4.6	1	2
-26.9	109.4	-9.99	27	11.3	1.5	8
-27.5	42.1	23.5	24.8	12	2.5	4
-27.5	153.6	25.5	26.5	6.7	1	4
-28.9	165.1	20.5	20.8	7.2	1	3
-31.5	-49.8	21.5	25.2	7	1.5	9
-31.9	171.9	-9.99	25.2	10.3	3	8
-32.5	14.5	-9.99	25.2	10.3	2	3
-33.3	-14.2	20.5	19	7	2	4
-33.5	-52.3	20.2	25.5	7.2	2.5	7
-35.1	19.4	20	18	8.2	2	9
-35.4	120.6	19.5	18	8.7	2.5	6
-35.5	130.2	15	14	5.1	2.5	4
-36.4	12.2	17	17	5.1	2	12
-36.5	126.8	16	20	5.1	2.5	5
-37	164	-9.99	20	15.4	3	5
-38.8	139.8	-9.99	20	6.2	4.5	8
-39	145.4	16	18	10.3	1.5	6
-41.2	152.1	-9.99	18	10.3	3	10
-41.2	153.4	13	13	14.9	2	3
-45.6	162.5	14.5	13.4	15.4	3	8
44.1	-69	3.3	4.5	7	1	4
44.1	-68.1	3.1	6.1	7	1	4
43.7	-69.4	2.3	7.2	0	1	5
43.5	-67.9	3.5	7.1	8	1	4
43.2	-70.4	-0.7	6.6	3	0.4	4
42.5	-70.6	-9.99	6.4	2	0.2	5
42.3	-65.9	3.8	5.8	8	1	8
34.2	-77	17.2	23.6	7	2	9
28.9	-78.5	23.1	24.2	4	1.5	7
60.6	-146.8	-9.99	5.2	3	0.5	11
60.2	-146.8	2.1	6.1	6	1	10
59.7	-143.4	3.1	7	2	2	10
59.5	-148	4.9	6.2	4	1.5	11
58.2	-138	1.5	6.2	2	1.5	11
56.3	-148	3.9	4.2	5	2	10
55.9	-142.6	3.1	5.1	8	1.5	7
55	-172	3	3.4	11	1.5	6
53.9	-160.8	3.9	4.7	5	1.5	9
52.7	-155	3.5	4.1	5	1.5	9
46.1	-124.5	10.5	9.4	10	3.5	11
45.9	-125.8	10.5	9.2	8	3.5	11
44.6	-124.5	11.1	10.3	13	4.5	7
44.3	-67.3	2.1	7.7	10	1	5
43.5	-70.1	-0.6	4.8	5	0.5	4
43.2	-69.1	2.5	7.4	3	0.5	4
42.3	-70.7	1.5	6	3	0.5	12
41.9	-124.4	11.6	10.9	14	3.5	6
41.3	-69.3	-9.99	10.9	7	0.5	4
40.7	-124.6	11.7	11.3	15	3	8
40.4	-73.7	2.6	6	3	0.5	14
40.3	-73.2	4.5	7.8	4	0.5	12
39.6	-72.6	8.5	12.7	5	0.5	5
39.2	-124	11.3	11.5	12	1.5	6
38.5	-74.7	5.6	6.5	3	0.5	7
38.2	-123.3	12.7	12.3	7	1.5	11
37.4	-122.9	-9.99	12.3	6	1.5	13
36.8	-122.4	-9.99	13.1	1	2	11
36.6	-74.8	8.7	12.1	2	1.5	7
35	-75.4	17.8	21.1	3	2	8
34.7	-121	13.4	13.6	4	1.5	13
34.3	-120.5	13.9	14.7	5	1.5	11
34.2	-119.8	14.5	14.6	4	1	12
34.2	-77	17	23.6	7	2.5	9
33.7	-120.2	13.8	13.6	4	2	12
33.7	-119.1	15.9	16.1	5	1.5	14
33.4	-77.7	18	17.4	4	1.5	7
32.5	-118	15.1	15.9	6	1.5	14
32.5	-79.1	20.8	22	8	1	5
32.4	-119.5	-9.99	22	3	1.5	13
32.1	-55.3	16.6	20.4	7	4	14
31.4	-80.9	14.4	13.4	5	0.5	6
30.1	-87.6	14.7	15.3	1	0.5	6
30	-80.5	21.9	23.3	6	0.5	10
29.2	-94.4	10.7	13.7	8	0.5	6
28.9	-78.5	23.1	24.2	5	1	4
28.8	-86	19.8	20.9	4	1	6
28.5	-84.5	21.2	20.5	3	0.5	6
27.5	-71.5	21.8	23.9	7	1.5	11
27.5	-63	20.5	24.3	6	3	12
27	-96.7	19.1	21.4	7	0.5	6
26	-85.6	23.9	25.2	1	0.5	6
25.9	-89.7	23.1	24	2	0.5	6
24.3	-162.1	22.9	23.6	9	2.5	7
23.9	-70.9	23.8	25.3	9	1.5	6
23.8	-154.3	24.7	25.2	12	2.5	14
23.6	-153.9	24.5	24.8	12	3	14
22	-94	-9.99	24.8	6	0.5	6
21.7	-58.7	24.1	26.6	10	2.5	8
21	-65	25.5	27.2	8	3	14
19.9	-85.1	26.9	27.3	7	1	6
19.1	-160.7	25.4	26.1	6	2.5	14
17.1	-157.8	25.5	26.1	3	3	13
16.8	-81.5	27.5	27.7	9	1.5	6
16.5	-63.5	24	27.8	4	1.5	8
14.5	-53	26.3	27.3	5	2	11
14.4	-46	25.8	26.4	5	2	13
61.6	1.3	-9.99	26.4	9.3	4	7
61.2	1.1	-9.99	26.4	11.8	3	7
61.1	1	-9.99	26.4	10.8	3.5	7
61	1.7	-9.99	26.4	10.3	3.5	7
60.6	1.7	-9.99	26.4	6.7	4	10
59.5	1.6	-9.99	26.4	3.6	3.5	7
59.2	1.5	-9.99	26.4	9.8	3.5	7
59.1	-11.7	3.4	10.3	1	3.5	7
58.7	1.4	-9.99	10.3	11.8	2.5	5
57.7	0.9	-9.99	10.3	11.8	2.5	7
57.7	1.4	-9.99	10.3	10.8	2.5	8
57.7	1.8	-9.99	10.3	0.5	2.5	7
57.2	0.8	-9.99	10.3	3.1	2	7
57.1	1	-9.99	10.3	3.1	2	7
57.1	2.1	-9.99	10.3	3.6	2.5	7
57	1.8	-9.99	10.3	1.5	2.5	5
55.4	-12.2	5.5	10.9	10.3	3	6
55	-10	4.5	10.2	6.2	3	7
54.4	-132.4	4.6	6.6	12	2	6
54.2	-134.3	3.7	7.5	15	3	8
54	-3.8	-9.99	7.5	7.2	0.5	3
53.9	-3.6	-9.99	7.5	4.6	0.5	3
53.8	-3.5	-9.99	7.5	6.7	0.5	3
53.6	-131.1	5.2	7.3	10	1.5	5
53.5	-5.4	5.4	10.3	8.7	1.5	4
53.4	1.7	-9.99	10.3	7.7	2	5
53.1	2.8	-9.99	10.3	6.2	2	5
53.1	-15.9	6.7	11.4	8.7	3.5	7
53	2.1	-9.99	11.4	10.3	2	5
52.5	-132.7	6.1	7.8	13	3	9
52.4	-129.8	5.2	7.6	10	2	8
52.4	-4.7	3.9	8.5	7.7	1	4
51.8	-131.2	4.7	7.7	16	4.5	9
51.6	-5.1	3	9.1	8.7	0.5	6
51.4	2	4.2	9.2	13.9	2	7
51.4	-128.8	6.1	8.5	14	3	8
51.4	-7.9	-9.99	8.5	11.3	2	5
51.2	-10.5	5.3	10.4	9.3	3	6
51.1	1.8	4.2	9.4	13.4	2	8
50.9	-136.1	7.1	7.6	14	4.5	9
50.9	-129.9	7.1	8	16	5.5	9
50.4	0	3.6	10.1	13.9	1	6
50.1	-6.1	5.6	9.6	10.3	2	7
49.9	-125	5.5	7.6	11	1	5
49.9	-2.9	5.1	10.2	10.3	2	7
49.3	-123.7	5.2	6.7	7	1	4
48.8	-126	6.6	8.5	14	3.5	9
48.5	-87	-11.7	4.2	9	1	4
48.4	-133.9	9.8	9.1	11	3	8
47.5	-13.5	-9.99	9.1	12.3	7.5	6
47.5	-8.4	9.3	12.7	10.8	4	8
46.4	-53.4	6.1	1.1	14	3	12
46.1	150.1	1	6	22	2.5	6
45.2	-5	9.2	13	7.2	2.5	6
44.5	-63.4	-4.4	3.4	3	0.4	10
44.3	-53.6	-0.1	5.8	13	4.5	11
44.2	-57.1	-9.99	4.5	11	3.5	9
43	-58	1.1	11.3	8	3.5	9
42.9	-51.5	1.6	6.4	15	4.5	13
42.5	-64	1.4	8.7	7	1	14
42.2	-62	1.9	9.1	2	1.5	14
41.5	17.1	14	14	7.7	1.5	4
35.9	20.5	-9.99	14	15.4	2	10
27.8	-131.5	19	20	7.7	2	5
26.5	-90.5	22	23.4	1	1	7
25.8	127.6	14.5	23.1	8.7	2	7
22	-74.3	25.5	27	12.3	3	12
18.1	-82.2	27.5	28	14.9	4	4
16.5	-84.2	27	29	9.8	1.5	5
14.6	-56.2	26.1	26.7	5.7	1.5	9
13.9	-92	28.8	29	2.6	0	0
10.9	108.9	-9.99	26	12.3	3	9
-0.9	-97.1	25	24.5	6.2	2	10
-22.2	172	27.5	25.6	10.3	2	3
-29.9	44.8	23.2	26.3	4.1	1.5	10
-31.5	-49.8	21.8	25.2	8	1.5	11
-41.2	152.7	-9.99	25.2	12.9	3	10
59.6	2.2	2.6	7.7	3.1	3	9
44.1	-69	3.6	4.6	6	0.5	4
44.1	-68.1	3.3	6	7	1	4
43.7	-69.4	3	7.2	3	1	5
43.5	-67.9	3.6	7	7	1	4
43.2	-70.4	-0.2	6.6	4	0.4	5
42.5	-70.6	-9.99	6.4	2	0.2	5
42.3	-65.9	4	5.9	8	1	6
60.6	3.7	-9.99	5.9	7.2	3.5	8
34.2	-77	17.1	23.6	7	2.5	8
28.9	-78.5	23.1	24.1	3	1.5	7
60.6	-146.8	-9.99	5.1	3	0.5	11
60.2	-146.8	2.2	6.2	7	1	10
59.7	-143.4	2.9	7	1	2	11
59.5	-148	4.4	6.2	3	1.5	10
58.2	-138	1.5	6.2	1	1.5	11
56.3	-148	3.7	4.2	5	2	10
55.9	-142.6	2.7	5.1	8	1.5	6
55	-172	3.1	3.4	9	1.5	6
53.9	-160.8	3.6	4.4	4	1.5	8
52.7	-155	3.6	4.1	6	2	10
46.1	-124.5	10.6	9.4	10	3	11
45.9	-125.8	10.3	9.2	6	3.5	11
44.6	-124.5	10.9	10.3	12	3.5	11
44.3	-67.3	2.4	7.7	10	1.5	5
43.5	-70.1	-0.4	4.8	5	0.5	4
43.2	-69.1	3.2	7.4	3	0.5	5
42.7	-124.8	11.8	11	14	3.5	7
42.3	-70.7	1.4	6	4	0.5	13
41.9	-124.4	11.6	11.1	13	3.5	8
41.4	-70.2	1.7	2.8	6	0.5	3
41.3	-69.3	-9.99	2.8	9	1	4
40.7	-124.6	11.9	11.2	15	3	8
40.4	-73.7	2.8	6	3	0.5	13
40.3	-73.2	4.5	7.8	4	0.5	5
39.6	-72.6	8.1	12.7	4	0.5	5
39.2	-124	11.8	11.6	11	1.5	5
38.5	-74.7	5.5	6.5	3	1	7
38.2	-123.3	12.4	12.3	8	1.5	12
37.4	-122.9	-9.99	12.3	5	1.5	11
36.8	-122.4	-9.99	13	0	1.5	12
36.6	-74.8	8.9	12.1	1	1.5	7
35	-75.4	18.4	21.1	5	2	8
34.7	-121	13.4	13.6	5	1.5	13
34.3	-120.5	13.6	14.6	6	1.5	13
34.2	-77	16.9	23.6	5	2.5	9
33.7	-120.2	13.7	13.5	4	1.5	12
33.7	-119.1	15.9	16	6	1.5	14
33.4	-77.7	18.2	17.3	4	1.5	6
32.5	-118	15.5	15.9	5	1.5	13
32.5	-79.1	20.8	21.9	8	1	5
32.4	-119.5	-9.99	21.9	3	2	13
32.1	-55.3	16.5	20.4	6	4	13
31.4	-80.9	14.7	13.4	5	0.5	7
30.1	-87.6	14.6	15.2	1	1	6
30	-80.5	22	22.9	5	1	6
29.2	-94.4	10.6	13.8	5	0.5	6
28.9	-78.5	23.1	24.1	4	1.5	7
28.8	-86	19.8	20.9	2	1	6
28.5	-84.5	21.2	20.5	3	0.5	6
27.5	-71.5	21.8	24	6	2	12
27.5	-63	20.6	24.3	5	3.5	13
27	-96.7	19.6	21.2	4	0.5	6
26	-85.6	23.8	25.2	2	0.5	5
25.9	-89.7	23.2	24	3	0.5	6
24.3	-162.1	23	23.6	9	2	7
23.9	-70.9	24	25.3	8	1.5	7
23.8	-154.3	24.7	25.2	12	2.5	14
23.6	-153.9	24.6	24.8	12	2.5	9
22	-94	-9.99	24.8	5	0.5	5
21.7	-58.7	23.5	26.6	11	3	15
21	-65	24.7	27.2	10	2.5	8
19.9	-85.1	26.8	27.3	8	1	7
19.1	-160.7	25.6	26.1	4	3.5	13
17.1	-157.8	25.6	26	5	3	15
16.8	-81.5	27.5	27.7	9	1.5	7
16.5	-63.5	26.3	27.8	10	1.5	5
14.5	-53	26.2	27.3	5	2	13
14.4	-46	25.7	26.4	5	2	14
61.6	1.3	-9.99	26.4	10.8	4	6
61.2	1.1	-9.99	26.4	11.8	3	7
61.1	1	-9.99	26.4	11.8	3.5	7
61	1.7	-9.99	26.4	7.2	3.5	7
60.6	1.7	-9.99	26.4	6.2	3.5	10
60.6	-4.9	3.8	8.8	11.3	3.5	7
59.5	1.6	-9.99	8.8	5.1	3.5	7
59.2	1.5	-9.99	8.8	9.8	3.5	7
59.1	-11.7	3.8	10.3	1	3.5	7
58.7	1.4	-9.99	10.3	10.3	2.5	5
57.7	0.9	-9.99	10.3	12.3	3	6
57.7	1.4	-9.99	10.3	11.3	2.5	6
57.7	1.8	-9.99	10.3	4.6	2.5	8
57.2	0.8	-9.99	10.3	0	2	7
57.1	1	-9.99	10.3	4.1	2	7
57.1	2.1	-9.99	10.3	4.1	2	7
57	1.8	-9.99	10.3	2.6	2.5	5
55.4	-12.2	6	10.9	10.8	3	6
55	-10	4.3	10.2	6.7	2.5	6
54.4	-132.4	4.6	6.6	12	2	5
54.2	-134.3	3.9	7.5	14	3	7
54	-3.8	-9.99	7.5	7.7	1	3
53.9	-3.6	-9.99	7.5	4.6	0.5	3
53.8	-3.5	-9.99	7.5	6.7	0.5	3
53.6	-131.1	5.2	7.3	8	1.5	8
53.5	-5.4	5.1	10.3	8.2	1.5	4
53.4	1.7	-9.99	10.3	7.2	2	5
53.1	2.8	-9.99	10.3	7.7	2	5
53.1	-15.9	5.5	11.4	5.1	4	8
53	2.1	-9.99	11.4	9.3	1.5	5
52.5	-132.7	6.4	7.8	13	3.5	9
52.4	-129.8	4.4	7.7	11	2	8
52.4	-4.7	3.4	8.4	8.7	1	4
51.8	-131.2	4.9	7.7	17	4.5	9
51.6	-5.1	2.9	9.2	7.7	0.5	7
51.4	2	4.1	9.2	15.9	2	7
51.4	-128.8	6.1	8.5	17	3	8
51.4	-7.9	-9.99	8.5	10.8	2	5
51.2	-10.5	5.2	10.4	8.7	3	6
51.1	1.8	4.1	9.4	13.4	2	8
50.9	-136.1	7.5	7.6	14	4	10
50.9	-129.9	7.9	8	14	5.5	11
50.4	0	3.9	10	13.9	1	6
50.1	-6.1	5.4	9.6	9.3	2	7
49.9	-125	5.5	7.6	10	1	5
49.3	-123.7	5.3	6.7	6	0.5	4
48.8	-126	6.7	8.2	16	3.5	10
48.5	-87	-11.8	4.2	10	1	4
48.4	-133.9	9.8	9.1	10	3	8
47.8	-89	-9.4	4.4	11.3	1.5	4
47.5	-8.4	9.1	12.6	12.3	3.5	7
47.4	-13.9	-9.99	12.6	9.8	9	8
46.4	-53.4	5.9	1.1	11	3	12
45.2	-5	9.8	13	6.7	2.5	6
44.5	-63.4	-4.3	3.4	4	0.4	10
44.3	-53.6	0.2	5.8	12	4	11
44.2	-57.1	-9.99	4.4	11	3.5	9
43	-58	0.8	11.2	7	3	9
42.9	-51.5	2.1	6.3	13	5	12
42.5	-64	2	9	8	1	15
42.2	-62	2.2	9.2	1	1.5	14
25.2	125.6	-9.99	9.2	11.8	2	5
20.3	-74.1	26	27	7.7	1	3
14.6	-56.2	26	26.7	5.1	2	10
13.6	-60.3	25.5	29	6.2	2	4
-31.5	-49.8	21.7	25.1	8	2	10
-41.1	152.4	-9.99	25.1	12.9	2.5	10
59.6	2.2	3.2	7.7	5.1	3	9
44.1	-69	3.7	4.8	4	0.4	5
44.1	-68.1	3.9	6.6	7	1	4
43.7	-69.4	3.5	7.2	4	1	5
43.5	-67.9	4	7	8	1	4
43.2	-70.4	-0.4	6.5	6	0.5	5
42.5	-70.6	-9.99	6.4	5	0.5	5
42.3	-65.9	4.5	5.9	8	1	8
60.6	3.7	-9.99	5.9	7.7	3	8
34.2	-77	17.1	23.6	5	2.5	9
28.9	-78.5	22.7	24.1	5	1	5
60.6	-146.8	-9.99	5.1	3	0.5	11
60.2	-146.8	2	6.1	6	1	11
59.7	-143.4	2.9	6.9	2	2	11
59.5	-148	4.3	6.2	3	1.5	11
58.2	-138	1.5	6.2	0	1.5	11
56.3	-148	3.6	4.2	4	2	10
55.9	-142.6	2.8	5.1	8	1.5	6
55	-172	3	3.4	10	1.5	6
53.9	-160.8	2.9	4.4	5	1.5	8
52.7	-155	3.6	4.1	6	1.5	9
46.1	-124.5	10.6	9.4	9	3.5	11
45.9	-125.8	10.4	9.2	7	3.5	10
44.6	-124.5	11	10.2	12	3	11
44.3	-67.3	2.9	7.6	11	1.5	5
43.5	-70.1	-0.7	5	6	0.5	14
43.2	-69.1	4	7.4	2	1	5
42.7	-124.8	11.9	11	14	4	10
42.3	-70.7	1.1	6	4	0.5	12
41.9	-124.4	11.8	11.2	13	2.5	7
41.4	-70.2	2	2.4	5	0.5	3
41.3	-69.3	-9.99	2.4	9	1	4
40.7	-124.6	11.8	11.2	16	3	8
