Lat	Long	air_temp	sst	wind_speed	wave_height	wave_period
49.7	-127.9	3.8	7.1	9	3	12
49.3	-123.7	4.8	6.1	7	0.5	4
49.1	-2.2	-9.99	8.4	7.2	1	13
49	-16.4	10.6	12	2.6	2.5	9
48.8	-171	8	4	11.3	3.5	9
48.8	-126	4.7	7	10	3	10
48.5	-21.5	-9.99	7	9.8	2	8
48.5	-5.8	8.4	10.9	7.7	2	9
48.4	-178.3	6	5	12.3	3.5	8
48.4	-133.9	0.8	7.4	12	5	12
48.3	149	4	1	10	2	6
47.7	-11.2	-9.99	1	7.7	3.5	16
47.5	-7.2	8.6	8	7.2	2	4
47.3	-10.3	-9.99	8	7.7	2	4
46.7	-48.7	-3.8	1.8	10.3	3.5	9
46.5	-155.6	3	6	7.2	4	7
46.5	-12.2	10	13	6.7	3.5	7
46.4	-53.4	-4.2	0.9	4	1	10
46.4	-52.1	-9.99	0.9	4.6	1	7
46.4	-48.4	-3.2	1.3	10.3	3.5	10
46.3	-7.1	9.6	11.8	9.3	1.5	6
45.3	-5	10.1	11.6	8.2	3	7
45.1	167.3	4.5	5	8	3	8
44.7	149.4	3	0	9.8	3.5	6
44.7	149.8	-1.5	2	8.2	2	9
44.5	-63.4	3	1.1	17	4	8
44.4	-125.1	8.9	8.9	14.9	4.5	10
44.2	-57.1	-1.5	3.2	8	1.5	10
44.2	-11	10.7	12.2	7.7	1	15
43.7	177.5	10	8.6	9	2.5	4
43.4	7.8	10.1	12.3	13.9	2	6
43.4	-41.4	12.5	11	6.2	3.5	14
42.9	-51.5	0.1	10.3	6	3	9
42.5	145.5	-2	3.4	7	0.5	3
42.5	-64	-9.99	4	18	3.5	7
42.3	167.7	6	8	13.4	3	5
42.2	-62	10.8	8.7	16	3	6
42.1	4.7	10.2	12.7	13.9	3	7
41.9	161.3	5	6	12.9	2.5	12
41.1	-72.7	5.7	1.3	5	0.5	3
40.9	-18.8	13	14.2	5	2	12
40.5	-73.6	10.5	4	7.7	1.5	4
40.2	136.3	3	4	0	0	0
40.2	-139.5	10	13	3.6	3.5	11
40.1	-126.5	11.7	11.7	12.3	4	7
39.5	-159.1	10.7	11.6	13.9	2	6
39.5	-13.4	-9.99	11.6	17	4.5	7
39.3	-29.3	19	14	6	3	4
39.2	-139	10	11	4.6	2.5	12
39.2	-67.2	-9.99	11	15.4	3.5	8
39.1	-40.9	17	17	17	0.5	4
38.5	-167.7	16	15	7.7	2	12
38.2	-177.5	15	15	12.3	5.5	15
37.9	-59.4	15	15	8.2	1.5	15
37.7	16.4	13	14.7	8	0.5	2
37.6	-76.3	10.4	6.9	2	0.2	3
37.4	-165	16	14	5.1	3	8
37.3	9.2	11.8	17	6	1	6
37.1	-26	16	17	8.7	1	10
37	123.3	-0.5	7	13.9	2	4
36.8	142.3	8	10	5.1	1.5	10
36.7	-0.4	12	15	12.3	1.5	4
36.5	19.6	-9.99	15	15.4	2.5	7
36.5	-24.2	17	16.5	7.7	1.5	3
35.9	-52	14	19	11.8	2.5	10
35.9	-6.9	16	17	4.6	1	4
35.8	-8.3	16	16.7	7.7	2.5	15
35.4	125.6	5	5	10.3	2	5
35	-55.9	16.5	19	12.3	2	4
34.2	-19.4	-9.99	19	9.3	3	5
34.1	125.5	4.5	1	10	1.5	8
33.8	-16.5	16	18	9.8	2	4
33.6	124.4	-9.99	18	9.8	3	8
33.6	128.7	11.5	14	4	1.5	6
33.6	137.5	14	16	6.7	1.5	8
33.2	-117.9	-9.99	16	7.2	2	8
33	-122.6	15	14	2.1	2	14
32.9	-128.2	15.5	15	5.1	1.5	4
32.8	-46.5	18	19.8	4.6	2	8
32.7	-63.6	19	19.6	5.1	0.5	3
32.6	133.5	16.5	21	9.3	1.5	7
31.7	160.9	17	18	8	4	8
31.7	175	15	16	11.3	4.5	12
31.6	-11.2	17	17.3	9.3	2	3
31.5	-160.9	17.2	17.2	5.1	2.5	4
31.2	122.6	-9.99	17.2	12.3	3	6
31.1	122.8	7	8	12.3	2	12
31	-117.4	18	15	10.3	2.5	9
30.9	-140.7	19	19.9	13.9	3	5
30	-167.4	19	19	4.6	2	8
30	-36.1	20	20	14.4	2.5	12
29.1	-87.9	-9.99	20	11	2	6
28.9	132.8	18	20.7	2.6	1	6
28.9	132.8	18	20.7	2.6	1	6
28.6	-16.8	18.3	19.6	6.7	1.5	5
28.4	-139.7	18.3	16.1	12.3	3.5	4
28.3	33.2	19	21	14.4	2	5
28	168	19.5	19.9	4.6	3.5	11
28	168	19.5	19.9	4.6	3.5	11
27.7	-85.9	23.3	22.2	6.7	1.5	3
27.3	-90.7	21.4	21.4	4.1	2	5
27.3	-90.5	-9.99	21.4	7	1.5	6
27.2	142	22	21.4	10.3	1.5	4
27.2	142	22	21.4	10.3	1.5	4
27.1	34.4	21	21	4.1	0.4	4
27.1	51.6	21	21	6.2	0.5	3
26.9	171.2	-9.99	21	7.7	3	8
26.7	-90.5	22.3	22.8	2	1.5	8
26.7	-45.8	20	20	11.3	2.5	10
26.5	-90.9	23.5	20.6	2.6	2	9
26.4	129.9	21	24	3.6	1	5
26.3	-54.4	-9.99	24	9	1.5	6
25.8	53.4	22.6	22	5.7	0.5	3
25.8	-79.9	24.1	26	8.7	1	2
25.2	131.9	22.5	23	8.2	3	6
25.2	-85.8	25	25	5.1	2	8
24.9	-40.5	22	21	8.7	2	4
24.4	-83	26	29	3.1	1	6
24.3	118.9	12	11	10.3	1.5	8
24.3	123.1	22.6	25.2	5	2.5	7
24.2	123.2	23.2	23.8	7	2.5	6
24.2	-126.1	23	20	6.7	1	5
23.9	146.4	23	24.6	7.7	2	7
23.9	146.4	23	24.6	7.7	2	7
23.8	-155.5	22.3	20.5	10.3	3	10
23.8	-88.6	25	22	7.2	1	5
23.1	119.9	20	18	9.3	1	9
22.8	-158	22.8	24.4	8.2	2	5
22.5	-17.4	-9.99	24.4	10.3	2.5	10
21.7	-64.1	24.2	25.3	4.6	0	0
21.4	-163	25	24	4	2.5	9
21.3	-84.4	25	26	8.7	1	3
21.3	-70.4	25	26	8.7	1.5	5
20.7	-156.6	25	25	3.1	0.5	6
20.7	-68.7	25	26.6	15.4	2	4
20.4	-17.9	19.5	19	9.3	2.5	5
19.7	-64	24.5	25.6	12.3	2.5	6
19.6	39	25	26.8	7.7	1	3
18.5	-66.1	25	25.5	9	2	8
18.4	-66.1	25	26	9.3	1.5	5
17.9	-66.5	25.4	25.8	8	1.5	7
17.8	-103.5	25	30	8.7	1.5	5
16.3	-17.7	-9.99	30	7.7	2.5	5
15.5	135.3	27	27.5	7.7	2	7
15.5	135.3	27	27.5	7.7	2	7
15.4	73.7	-9.99	27.5	2.6	0	0
15	119	26	27	0.5	0.5	2
14.7	-73.3	-9.99	27	13.9	2.5	10
14.3	-134.6	25	23	4.6	1.5	6
13.9	148.8	-9.99	23	9.8	1.5	8
13.8	149.1	29	26	10.8	3	7
13.8	149.1	29	26	10.8	3	7
13.1	111.5	26.3	26.1	6	2	5
12.8	-75.4	26.3	26.7	15	3	7
12.7	-69.6	-9.99	27.3	19.5	2	10
12.6	61	24.6	26	7.7	1	2
12.4	46.8	23	26	4.6	0.5	6
12.2	45.9	24.5	25.5	6.7	1	3
12.1	-90.3	28	30	2.6	1	5
12.1	-90.3	28	30	2.6	1	5
12	45.2	24.5	26.3	3.1	1	5
11.9	117.9	24.5	27.7	12.9	1.5	4
11.9	117.9	24.5	27.7	12.9	1.5	4
11.9	-88.6	28	29	0.5	1.5	12
9.7	137.4	-9.99	29	4.6	1	5
9.5	-80.4	27.5	27	10.3	1.5	8
9.4	72.4	26	29	3.1	0.4	4
7.9	-83.2	29.5	28	5.7	0.5	10
6.9	-12.8	27	27	5.1	0.5	2
6.1	78.8	-9.99	27	8.7	1	4
6	89.6	30.1	28.6	6.2	2	3
6	92.8	27.5	29	3.6	1.5	14
6	107.2	25	27	7.7	2	4
5.9	83.5	24.8	28.3	7	1	4
5.8	81.7	25.5	28.7	11.3	1	3
5.4	-81.5	-9.99	28.7	3.6	1	4
4.9	106.5	28.3	26.8	8	1.5	5
3.3	105.5	-9.99	26.8	4.1	1	7
3.2	105.4	-9.99	26.8	4.1	1	6
2	-12.3	-9.99	26.8	3.1	0.5	6
1.6	102.5	-9.99	26.8	2.1	0.5	2
0	165	29.5	27.9	5.1	1.5	6
-4	108.1	-9.99	27.9	11.3	2.5	3
-4.8	-31.5	27	28.6	2	0.2	3
-4.9	147.6	29	30	2.6	1	6
-5.8	-25.7	26	28	7.7	2	14
-6	89.7	-9.99	28	8.2	1.5	3
-6	129.4	27.5	28	7.7	1.5	7
-6.2	174.1	29	30	7.7	1	8
-7	-32.5	-9.99	30	4.6	0.5	5
-7.1	-81.1	23	24	6.7	1.5	14
-8	-115.5	28.5	25.5	7	1.5	10
-8.2	126.7	-9.99	25.5	6.2	2	4
-8.9	-15.2	-9.99	25.5	6.7	2.5	12
-13.9	75.2	25	28	9.3	3	12
-14.2	120.3	29.5	29	10.3	1.5	3
-15.6	-37.1	-9.99	29	4.1	1	3
-15.8	-16.4	-9.99	29	7.2	2	4
-16.7	145.7	25	25.3	4.1	0	0
-17.4	-37.8	-9.99	25.3	7.7	1.5	4
-19	109.4	26.5	28	8.2	1.5	3
-20.5	-75.5	23.1	24.6	4.6	1.5	4
-21.2	57.1	26	28.5	6.7	2	10
-21.6	-83.5	23	20	5.1	1	12
-23	172.6	28	26	4.1	2	9
-24.3	-36.5	-9.99	26	8.2	1.5	8
-25.4	111.4	27.9	25	7.7	1.5	6
-27.3	43.6	-9.99	25	5.1	1.5	3
-27.6	40.4	25	27	12.3	2	10
-30	-12.1	-9.99	27	5	1	4
-31.3	-48.3	23.3	25.8	9	1.5	6
-32	31.8	24	24	6	2	3
-33.7	28.1	-9.99	25.2	2.1	0.2	1
-33.8	114.6	24	25	14.4	3	10
-34.2	26.6	24	26	4.6	1	12
-34.6	17.8	20	19.6	14.4	3.5	8
-37.6	176.1	22	21	3.6	0	0
-38.6	148.5	16.8	19	14.4	2	6
-43.7	173.2	17	16	14.4	2	6
-67.5	-34.1	-0.5	-0.7	3.6	1	5
-76.4	-31.1	-9.99	-0.7	4.1	0	0
44.1	-69	1.5	1	6	2	8
44.1	-68.1	4.7	3.9	12	3.5	8
43.7	-69.4	2.5	3.8	8	3	8
43.2	-70.4	3.2	3.8	7	2	8
42.5	-70.6	2.9	2.9	4	2.5	8
42.3	-65.9	9	2.5	13	4.5	8
17.7	130.2	25	27	5.1	2	5
17.7	130.2	25	27	5.1	2	5
41	-73.6	-9.99	27	8	0.5	2
41	-73.6	-9.99	27	8	0.5	2
34.5	-77.3	13	11.1	7	1.5	6
29.1	-87.9	-9.99	11.1	11	2	6
28.9	-78.5	23.4	23.6	8	1.5	6
28.5	-80.2	22.3	20.7	8	1	5
27.3	-90.5	-9.99	20.7	7	1.5	6
41.1	-72.7	6.3	1.3	6	0.5	3
41.1	-72.7	6.3	1.3	6	0.5	3
29.1	-87.9	-9.99	1.3	12	2	6
27.3	-90.5	-9.99	1.3	8	1.5	6
41.1	-72.7	6.9	1.3	7	0.5	2
41	-73.6	-9.99	1.3	9	0.5	3
60.8	-148.3	-1.4	4.3	8	0.5	3
60.6	-146.8	0.6	4.4	10	1	5
60.2	-146.8	0.6	4.3	8	1	5
59.7	-143.4	-2.6	5.4	6	1.5	9
59.5	-148	1.4	5	11	2	7
57.9	-154.3	0.5	3.6	5	1.5	7
56.1	-152.6	2.2	4.8	9	2.5	8
55	-172	3	2.8	12	2	7
53.9	-160.8	3.4	4.3	5	2	12
47.4	-124.7	5.9	7.8	7	3.5	9
46.1	-124.5	6.8	7.7	8	3.5	10
45.9	-125.8	6.9	9.5	9	3.5	10
44.6	-124.5	-9.99	9.5	7	5	10
43.5	-70.1	2.2	3.6	6	2.5	9
42.3	-70.7	3.7	3.3	4	1.5	8
41.9	-124.4	9.7	9.8	15	3.5	8
41.4	-70.2	3.9	2	7	0.5	4
40.8	-124.6	9.7	9.7	15	3.5	14
40.5	-69.2	9.8	5.3	10	3	8
40.4	-73.7	8.9	4.5	8	2	8
40.3	-73.2	8.2	4	8	2	8
38.5	-74.7	8.6	5.2	6	1	5
38	-130	12.4	12.5	7	4	11
37.4	-122.9	10.7	11.2	5	1.5	13
36.8	-122.4	11	11.9	5	1.5	14
35.7	-121.9	11	12.8	2	1	10
35	-75.4	-9.99	12.8	14	3	7
34.9	-120.9	11.1	12.2	4	1	14
34.7	-72.7	19.9	19	12	2.5	7
34.5	-77.3	13.3	11.1	8	1.5	7
34.2	-120.4	11.5	12.6	7	1	10
34.2	-119.8	11.6	13.1	8	0.5	3
34.2	-77	17.6	12.9	9	2	6
33.7	-120.2	11.1	12.4	6	1	9
33.7	-119.1	12.3	13.5	6	0.5	13
33.4	-77.7	19.6	17	10	2	6
32.5	-118	12.9	14.3	7	1	14
32.5	-79.1	20.3	17.9	9	1.5	7
32	-69.6	19.8	19.8	9	1	6
31.4	-80.9	17.1	14.4	8	1	4
30.1	-87.6	19.2	18.3	3	1	6
30	-80.5	20.7	19.8	8	1	5
29.2	-94.4	19.6	15.8	8	1	3
29.2	-88.2	21.7	20.9	8	1	6
28.9	-78.5	23.5	23.6	9	1.5	6
28.8	-86	22	20.9	5	1	7
28.5	-84.5	20.3	18.9	5	1	6
28.5	-80.2	22.3	20.7	8	1	5
27.5	-71.5	22	22	8	1	6
27.5	-63	20.1	21.5	0	1.5	11
27	-96.7	20.8	20.3	3	1	7
26	-85.6	25	25.7	5	1.5	7
25.9	-89.7	23.1	23	3	1	6
23.8	-70.9	23.7	24.9	8	1.5	7
23.6	-153.9	21.5	23.4	6	2.5	11
23.5	-154.1	21.5	23.2	6	2.5	12
22	-94	23.9	24.1	4	1	7
21.7	-58.7	23.1	24.2	10	2	8
21.1	-65	24	24.7	9	1.5	6
19.9	-85.1	25.7	26.4	7	1	7
17.1	-157.8	24.7	26.2	2	2	12
16.5	-63.5	24.7	26	8	1.5	6
15.1	-67.5	26	26.8	11	2	5
14.5	-53	24.9	26.4	8	2	10
14.4	-46	24.3	25.4	6	2.5	10
61.6	1.3	-9.99	25.4	11.8	3	6
61.2	1.1	-9.99	25.4	11.8	2	6
61.1	1	-9.99	25.4	10.3	2.5	6
61	1.7	-9.99	25.4	11.8	2.5	6
60.7	-2.6	-9.99	25.4	12.9	3.5	7
60.5	-4.9	8.3	9	11.8	4	8
59.7	1.6	-9.99	9	6.7	1.5	7
59.2	1.5	-9.99	9	7.2	1.5	8
59.1	-11.7	8.1	9.6	9.8	5.5	9
58.7	1.4	-9.99	9.6	4.1	1.5	7
58.3	0.8	-9.99	9.6	5.7	1.5	10
57.9	0	-9.99	9.6	5.7	0.5	4
57.7	0.8	-9.99	9.6	3.6	1	6
57.7	0.9	-9.99	9.6	4.1	1	7
57.7	1.1	-9.99	9.6	2.6	1	7
57.7	1.8	-9.99	9.6	1	2	3
57.3	2	-9.99	9.6	2.1	1	5
57.2	0.8	-9.99	9.6	4.1	1	5
57.2	1.6	-9.99	9.6	1	1	6
57.2	2.2	-9.99	9.6	2.6	1	5
57.1	1	-9.99	9.6	3.6	1	5
55.4	-12.2	-9.99	10.7	2.6	3	9
54.4	-132.4	-9.99	5.4	14	2	6
54.2	-134.3	-9.99	5.7	11	3	8
54	0.9	-9.99	5.7	5.7	1	5
53.9	-138.9	-2.5	5.1	10	3.5	11
53.8	-128.8	-9.99	4.7	9	0.5	3
53.7	1.1	-9.99	4.7	6.7	1	5
53.6	-131.1	-3.1	5.9	6	1.5	6
53.4	1.7	-9.99	5.9	3.1	1	5
53.1	2.8	-9.99	5.9	4.6	1	5
53	2.2	-9.99	5.9	5.1	1	5
52.5	-132.7	0.1	6.3	9	2.5	10
52.4	-129.8	-2.5	6.4	14	2.5	6
52.4	-4.7	5.7	7.4	4.1	0.4	4
51.8	-131.2	3.4	7	4	2.5	8
51.7	-6.7	7.5	8.4	4.1	1	5
51.6	-5.1	5	8	6.2	1	8
51.4	2	5.5	7.7	8.7	1	6
51.4	-128.8	2.9	6	10	2	8
51.4	-7.9	-9.99	6	3.6	1	7
51.2	-10.6	9.6	10.8	1.5	2	8
51.1	1.8	5.2	7.9	8.2	1	6
50.9	-136.1	2	6.1	4	4	10
50.9	-129.9	4.5	7.1	8	3	9
50.4	0	4.7	8.3	9.8	0.5	5
50.1	-6.1	7.3	9.3	6.2	1.5	9
49.9	-125	5.2	6.5	9	1	4
49.9	-2.9	5.7	9.1	10.8	1	6
49.7	-127.9	2.5	7.1	8	3	10
49.3	-123.7	4.3	6.1	7	0.5	3
49	-16.4	11.1	12	3.6	2.5	9
48.8	-126	5	7.1	9	3.5	12
48.4	-133.9	2	7.4	11	5	12
46.4	-53.4	-4	0.9	4	1	10
45.2	171.8	5	6	7.2	3.5	7
45.2	-5	9.7	11.6	9.8	2.5	6
44.5	-63.4	4.6	1.2	13	4	8
44.2	-57.1	-0.6	3.2	12	1.5	10
42.9	-51.5	0	10.4	4	3	8
42.5	-64	-9.99	4.3	17	4	8
42.2	-62	11.6	8.7	18	3.5	7
41.1	-72.7	6.5	1.3	6	0.5	2
40.8	160.7	5.6	8.3	9.8	2.5	10
33.4	137.1	13	18	7.7	1.5	8
29.1	-87.9	-9.99	18	10	1.5	6
27.3	-90.5	-9.99	18	8	1.5	6
26.7	-90.5	22.2	22.8	0	1.5	7
18.5	-66.1	25.1	25.5	8	2	6
17.9	-66.5	25.1	25.8	7	1.5	7
16.8	130.3	25	28	13.4	4	5
14	-68.7	28	26	13.9	3	5
8	-83.5	28.5	27	5.7	0.5	10
-5	153.4	31	30.2	1	0	0
-11.8	49.1	-9.99	30.2	0	0	0
59.6	2.2	5.1	6.1	6.2	1.5	8
44.1	-69	1.1	1	5	2	11
44.1	-68.1	3.5	3.9	10	3.5	8
43.7	-69.4	2.2	3.8	7	3.5	8
43.5	-67.9	5	3.8	10	3	8
43.2	-70.4	3.1	3.8	9	2	8
42.5	-70.6	3.2	2.9	5	2	8
42.3	-65.9	8	2.5	12	5	8
60.6	3.7	4.5	4.8	9.3	2	8
41	-73.6	-9.99	4.8	8	0.5	3
41	-73.6	-9.99	4.8	8	0.5	3
34.5	-77.3	13.4	11.1	9	1.5	7
29.1	-87.9	-9.99	11.1	10	1.5	6
28.9	-78.5	23.5	23.6	7	1.5	6
28.5	-80.2	22.2	20.6	8	1	5
27.3	-90.5	-9.99	20.6	8	1.5	6
41.1	-72.7	6.1	1.3	6	0.5	5
41.1	-72.7	6.6	1.3	8	0.5	5
29.1	-87.9	-9.99	1.3	9	2	6
27.3	-90.5	-9.99	1.3	8	1.5	6
41.1	-72.7	6.6	1.3	9	0.5	3
41	-73.6	-9.99	1.3	8	0.5	2
60.6	-146.8	0.5	4.4	7	1	5
60.2	-146.8	0.6	4.2	11	1	5
59.7	-143.4	-1.7	5.3	9	1	5
59.5	-148	1.6	5	13	2	5
57.9	-154.3	0.9	3.6	3	1.5	6
56.1	-152.6	2.5	4.8	9	2	8
55	-172	2.9	2.8	11	2	7
53.9	-160.8	3.4	4.2	3	2	12
46.1	-124.5	7.1	7.7	8	3.5	10
45.9	-125.8	6.6	9.5	9	3	10
44.6	-124.5	-9.99	9.5	6	4.5	10
43.5	-70.1	2	3.5	4	2.5	9
42.3	-70.7	4.6	3.3	5	1.5	9
41.4	-70.2	3.4	1.9	5	0.5	8
40.8	-124.6	9.7	9.7	14	3.5	13
40.5	-69.2	8.8	5.3	9	2.5	8
40.4	-73.7	7.4	4.4	13	1.5	8
40.3	-73.2	7.5	4	9	1.5	6
38.5	-74.7	8.3	5.1	5	1.5	7
38	-130	12.5	12.5	7	3.5	14
37.4	-122.9	10.6	11.1	5	1.5	15
36.8	-122.4	10.9	11.9	4	1.5	15
35.7	-121.9	10.9	12.6	2	1.5	14
35	-75.4	-9.99	12.6	13	3	8
34.9	-120.9	10.8	12.2	3	1	14
34.7	-72.7	19.9	19	13	2.5	7
34.5	-77.3	12.9	11.1	8	1.5	7
34.2	-120.4	10.8	12.5	7	1	9
34.2	-119.8	11.8	12.9	6	1	4
34.2	-77	17.2	12.8	9	2	7
33.7	-120.2	11.2	12.3	7	1	11
33.7	-119.1	12.2	13.4	5	0.5	14
33.4	-77.7	19.4	17	9	2	7
32.5	-118	12.4	14.1	7	1	3
32.5	-79.1	20.3	17.9	9	1.5	7
32	-69.6	19.8	19.8	8	1	6
31.4	-80.9	17.7	14.6	8	1	5
30.1	-87.6	19.7	18.2	6	1	4
30	-80.5	20.5	19.8	7	1	5
29.2	-94.4	18.8	15.8	10	0.5	6
29.2	-88.2	21.6	20.9	6	1	5
28.9	-78.5	23.5	23.7	7	1.5	6
28.8	-86	22	20.9	6	1	5
28.5	-84.5	20.2	18.9	5	1	6
28.5	-80.2	22.1	20.6	8	1.5	5
27.5	-71.5	22	22	8	1	6
27.5	-63	20	21.6	0	1.5	10
27	-96.7	21.5	20.3	8	1	7
26	-85.6	24.9	25.8	3	1.5	6
25.9	-89.7	23.1	22.9	1	1	7
23.8	-70.9	23.7	24.9	7	1.5	7
23.6	-153.9	21.6	23.4	6	2	11
23.5	-154.1	21.6	23.2	6	2.5	12
22	-94	23.9	24	3	1	7
21.7	-58.7	23.1	24.2	9	2	7
21.1	-65	23.8	24.7	9	2	6
19.9	-85.1	25.7	26.3	7	1	6
17.1	-157.8	24.9	26.2	2	2	13
16.5	-63.5	25	26	11	2	6
15.1	-67.5	25.7	26.8	12	3	8
14.5	-53	24.8	26.3	8	2	10
14.4	-46	24.3	25.4	6	2.5	14
61.6	1.3	-9.99	25.4	13.4	3	6
61.2	1.1	-9.99	25.4	13.9	2.5	6
61.1	1	-9.99	25.4	12.3	2.5	6
61	1.7	-9.99	25.4	12.3	2.5	6
60.7	-2.6	-9.99	25.4	13.9	3.5	7
60.5	-4.9	7.9	9	11.8	4	7
59.7	1.6	-9.99	9	7.7	1.5	6
59.2	1.5	-9.99	9	8.2	1.5	8
59.1	-11.7	8.1	9.6	9.3	5	9
58.7	1.4	-9.99	9.6	5.1	1.5	8
58.3	0.8	-9.99	9.6	2.1	1.5	10
57.9	0	-9.99	9.6	6.7	0.5	4
57.7	0.8	-9.99	9.6	4.6	1	6
57.7	0.9	-9.99	9.6	4.1	0.4	6
57.7	1.1	-9.99	9.6	3.6	1	6
57.7	1.8	-9.99	9.6	1.5	1.5	3
57.3	2	-9.99	9.6	1.5	1	5
57.2	0.8	-9.99	9.6	4.6	1	5
57.2	1.6	-9.99	9.6	1.5	1	6
57.2	2.2	-9.99	9.6	2.1	1	6
57.1	1	-9.99	9.6	4.1	1	5
55.4	-12.2	-9.99	10.7	2.1	3.5	9
54.4	-132.4	-9.99	5.5	13	2	7
54.2	-134.3	-9.99	5.7	11	3	8
54	0.9	-9.99	5.7	6.2	1	5
53.9	-138.9	-2.5	5.1	10	3.5	10
53.8	-128.8	-9.99	4.7	11	0.5	4
53.7	1.1	-9.99	4.7	5.1	1	5
53.6	-131.1	-9.99	5.8	6	1.5	6
53.4	1.7	-9.99	5.8	3.6	1	5
53.1	2.8	-9.99	5.8	4.1	1	5
53	2.2	-9.99	5.8	4.6	1	5
52.5	-132.7	-0.1	6.3	10	2.5	6
52.4	-129.8	-2.1	6.4	14	2.5	7
52.4	-4.7	5.8	7.3	2.6	0.3	4
51.8	-131.2	3.8	7.1	10	2.5	10
51.7	-6.7	7.6	8.4	3.6	1	5
51.6	-5.1	4.8	8	5.1	1	7
51.4	2	5.7	7.7	9.8	1	6
51.4	-128.8	3.8	6.1	7	2	8
51.4	-7.9	-9.99	6.1	3.6	1	7
51.2	-10.6	9.5	10.8	1.5	2	9
51.1	1.8	5.6	7.9	9.3	1	6
50.9	-136.1	-0.5	6.1	6	4.5	11
50.9	-129.9	3.2	7.1	8	3	12
50.4	0	4.5	8.3	11.3	0.5	5
50.1	-6.1	6.9	9.3	5.7	1.5	9
49.9	-125	4.2	6.5	6	0.5	4
49.9	-2.9	5.5	9.1	10.3	1	7
49.7	179.1	6	3	17.5	4.5	10
49.7	-127.9	3.4	7	8	3	11
49.3	-123.7	4.6	6.1	6	0.5	3
49	-16.4	10.5	11.9	4.1	3.5	11
48.8	-126	4.8	7.1	8	3	10
