Lat	Long	air_temp	sst	wind_speed	wave_height	wave_period
55	-172	-3	2.4	13	2	6
53.9	-160.8	-5.1	4	15	4.5	9
46.1	-124.5	9.8	10.4	2	2.5	13
45.9	-125.8	10.4	11	7	2	13
44.6	-124.5	10.9	11.3	2	2.5	14
44.3	-67.3	2.9	4.5	15	2	6
43.2	-69.1	2.1	4.3	14	2	6
42.7	-124.8	10.9	14.7	3	3	11
42.3	-70.7	2.8	3.7	11	1	5
41.9	-124.4	10.6	11.7	3	3	13
41.4	-70.2	2.1	3.3	11	1	4
40.7	-72	2.6	3.4	6	1	10
40.4	-73.7	3.1	3.2	3	1	12
40.3	-73.2	3.3	4.1	6	1	13
39.6	-72.6	3.5	7	9	1	4
39.2	-124	11.4	12.3	5	3	12
38.2	-123.3	11.9	13	7	3	13
37.8	-122.8	12	13.1	6	3	14
37.4	-122.9	-9.99	13.1	5	3.5	14
36.8	-122.4	-9.99	13.7	6	3.5	14
36.6	-74.8	6.9	8.8	10	1	4
35	-75.4	9.8	17.3	7	1	5
34.9	-120.9	13.4	13.8	9	3.5	12
34.7	-121	12.9	13.6	11	3	14
34.2	-119.8	15.5	15.4	1	2.5	15
33.7	-119.1	14.9	16.2	1	3	11
33.4	-77.7	10.8	14.3	7	0.5	4
32.5	-118	15.2	16.1	3	3	12
32.5	-79.1	11.9	15.8	4	0.5	5
32.4	-119.5	-9.99	15.8	7	3.5	14
31.9	-50.9	18.4	18.6	9	3.5	12
31.4	-80.9	11	10.5	4	0.4	3
30.1	-87.6	13.6	14.3	6	0.5	8
29.2	-94.4	12.1	12.6	7	0.5	4
28.9	-78.5	16.8	21.4	10	2	7
28.8	-86	14.9	20.8	5	0.5	7
28.5	-84.5	14.4	16.5	6	1	5
28.5	-80.2	16.7	19.5	9	1	4
27.5	-71.5	19.2	21.1	10	2.5	6
27.5	-63	21.5	22	6	2.5	9
27	-96.7	18.3	17.6	13	2.5	6
26	-85.6	18.2	25.1	1	1.5	8
25.9	-89.7	17	20.6	5	1	6
24.3	-162.1	18.8	21.3	11	4	14
23.9	-70.9	22.4	24.1	9	2	8
23.6	-153.9	19.6	23.2	11	2.5	8
23.5	-154.1	19.6	23.2	11	3	8
22	-94	-9.99	23.2	10	1	4
21.7	-58.7	25.5	25.4	4	2	12
21	-65	26.1	26.1	3	1.5	11
19.9	-85.1	23.2	26.3	5	1.5	11
19.1	-160.7	23.1	25.1	12	3	8
17.1	-157.8	24.6	25	6	1.5	10
16.8	-81.5	24.5	27.1	7	2	8
16.5	-63.5	27.1	27.7	3	1	12
14.5	-53	26.4	27.1	6	1.5	12
14.4	-46	26	26.3	6	2	11
61.6	1.3	-9.99	26.3	8.2	2	6
61.2	1.1	-9.99	26.3	3.6	2	6
61.1	1	-9.99	26.3	3.1	2	6
61	1.7	-9.99	26.3	4.6	2	6
60.6	1.7	-9.99	26.3	0	2	8
59.5	1.6	-9.99	26.3	4.6	2	5
59.2	1.5	-9.99	26.3	6.7	2	5
59.1	-11.8	6.2	9.3	9.8	2.5	5
58.7	1.4	-9.99	9.3	5.1	1.5	4
58	-0.3	-9.99	9.3	8.2	1.5	5
57.7	0.9	-9.99	9.3	7.7	2	5
57.7	1.4	-9.99	9.3	8.7	2	5
57.7	1.8	-9.99	9.3	7.7	1.5	5
57.2	0.8	-9.99	9.3	7.7	2	5
57.1	1	-9.99	9.3	8.2	1.5	5
57.1	2.1	-9.99	9.3	8.2	2	5
57	1.8	-9.99	9.3	6.7	2	3
57	2	-9.99	9.3	8.2	2	5
56.5	-156.8	-9.99	3.5	20.6	2	3
55.1	-12.7	6.9	10.4	5.7	2	7
54.4	-132.4	9.1	7	16	2.5	6
54.2	-134.3	8	7.7	12	5	10
54	-3.8	-9.99	7.7	4.6	0.5	3
53.8	-3.5	-9.99	7.7	3.1	0.4	3
53.6	-131.1	8.2	8.2	18	4.5	10
53.4	1.7	-9.99	8.2	5.1	1.5	5
53.1	2.8	-9.99	8.2	5.1	1.5	5
53	2.1	-9.99	8.2	8.2	1.5	5
52.5	-132.7	8.5	8.2	16	5	10
52.4	-129.8	9.1	8.2	17	5	10
51.8	-131.2	8.3	8.5	18	5.5	10
51.6	-5.1	7.2	7	4.6	1	5
51.4	-128.8	8.5	8.2	18	4	8
51.4	-7.9	-9.99	8.2	4.6	1	5
50.9	-136.1	8	7.4	8	3.5	12
50.9	-129.9	8.5	8.6	17	5.5	8
49.9	-125	8.7	8.1	6	0.5	4
48.8	-126	9.6	9.7	9	2	14
48.4	-133.9	9.3	8.2	10	4	12
48.4	-125	-9.99	8.2	3.1	2	12
47.5	-8.4	10.1	11.6	9.8	2.5	7
46.4	-53.4	-9.99	0.1	10	2.5	12
44.5	-63.4	2.5	0.5	14	3	10
44.2	-57.1	-9.99	3.1	10	3	11
43	-58	9.3	8	12	3	11
42.9	-51.5	4.3	2.1	0	3	12
42.5	-64	8.4	6	17	3.5	8
42.2	-62	7.3	3.3	14	4	9
38.1	-73	5	11.5	19	2	11
38	-76.3	-9.99	11.5	8	0.5	3
37.6	-76.3	5.3	3.6	7	0.5	3
36.7	2.3	16	16	7.7	0.5	2
26.7	-90.5	16.3	20.6	7	0.5	6
26.2	-79.1	-9.99	26	10.3	2	8
26.1	-79.8	17	25	7.7	1	4
17.7	120.1	27	26	4.6	0.5	3
7.5	74.5	28	29.4	0	0	0
-10.9	126.5	30	30	11.3	3	6
-23.9	-44.9	25	27	10.3	1.5	6
-29	176.2	25	27	9.3	1.5	3
59.6	2.2	3.6	8.8	5.7	1.5	6
44.1	-69	2.4	3.1	12	1	4
44.1	-68.1	1.5	4.6	12	1.5	5
43.7	-69.4	3	4.1	11	1.5	11
43.5	-67.9	2.6	4.3	15	3	6
43.2	-70.4	3	3.5	10	1.5	11
42.5	-70.6	-9.99	3.7	10	1	4
42.3	-65.9	4.2	3.7	11	3	6
60.6	3.7	-9.99	3.7	7.2	2	7
28.9	-78.5	17	21.4	9	2	5
28.5	-80.2	16.5	19.5	10	1	4
60.2	-146.8	5.3	5.3	9	3	10
59.7	-143.4	5.7	6.8	12	4.5	11
58.2	-138	6	6	9	3.5	11
56.3	-148	4.7	4.9	8	5	10
55.9	-142.6	5.4	4.8	10	5.5	17
55	-172	-2.5	2.4	10	2.5	6
53.9	-160.8	-5.2	4	16	4	8
46.1	-124.5	9.8	10.4	3	2.5	11
45.9	-125.8	10.4	11	7	2	12
44.6	-124.5	10.4	11.2	1	2.5	13
44.3	-67.3	2.9	4.5	16	2	6
43.2	-69.1	1.9	4.3	15	2.5	6
42.7	-124.8	10.7	13.9	1	3	13
42.3	-70.7	1.6	3.7	12	1	4
41.9	-124.4	10.6	11.8	2	3	13
41.4	-70.2	2	3.3	11	1	4
40.7	-72	2.9	3.4	9	1	11
40.4	-73.7	3.6	3.2	5	1	11
40.3	-73.2	3.5	4.1	7	1	11
39.6	-72.6	3.6	6.9	8	1	4
39.2	-124	11.3	12.3	5	3	13
38.2	-123.3	11.7	13	6	3	11
37.8	-122.8	11.8	13.1	6	2.5	14
37.4	-122.9	-9.99	13.1	5	3	13
36.8	-122.4	-9.99	13.7	7	3	15
36.6	-74.8	7	8.8	10	1	4
35	-75.4	10	16.2	9	1	5
34.9	-120.9	13.1	13.8	10	3.5	15
34.7	-121	12.9	13.4	10	3.5	14
34.2	-119.8	14.9	15.4	1	3	11
33.7	-119.1	14.6	16.2	0	2.5	11
33.4	-77.7	11.4	14.3	7	0.5	6
32.5	-118	14.7	16	3	3.5	15
32.5	-79.1	12	15.6	4	0.5	5
31.9	-50.9	18.6	18.6	10	3	13
31.4	-80.9	10.6	10.4	3	0.4	3
30.1	-87.6	13.7	14.2	7	0.5	4
29.2	-94.4	10.8	12.6	7	0.5	4
28.9	-78.5	17.2	21.4	9	2	7
28.8	-86	15	20.7	5	0.5	8
28.5	-84.5	14.6	16.5	6	1	5
28.5	-80.2	16.1	19.5	10	1	6
27.5	-71.5	19.2	21.1	11	2.5	7
27.5	-63	21.5	22	7	2.5	9
27	-96.7	18.8	18	13	2.5	6
26	-85.6	18.3	25.1	1	1	7
25.9	-89.7	17	20.5	5	0.5	6
24.3	-162.1	18.7	21.2	11	4	15
23.9	-70.9	22.3	24.1	8	2	7
23.6	-153.9	19.8	23.1	11	3	8
23.5	-154.1	19.8	23.1	11	2.5	8
22	-94	-9.99	23.1	10	1	4
21.7	-58.7	25.6	25.4	3	2	13
21	-65	26.1	26.1	3	1.5	12
19.9	-85.1	23.2	26.2	3	1.5	11
19.1	-160.7	23.1	25.1	12	3.5	9
17.1	-157.8	24.7	25	6	2	10
16.8	-81.5	24.6	27.1	8	2	9
16.5	-63.5	27	27.7	3	1	12
14.5	-53	26.4	27.1	6	1	4
14.4	-46	25.9	26.3	5	1.5	10
61.6	1.3	-9.99	26.3	7.7	2	6
61.2	1.1	-9.99	26.3	6.7	2	6
61.1	1	-9.99	26.3	6.2	2	6
61	1.7	-9.99	26.3	4.1	1.5	6
60.6	1.7	-9.99	26.3	3.1	2	9
59.5	1.6	-9.99	26.3	4.1	2	5
59.2	1.5	-9.99	26.3	6.2	1.5	5
59.1	-11.8	6.2	9.3	8.7	2.5	6
58.7	1.4	-9.99	9.3	9.3	1.5	4
58	-0.3	-9.99	9.3	9.8	1.5	5
57.7	0.9	-9.99	9.3	5.7	2	5
57.7	1.4	-9.99	9.3	8.2	2	5
57.7	1.8	-9.99	9.3	10.3	1.5	5
57.2	0.8	-9.99	9.3	8.7	2	5
57.1	1	-9.99	9.3	8.2	1.5	5
57.1	2.1	-9.99	9.3	9.3	2	5
57	1.8	-9.99	9.3	8.7	2	3
57	2	-9.99	9.3	6.2	2	5
56.5	-156.6	-9.99	4	14.9	2	4
55.1	-12.7	6.8	10.4	3.1	2	6
54.4	-132.4	9.3	7	15	2.5	6
54.2	-134.3	8.1	7.8	12	5	10
54	-3.8	-9.99	7.8	4.1	0.4	3
53.8	-3.5	-9.99	7.8	3.1	0.4	3
53.6	-131.1	8.2	8.2	17	5	9
53.4	1.7	-9.99	8.2	6.7	1.5	5
53.1	2.8	-9.99	8.2	6.2	1.5	5
53	2.1	-9.99	8.2	7.2	1.5	5
52.5	-132.7	8.5	8.3	15	5	10
52.4	-129.8	9	8.2	18	5.5	9
51.8	-131.2	8.4	8.4	17	6	10
51.6	-5.1	7.1	7	4.6	1	5
51.4	-128.8	8.6	8.2	15	3.5	8
51.4	-7.9	-9.99	8.2	3.6	1	5
50.9	-136.1	7.6	7.4	8	3.5	12
50.9	-129.9	8.6	8.5	17	5.5	9
49.9	-125	8.7	8.1	5	0.5	4
48.8	-126	9.6	9.7	9	2	14
48.4	-133.9	9.2	8.2	9	4	12
48.4	-124.6	-9.99	8.2	6.7	2	12
47.5	-8.4	10.5	11.6	9.8	2.5	7
46.5	-133.8	10	8	15.4	3	10
46.4	-53.4	-9.99	0.1	9	2.5	10
44.5	-63.4	3.2	0.5	16	3	8
44.2	-57.1	-9.99	3.1	13	2.5	8
43	-58	9.5	7.8	13	3	11
42.9	-51.5	4.3	2.1	0	2.5	12
42.5	-64	8.8	6.4	19	4	9
42.2	-62	8	3.4	19	4.5	8
41.9	-10.1	10	12	10.3	1.5	5
39.6	-72.4	3.9	8.1	9.8	1	2
38.8	-124.2	-9.99	8.1	6.2	3	9
38	-76.3	-9.99	8.1	9	0.5	3
37.6	-76.3	4.9	3.7	6	0.5	3
26.7	-90.5	16.6	20.6	7	0.5	6
25.5	-79.7	18.5	26	9.3	1	3
-36	121.6	20	20	10.3	2	5
59.6	2.2	3.7	8.8	5.1	1.5	7
44.1	-69	1.6	3	13	1	4
44.1	-68.1	2	4.6	13	2	5
43.7	-69.4	2.4	4.1	12	2	11
43.5	-67.9	2.4	4.3	17	4	8
43.2	-70.4	3.1	3.5	10	1.5	11
42.5	-70.6	-9.99	3.7	11	2	11
42.3	-65.9	4.9	4	12	3	11
60.6	3.7	-9.99	4	7.2	2	7
28.9	-78.5	17.3	21.4	9	2	7
28.5	-80.2	15.7	19.5	10	1	4
60.2	-146.8	5.5	5.3	9	3.5	10
59.7	-143.4	6.4	6.8	9	5.5	11
58.2	-138	5.7	6	11	3.5	11
56.3	-148	4.9	4.9	10	4.5	11
55.9	-142.6	5.1	4.8	10	5.5	17
55	-172	-1.7	2.4	6	2.5	6
53.9	-160.8	-5.2	4	15	4	8
46.1	-124.5	9.9	10.4	3	2	11
45.9	-125.8	10.4	10.9	7	2	8
44.6	-124.5	10.3	11.1	1	2.5	12
44.3	-67.3	3.1	4.3	16	2.5	6
43.2	-69.1	1.2	4.3	15	3	6
42.7	-124.8	10.6	14	0	2.5	13
42.3	-70.7	2.1	3.8	13	1.5	4
41.9	-124.4	10.5	11.9	0	2.5	13
41.4	-70.2	1	2.9	12	1	4
40.7	-72	2.5	3.4	9	1	11
40.4	-73.7	3.4	3.2	7	1	12
40.3	-73.2	3.9	4	8	1	12
39.6	-72.6	4.1	6.9	10	1	4
39.2	-124	11.3	12.3	5	3.5	13
38.2	-123.3	11.6	12.9	6	3	13
37.8	-122.8	11.6	13	5	2.5	11
37.4	-122.9	-9.99	13	4	3.5	14
36.8	-122.4	-9.99	13.6	6	3	13
36.6	-74.8	6.9	8.9	13	1	5
35	-75.4	10	15.5	9	1	4
34.9	-120.9	13.2	13.7	9	3	15
34.7	-121	12.9	13.4	9	3	14
34.2	-119.8	14.5	15.2	2	3	16
33.7	-119.1	14.7	16.1	1	2.5	14
33.4	-77.7	11.1	14.3	9	0.5	3
32.5	-118	14.7	15.9	3	3	14
32.5	-79.1	12.3	15.6	4	0.5	6
32.4	-119.5	-9.99	15.6	5	3.5	15
31.9	-50.9	18.6	18.6	10	2.5	12
31.4	-80.9	10.5	10.5	4	0.4	3
30.1	-87.6	13.6	14.2	6	0.5	7
30	-80.5	16.1	21.5	9	1	4
29.2	-94.4	10.4	12.5	7	1	4
28.9	-78.5	17.3	21.4	8	1.5	6
28.8	-86	15.1	20.6	5	0.5	7
28.5	-84.5	14.8	16.5	5	1	8
28.5	-80.2	15.1	19.5	10	1	4
27.5	-71.5	19.2	21	10	2.5	6
27.5	-63	21.5	22	7	2	9
27	-96.7	19.1	18.3	12	3	7
26	-85.6	18.5	25.1	1	1.5	8
