Lat	Long	air_temp	sst	wind_speed	wave_height	wave_period
51.4	2	4.3	8.1	19	2	6
51.4	-128.8	8.8	10.1	9	1.5	8
51.4	-7.9	-9.99	10.1	13.4	2	5
51.2	1.8	4.5	8.3	19	2	6
51.1	-13.3	8.1	11	12.3	6	9
50.9	-140.7	8	7	3.1	2	10
50.9	-136.1	8.9	9	5	3	11
50.9	-129.9	9.8	10.2	10	1.5	10
50.4	0	4.7	9.5	16.5	2	6
50.4	-29.1	9	8	12.9	3.5	13
50.4	-1.8	5.2	9.3	18	2	5
50.1	-6.1	6.4	9.8	17	4	8
49.9	-2.9	6.1	10.4	18	2.5	7
49.7	-127.9	9.8	10.2	9	1.5	8
49.5	-23.5	9	9	10.3	2	5
49.1	-26	10	9.4	13.9	2	16
48.8	-126	9.7	10.2	8	1.5	10
48.8	-12.4	8.8	11.8	11.3	5	8
48.5	166.1	-9.99	3	7.7	1.5	8
48.1	-6.1	8	11.5	21.1	2.5	4
47.5	-8.4	9.3	12	12.3	5	8
47.3	-57.3	2.5	1.9	16	4	7
46.7	-48.7	0.2	1.7	20.6	2.5	10
46.4	-53.4	1	2.7	10	2.5	9
46.4	-48.4	0.8	2.4	10.8	2.5	8
46.2	-18.8	-9.99	2.4	12.3	3	7
46	143.3	-9.99	2.4	25	2	4
46	163.2	3	4.5	17	6	15
45.7	-45.8	8	7	10	1.5	6
45.4	-59.3	-9.99	7	15.4	3	7
45.2	-5	9.9	12.7	16.5	7	9
44.5	-63.4	-9.99	12.7	7	3	11
44.5	-9.2	10.2	14	18	6	10
44.2	-57.1	8.3	4.9	10	4.5	10
43.8	-60.6	-9.99	4.9	6.7	4	8
43.4	7.8	9	13.5	8.2	2	8
43.1	168.8	10	12	11.8	3	5
43.1	-10	10	12	12.9	3	9
43	-58	5.1	3.4	2	5	11
42.9	-141.6	13	12	8.2	2.5	5
42.5	134.2	-5	-0.3	6	1	3
42.5	-64	2.2	9.2	13	4.5	10
42.4	-63.2	5	11.4	12.9	4	10
42.3	138.4	-9.99	11.4	12.3	4.5	8
42.3	138.4	-9.99	11.4	12.3	4.5	8
42.3	-62	7	12.5	11	5	11
42.1	4.7	9.5	12.6	15.4	3.5	8
41.6	143	2	1	23.2	8	10
41.1	-72.7	-5.1	1.2	9	1	5
41	-142.5	14	12	10.3	4	12
40.9	-137.7	16	15	9.3	2	8
40.3	-61.9	10.5	18.3	15.4	4	9
39.9	-17.4	13	13	10.3	3	10
39.6	9.7	10.8	15	15.4	1	3
39.5	-9.6	-9.99	15	11	5	12
38.9	-46.7	-9.99	15	9.8	2	6
38.7	119.6	2	3	3.1	0.4	9
38.6	-160.2	-9.99	3	18	4.5	7
38.5	-23.5	13.1	15.8	5.1	1.5	9
38.3	-155.8	14	12	14.4	6	12
38.2	-161.3	-9.99	13	15.9	4.5	14
38.2	-27.5	-9.99	13	7.7	1.5	10
38	-76.3	0.3	2.3	3	0.4	3
37.7	5.7	11	15.5	12.9	4	9
37.7	129.7	9	14	8	2	6
37.5	-13.7	13	16	9.3	3	6
37.3	-123.1	-9.99	16	9.8	2	9
37.1	17.4	15	15	9.8	2	9
37	-76	3	3.6	3	0.4	4
36.8	15.2	14	16	12.3	2.5	5
36.6	-45.9	-9.99	16	10.3	3	7
36.6	-0.3	14.5	17.7	11.3	4	6
36.4	-75.4	4	6.4	8.2	1	3
36.1	157.1	-9.99	17.9	12.3	1.5	4
35.6	-8.6	-9.99	17.9	12.3	15	7
35	122.3	2.4	9.3	9.3	1.5	6
34.9	128.8	2.1	13	6.2	1	2
34.6	31	17	17.5	10.8	2	4
34.6	-124.3	16	16	12.9	2.5	10
34.6	-13.7	14.9	18.8	11.3	3.5	12
33.6	-20.5	15	18	2.6	1.5	10
33.2	-22.3	17.5	20.3	7.7	1	5
32	-169.7	17	15	10.3	4	12
32	-169.7	17	15	10.3	4	12
31.6	135.6	10	22	9.3	2.5	3
31.6	135.6	10	22	9.3	2.5	3
31.5	175.8	15	16	12.3	2.5	6
31.5	175.8	15	16	12.3	2.5	6
30.3	-81.2	13	14	4.6	1	3
29.4	-94.8	14.1	23	14.9	0.5	2
29.4	-64.1	19	22.3	17	2	3
28	-130.8	18	19	6.7	0.5	4
27.9	-57	22	26	6.7	1.5	4
27.6	-95.4	20	24.6	10.3	3.5	5
26.8	162	17.9	22.1	2.6	0.5	4
26.8	162	17.9	22.1	2.6	0.5	4
26.6	-90.2	22.5	25.5	10	1.5	7
26.6	-79.4	20	26.3	9.3	1	4
26.5	34.6	17	23.8	6.7	1	2
26.5	-78.8	20	24	5.1	0.5	6
26	-78.2	20	25	11.3	2	5
25.8	-77.3	21.5	24.6	13.9	0.5	2
25.2	-84	21	23	9.8	2	4
24.7	-113.8	22	22	8.2	2.5	5
24.4	123.3	17	24	13.4	2.5	8
24.3	-82.6	-9.99	24	14.9	2	8
24.2	141.4	18.8	21.8	11.3	2.5	7
24.2	141.4	18.8	21.8	11.3	2.5	7
23.7	123.9	17	23.6	13.9	3	5
23.7	123.9	17	23.6	13.9	3	5
23.4	139.2	20.4	24	12.3	3	5
23.4	139.2	20.4	24	12.3	3	5
23.4	-110.7	22	25	5.1	1	2
23.4	-79.1	-9.99	26.7	12.9	2	5
23.3	-83.2	-9.99	26.7	4.1	1	3
23.3	-72.4	22	27	18	3	6
22.6	116.6	-9.99	27	13.9	3.5	4
22.2	115.9	15	19.8	15.4	3.5	5
22.2	-74.4	-9.99	19.8	8.2	1	7
22.1	114.5	14.4	20.2	12.9	3	7
21.9	-77.1	22.2	22.9	11.3	1.5	5
21.5	-109.9	22.5	26	5.1	2	4
21.1	121.6	20.2	26	13.4	2.5	4
21	-69.1	23	29	6.7	1	2
20.6	39	25	26.1	6.2	1	5
20.3	126	-9.99	26.1	20.6	6	7
20.1	113.8	19	21	15.4	4	6
19.8	-67.3	25	27.5	6.7	3	8
19.1	113.4	-9.99	27.5	13.4	3.5	10
18.8	119.7	21.6	24	18.5	4	7
18.5	-66.1	26.5	27	6	2	10
18.3	-65.5	26.1	27	6	1	9
18.3	-64.8	26.2	27	6	0.5	10
16.8	119.7	26	29	9.8	2	5
16.7	117.1	23.5	24	15.4	4	9
16.5	-160.6	26	24	10.3	2.5	10
15.5	127.6	26	28	22.1	5	5
15.1	-23.2	20.5	22	6.2	0.5	2
13.7	112.5	-9.99	22	10.3	2.5	5
13.1	-77.8	-9.99	22	11.8	1.5	5
11.8	-54.9	25.6	26.6	4.6	1	3
10.9	-75.5	-9.99	29	18	2	5
9.7	-81.4	27.3	28.1	5.1	3	7
9.2	-16.4	25	31.1	3.1	1	8
8.3	-173.7	28	28.2	5.7	2	9
8.2	73.3	26.9	28	1	1.5	6
8.2	116.4	26	28	13.9	2	3
8.2	120.2	26	26	9.8	1.5	4
7.7	-28.7	-9.99	26	3.1	1.5	5
7.3	-121.9	27	27.9	5.1	2	9
7	88	27.6	28.7	8	2	5
6.6	109.7	26	30	10.3	2.5	6
6.1	92.1	27.5	28.8	11.3	2.5	14
5.9	92.4	29	29	10.3	1.5	6
5.7	119.8	26	28	8.7	2	6
5.7	119.8	26	28	8.7	2	6
4.1	-6.7	25	27	3.1	0.5	5
3.4	112.9	25	29	2.6	1	3
3.4	112.9	25	29	2.6	1	3
2.5	-28.8	27	26	8.7	1	4
2.2	-3.7	-9.99	26	4.1	1.5	9
1.4	57.9	-9.99	26	4.1	1.5	7
0.9	119.2	-9.99	26	4.1	1	9
-0.1	106.8	-9.99	26	6.2	2	8
-0.1	-31.4	26.8	27.5	8.2	0.5	5
-1.2	126.9	-9.99	27.5	4.6	2.5	3
-1.2	-81.2	25	24	3.6	0.4	6
-3.9	85	24.8	29	3.1	0.4	2
-8	95	25	28.4	6.7	2	9
-8	95	25	28.4	6.7	2	9
-8.1	81.5	-9.99	28.4	8.7	1	3
-9.3	123.5	27	30	5.1	1	4
-9.5	80.3	-9.99	30	4.6	1	3
-10.7	113.5	28	27	6.7	2	12
-12.7	-19.6	25	26	8.7	1.5	4
-15.1	-37.8	28	29	6.7	0.5	11
-15.4	-170	29.3	28.6	9.3	1.5	6
-15.4	-170	29.3	28.6	9.3	1.5	6
-18.2	10.1	20	24	9.3	2	3
-18.9	5.5	-9.99	24	6.2	0.5	5
-19.3	-38.8	-9.99	24	8	0.5	4
-22.7	-77.7	21.4	20	8.2	1.5	4
-24.5	-121.5	-9.99	20	6.2	1.5	10
-25.2	-44.9	-9.99	20	8	3	13
-26.7	153.2	-9.99	26	0	1	4
-27.6	155.7	27.8	26.4	2	2.5	5
-28.5	153.8	26.4	27.2	4.1	1	3
-28.9	168.3	25	26	9.3	2.5	9
-28.9	168.3	25	26	9.3	2.5	9
-31.5	-49.8	-9.99	26.2	8	2.5	12
-32.6	152.5	-9.99	26.2	4.6	3	10
-34.6	80.1	17.7	20.4	14.9	2	14
-36.7	150.6	15	20	13.4	1.5	4
-39.2	147.8	17	19	14	4	5
-40	161	21.5	19.1	14.9	2	5
-40.3	-74.2	-9.99	19.1	13.4	2	14
-42.9	148.4	13.9	17	12.9	3	7
-50.4	134.6	8.9	8	12.3	3	6
-51.2	124.6	7.9	6.7	15.9	4.5	4
-52.8	-57.1	-9.99	6.7	8.2	0.5	3
-55.4	129.6	5.2	5.9	10.3	3	6
-55.4	129.6	5.2	5.9	10.3	3	6
-57.3	-65.7	7.8	7.3	12.9	2.5	5
-59.7	-66.2	6.5	3.2	14.9	2.5	7
-61.9	-60	-9.99	3.2	8.2	3	10
44.1	-69	-8.8	2.7	15	1.5	5
44.1	-68.1	-6.9	5.7	15	2	5
43.7	-69.4	-8.8	4.7	12	2	5
43.2	-70.4	-7.6	4.7	13	2	5
42.5	-70.6	-6.6	4.9	13	1.5	4
42.3	-65.9	0.1	5.8	15	6	11
41	-73.6	-9.99	5.8	7	0.5	3
56.5	3.2	4.8	7.6	7.7	3	11
41	-73.6	-9.99	7.6	7	0.5	3
41.1	-72.7	-5.3	1.1	10	1	5
41.1	-72.7	-5.5	1.1	10	1	5
41	-73.6	-9.99	1.1	8	0.5	3
60.6	-146.8	1.8	5.8	1	0.5	8
60.2	-146.8	3.6	5.3	7	0.5	5
59.7	-143.4	5.2	7.4	5	1	7
57.9	-149.9	6.2	6.7	15	5	8
56.6	-136.1	7.1	8.2	7	1	5
55.9	-142.5	6.8	7	13	2.5	7
53.9	-160.8	5.4	5.9	19	5.5	7
52.8	-155	6	4.9	10	5.5	13
51.7	-172.2	3.6	4.8	11	2	6
48.5	-124.7	8.1	9.3	9	1.5	12
46.2	-124.5	10.8	11.4	2	1.5	14
46	-131	11.3	11.8	11	2	7
44.3	-67.3	-5.1	6.4	17	3	6
43.5	-70.1	-8.3	3.4	10	0.5	4
43.2	-69.1	-5.3	6.5	17	4	8
42.8	-124.8	12.9	12.6	4	1.5	13
42.6	-130.5	12.8	12.7	7	1.5	14
42.3	-70.7	-6.3	4.7	17	2	5
40.5	-69.2	-1.3	7.4	16	5	11
40.4	-73.7	-2.7	4.7	13	1	4
38.2	-123.3	13.7	14.1	7	1.5	13
37.8	-122.8	14	13.7	3	1.5	13
37.4	-122.9	14.5	14.8	6	2	15
36.8	-122.5	14.9	15.1	4	2	15
36.6	-74.8	3.9	8.9	10	2.5	6
35	-75.4	6.2	21.7	7	1	6
34.3	-120.5	16	15.7	3	2	15
33.7	-120.2	15.7	15.5	4	2	14
33.7	-119.1	16.5	17	3	1	15
33.4	-77.7	7.8	17.4	0	1	10
32.5	-118	16.2	17.3	4	1.5	15
32.5	-79.1	10.9	20.3	2	1	11
32.4	-119.5	16.1	16.7	6	2	15
32	-69.5	13.6	21.2	13	4	11
31.9	-74.8	12.4	20.9	8	3	8
31.4	-80.9	11	12.1	4	1	7
30.1	-87.6	15.5	16.8	8	1	6
29.2	-94.4	15.3	14.3	8	1	6
29.2	-88.2	17.1	20.3	9	1.5	6
28.9	-78.5	16.8	23	5	2	9
28.7	-86	17.1	20.6	8	1	6
28.5	-84.5	17.8	19.3	6	1	5
28.5	-80.2	18.2	21	5	1.5	9
27.9	-95.4	20.4	19.9	8	1.5	6
27.5	-71.5	17.6	23.7	9	2.5	8
27.5	-62.9	21.1	23.3	11	3	8
27	-96.7	20	19.8	5	1.5	7
26.1	-93.8	21.8	22.4	7	1	6
26	-85.6	20.2	22.4	8	1	6
25.9	-89.7	22.8	24	8	1	5
24.3	-162.2	20.4	22.2	5	3.5	12
24.2	-150.1	22.7	23.2	0	3	12
23.9	-68.4	22.7	25.4	10	1.5	6
22.2	-94	23.3	23.8	9	1	4
21.6	-58.6	25	26	3	2	10
21.1	-65	24.4	26.4	6	2	9
19.8	-84.9	24.8	27	8	1.5	6
19.3	-160.6	24.5	25.7	5	3	14
17.6	-152.4	25.1	25.7	7	2	12
17	-81.5	25.6	27.2	9	2	7
16.3	-63.2	26.2	27.2	5	1	9
14.9	-74.9	26.8	27.1	9	1.5	7
14.5	-53	25.9	26.9	5	2	11
14.3	-46.1	25.1	25.8	7	1.5	10
41.1	-72.7	-5.9	1.1	9	1	4
61.6	1.3	-9.99	1.1	11.3	4	8
61.2	0.9	-9.99	1.1	12.3	4.5	7
61.2	1.1	-9.99	1.1	11.8	4	7
61.1	1	-9.99	1.1	13.9	4	8
61	1.7	-9.99	1.1	13.4	4	8
60.8	1.7	-9.99	1.1	11.8	4	8
60.7	-2.6	-9.99	1.1	16.5	7.5	9
60.6	1.6	-9.99	1.1	10.3	4	7
60.5	-4.2	-9.99	1.1	15.4	6.5	9
59.7	1.6	-9.99	1.1	14.4	3.5	8
59.5	1.5	-9.99	1.1	9.3	3.5	8
59.2	1.5	-9.99	1.1	12.9	3.5	8
58.7	1.4	-9.99	1.1	9.8	3.5	8
58.4	-0.2	-9.99	1.1	8.7	4	8
58	1.4	-9.99	1.1	6.7	3.5	8
58	-0.3	-9.99	1.1	6.7	4	8
57.9	0	-9.99	1.1	9.8	3	7
57.9	1.8	-9.99	1.1	7.2	3.5	7
57.7	0.7	-9.99	1.1	8.2	3.5	8
57.7	0.9	-9.99	1.1	8.7	4	8
57.7	1.8	-9.99	1.1	9.3	3.5	7
57.3	1.6	-9.99	1.1	3.1	3.5	7
57.3	2	-9.99	1.1	5.7	3.5	7
57.2	0.8	6.4	7.8	9.8	4	7
57.2	2.1	-9.99	7.8	5.7	3.5	7
57.1	0.9	-9.99	7.8	10.8	4	7
57	1.8	-9.99	7.8	9.3	3.5	7
57	1.9	-9.99	7.8	12.3	3.5	7
54.9	13.9	3	4.2	11	2	6
54.7	12.7	2.4	3.8	10	1	4
54.4	-169.2	5	5	12.3	3	9
54.4	-132.4	7.4	8.3	12	2	5
54.2	-134.3	7.8	9	12	2.5	7
53.9	-138.9	7.9	7.6	12	3	8
53.8	-128.8	3.8	5	11	0.5	2
53.6	-131.1	7.8	9.3	4	0.4	5
53.4	1.7	-9.99	9.3	13.4	3.5	7
53.1	2.8	-9.99	9.3	11.8	3.5	7
53	2.1	-9.99	9.3	14.9	3	7
52.5	-132.7	9	9.5	12	2	5
52.4	-129.8	8.5	9.2	8	1	8
52.4	-4.7	6.1	8.4	17	3.5	6
51.8	-131.2	9.2	10	11	1.5	8
51.6	-5.1	5.2	9.2	14.9	2	5
51.4	2	3.9	8.1	19.5	2	6
51.4	-128.8	9.1	10	10	1.5	9
51.4	-7.9	-9.99	10	10.3	2	5
51.2	1.8	4.4	8.2	18.5	1.5	7
51.1	-13.3	6.7	11	12.3	5.5	9
50.9	-136.1	9.1	9	3	3	10
50.9	-129.9	9.9	10.2	10	1.5	5
50.4	0	4.7	9.4	16.5	1.5	7
50.1	-6.1	6.5	9.8	16.5	4	8
49.9	-2.9	6.2	10.3	19	2.5	7
49.7	-127.9	9.8	10.2	9	1.5	13
48.8	-126	9.6	10.3	9	1.5	10
48.8	-12.5	8.8	11.8	11.3	5	9
47.5	-8.4	9.5	12	12.9	5	8
47.3	-57.3	2.7	1.9	16	4	8
46.4	-53.4	0.9	2.7	10	2.5	10
45.2	-5	9	12.7	14.9	6.5	9
44.5	-63.4	-9.99	12.7	7	3.5	10
44.2	-57.1	6.5	4.6	3	4.5	10
43.8	-60.6	-9.99	4.6	8.2	4	8
43	-58	4.4	3.4	2	4.5	12
42.5	-64	1.9	9.8	14	4.5	9
42.3	-62	6.2	12.4	11	4.5	11
41.6	142.8	3	3	23.2	8	10
41.1	-72.7	-5.5	1.1	10	1	4
39.7	9.8	11.6	15	9.3	1	3
38	-76.3	0.1	2	2	0.2	3
37	-76	3.1	3.5	1	0.1	4
36.8	15.2	14	16	12.3	2.5	5
26.6	-90.2	22.7	25	10	1.5	7
25.7	-77.3	18.6	25.1	12.9	2	5
25.5	-79.6	21	27	12.9	0.5	2
23.5	-110.9	22	24	6.2	0.5	2
18.5	116.8	-9.99	24	18	3.5	6
18.5	-66.1	26.5	27	6	1.5	9
18.3	-65.5	26.2	27	6	1	9
18.3	-65	-9.99	26.9	6	0.5	4
18.3	-64.8	26.3	27	6	1	10
17.9	-66.5	25.4	27.1	3	0.4	4
14.8	42.1	25.4	25.3	12	1.5	6
11.9	45.4	25.7	28.4	4.1	0.5	6
9.9	120.3	26	28	12.9	2	8
5.5	80.7	26.1	29.7	11.8	1	4
3.8	-82.9	28	29	6.2	2	11
3	101.3	26.1	31	4.6	0.5	3
-8	81.7	-9.99	31	5.1	1	3
-31.5	-49.8	-9.99	26.1	9	2.5	13
-40.6	-74.2	-9.99	26.1	13.9	2	14
-60.1	-66.1	6.5	2.8	14.4	2.5	7
59.6	2.2	2.5	7	9.8	3.5	8
44.1	-69	-9.99	2.7	13	1	5
44.1	-68.1	-7.3	5.8	15	2	5
43.7	-69.4	-9.4	4.7	14	2	5
43.5	-67.9	-4.4	7	16	4.5	8
43.2	-70.4	-7.9	4.8	11	1.5	4
42.5	-70.6	-6.7	4.9	14	1.5	5
42.3	-65.9	0.2	6.1	16	7	11
60.6	3.7	4.5	3.9	12.9	2	7
41	-73.6	-9.99	3.9	7	0.5	3
41	-73.6	-9.99	3.9	6	0.5	3
41.1	-72.7	-5.9	1.1	9	1	4
41.1	-72.7	-5.8	1.1	7	1	4
41	-73.6	-9.99	1.1	7	0.5	3
60.6	-146.8	2.7	5.9	1	0.5	5
60.2	-146.8	3.7	5.2	7	0.5	5
59.7	-143.4	5.2	7.4	4	1	8
57.9	-149.9	6.4	6.9	15	3.5	8
56.6	-136.1	6.7	8.3	8	1	4
55.9	-142.5	6.8	7	13	3.5	8
53.9	-160.8	5.5	6	19	6	12
52.8	-155	6.2	4.9	10	5	12
51.7	-172.2	3.6	5.2	10	2	5
48.5	-124.7	8.1	9.4	10	1.5	11
46.2	-124.5	11	11.4	3	1.5	13
46	-131	11.4	11.8	11	2	7
44.3	-67.3	-5.8	6.4	16	2.5	6
43.5	-70.1	-8.9	3.5	7	0.5	3
43.2	-69.1	-5.4	6.5	16	4.5	8
42.8	-124.8	12.8	12.5	3	1.5	14
42.6	-130.5	12.8	12.7	7	1.5	12
42.3	-70.7	-7	4.6	15	2	5
40.5	-69.2	-1.5	7.3	15	5.5	9
40.4	-73.7	-3.1	4.4	11	1	5
38.2	-123.3	13.7	14	8	1.5	14
37.8	-122.8	13.6	13.7	5	1.5	14
37.4	-122.9	14.2	14.8	7	1.5	14
36.8	-122.5	14.5	15	4	2	14
36.6	-74.8	4.1	8.8	9	2	7
35	-75.4	6.9	22	8	1.5	11
34.3	-120.5	15.7	15.7	7	2	14
33.7	-120.2	15.5	15.5	4	2	15
33.7	-119.1	16.3	16.9	5	1	15
33.4	-77.7	8.6	17.4	2	1	9
32.5	-118	16.3	17.2	5	1.5	15
32.5	-79.1	11.2	20.3	2	1.5	11
32.4	-119.5	16	16.7	5	2	9
32	-69.5	13.8	21.2	15	3.5	8
31.9	-74.8	12.6	20.9	7	3	11
31.4	-80.9	11.3	11.9	4	1	8
30.1	-87.6	15.9	16.8	8	1	5
29.2	-94.4	15.6	14.2	9	1.5	6
29.2	-88.2	17.3	20.3	8	1.5	6
28.9	-78.5	17.1	23	6	2	10
28.7	-86	17.2	20.6	8	1.5	6
28.5	-84.5	18.1	19.2	7	1	5
28.5	-80.2	18.3	20.9	7	1	5
27.9	-95.4	20.5	19.9	7	1.5	6
27.5	-71.5	18.2	23.7	9	2.5	11
27.5	-62.9	21.2	23.3	10	2.5	8
27	-96.7	20.3	19.8	5	1.5	7
26.1	-93.8	21.8	22.4	7	1	6
26	-85.6	20.5	22.4	8	1.5	7
25.9	-89.7	23	24.1	7	1	6
24.3	-162.2	20.3	22.3	6	3.5	13
24.2	-150.1	22.4	23.4	0	3.5	12
23.9	-68.4	22.6	25.4	10	1.5	6
23.6	-153.9	23.2	25	1	3.5	12
22.2	-94	23.4	23.8	9	1.5	5
21.6	-58.6	25	25.9	3	2	10
21.1	-65	24.4	26.4	7	2	9
19.8	-84.9	24.9	27	8	1.5	7
19.3	-160.6	24.7	25.7	5	3	12
17.6	-152.4	25.3	25.6	7	2.5	12
17	-81.5	25.7	27.2	10	2	8
16.3	-63.2	26.2	27.2	6	1	10
14.9	-74.9	26.9	27.1	9	1.5	6
14.5	-53	25.8	26.9	5	2	11
14.3	-46.1	25.1	25.8	8	1.5	10
41.1	-72.7	-6	1.2	10	1	5
61.6	1.3	-9.99	1.2	10.8	4.5	8
61.2	0.9	-9.99	1.2	13.9	4.5	7
61.2	1.1	-9.99	1.2	13.4	4	7
61.1	1	-9.99	1.2	13.9	4.5	8
61	1.7	-9.99	1.2	12.9	3.5	8
60.8	1.7	-9.99	1.2	12.3	4	8
60.7	-2.6	-9.99	1.2	15.4	7.5	9
60.6	1.6	-9.99	1.2	11.3	4	7
60.5	-4.2	-9.99	1.2	15.9	6.5	9
59.7	1.6	-9.99	1.2	13.9	3.5	8
59.5	1.5	-9.99	1.2	11.8	3.5	7
59.2	1.5	-9.99	1.2	10.3	3	8
58.7	1.4	-9.99	1.2	11.8	3.5	8
58.4	-0.2	-9.99	1.2	12.9	4	8
58	1.4	-9.99	1.2	6.7	4	8
58	-0.3	-9.99	1.2	8.2	4	8
57.9	0	-9.99	1.2	10.8	3	7
57.9	1.8	-9.99	1.2	8.2	3.5	8
57.7	0.7	-9.99	1.2	6.7	3.5	8
57.7	0.9	-9.99	1.2	9.3	3.5	8
57.7	1.8	-9.99	1.2	10.3	3	7
57.3	1.6	-9.99	1.2	8.7	3.5	8
57.3	2	-9.99	1.2	4.6	3.5	7
57.2	0.8	5.7	7.8	8.2	4	7
57.2	2.1	-9.99	7.8	7.2	3.5	7
57.1	0.9	-9.99	7.8	8.7	3.5	7
57	1.8	-9.99	7.8	8.7	3.5	7
57	1.9	-9.99	7.8	11.3	3.5	7
54.9	13.9	3	4.2	11	2	6
54.7	12.7	2.5	3.8	10	1	4
54.4	-132.4	7.4	8.3	11	2	6
54.2	-134.3	7.8	9	12	2.5	7
53.9	-138.9	7.8	7.6	12	3	8
53.8	-128.8	3.7	4.9	12	0.5	3
53.6	-131.1	8.4	9.4	5	0.5	3
53.4	1.7	-9.99	9.4	13.9	4	7
53.1	2.8	-9.99	9.4	10.8	3.5	7
53	2.1	-9.99	9.4	14.4	3	6
52.5	-132.7	9.1	9.5	12	2	6
52.4	-129.8	8.5	9.2	8	1	10
52.4	-4.7	-9.99	8.5	15.9	3	6
51.8	-131.2	9.6	10	10	1.5	5
51.6	-5.1	4.9	9.3	15.4	2	5
51.4	2	4	8	18	2	7
51.4	-128.8	9	9.8	11	1.5	10
51.4	-7.9	-9.99	9.8	11.3	2	5
51.2	1.8	4.1	8.2	16.5	2	7
51.1	-13.3	6.9	11	11.8	6	10
50.9	-136.1	8.9	8.9	3	3	10
50.9	-129.9	9.8	10.2	11	2	5
50.4	0	4.8	9.4	15.4	1.5	6
50.1	-6.1	6.4	9.7	16.5	4	8
49.9	-2.9	5.8	10.3	16.5	2.5	7
49.7	-127.9	10.2	10.2	10	1.5	9
48.8	-126	9.6	10.3	10	1.5	12
48.8	-12.5	8.7	11.8	11.8	5.5	9
47.5	-8.4	8.6	12	12.3	5	8
47.3	-57.3	2.7	1.9	16	4	7
47.2	-139.2	11	10	11.8	4	10
46.4	-53.4	0.9	2.7	9	2.5	10
45.2	-5	10	12.7	14.4	6.5	9
44.7	149.1	4	2	8.7	2	5
44.5	-63.4	-9.99	2	9	3.5	10
44.2	-57.1	6.8	4.4	4	4.5	9
43.8	-60.6	-9.99	4.4	5.1	4.5	8
43.7	172	5.5	4	5.7	1	7
43	-58	4.1	3.5	2	4.5	10
42.5	-64	1.5	10.4	16	4.5	10
42.3	-62	5.6	12.4	11	5	10
41.6	142.6	3	3	23.2	8	8
41.1	-72.7	-5.8	1.1	8	1	5
39.5	-9.6	-9.99	1.1	9	4.5	12
38	-76.3	-0.1	2.4	0	0.1	3
37	-76	2.3	3.5	3	0.4	4
36.8	15.2	14	16	12.3	2.5	5
35.2	19.2	19	17.8	12.9	4	4
33.9	12.6	16.5	16.5	2.6	1.5	5
26.6	-90.2	22.8	24.5	10	1.5	7
26.2	-78.7	19	25	12.3	6	10
25.6	-74.7	20.3	22.5	7.2	1	3
23.8	-81.3	22	26	19	2.5	5
