Lat	Long	air_temp	sst	wind_speed	wave_height	wave_period
26	-85.6	23	24.2	4	1	7
25.9	-89.7	23.2	23.1	5	0.5	7
25.8	-93.7	22.6	22.5	5	1	6
24.3	-162.1	19.6	22.7	10	2.5	12
23.8	-68.3	23.3	24.6	8	1.5	5
23.2	-154.1	20.4	22.4	9	2.5	6
22.2	-94	24	23.8	7	1	6
21.6	-58.6	23.8	25.4	10	2	6
21.1	-65	24.1	25.2	11	2.5	7
19.8	-84.9	26.4	26.6	7	1	5
19.3	-160.6	22.5	24.4	8	1.5	4
17.5	-152.4	24.2	25.5	5	2	15
17	-81.5	27	27	8	1.5	7
16.3	-63.5	26.5	26.8	10	2	6
15.1	-67.5	27.1	27.2	10	2	7
14.9	-74.9	26.7	26.7	12	3	8
14.5	-53	26.4	27.1	10	2	8
14.2	-46	25.6	25.7	8	1.5	7
41.1	-72.7	6.4	4.1	6	0.5	3
61.6	1.3	-9.99	4.1	4.6	2.5	8
61.2	0.9	-9.99	4.1	2.1	2	7
61.2	1.1	-9.99	4.1	1.5	2.5	8
61.2	1.6	-9.99	4.1	2.6	2	7
61.1	1	-9.99	4.1	1.5	2.5	8
61	1.7	-9.99	4.1	1	2	8
60.6	1.6	-9.99	4.1	2.1	2	8
60.6	-147.4	-9.99	4.1	5.1	0.5	2
59.7	1.6	-9.99	4.1	4.6	2	7
59.5	1.5	-9.99	4.1	5.1	1.5	7
59.2	1.5	-9.99	4.1	2.6	1.5	8
59.1	-11.7	6.7	9.7	10.3	3.5	7
58.7	1.4	-9.99	9.7	2.1	1.5	9
58	-0.3	-9.99	9.7	1.5	1	7
57.9	0	-9.99	9.7	1.5	2	25
57.9	1.8	-9.99	9.7	2.6	1	8
57.7	0.7	-9.99	9.7	1	1	9
57.7	1.8	-9.99	9.7	1.5	1	5
57.6	1.1	-9.99	9.7	1.5	1	8
57.3	1.6	-9.99	9.7	2.1	0.2	8
57.2	0.8	3.7	5.7	1	0.1	7
57.1	0.9	-9.99	5.7	1.5	0.1	8
57	1.9	-9.99	5.7	2.1	0.2	6
54.9	-13.2	7.8	10.2	12.3	5	8
54.4	-132.4	6.8	6.9	5	1.5	14
54	1.1	-9.99	6.9	6.7	1	4
53.9	-138.9	5.6	5.7	6	1.5	13
53.7	1.1	-9.99	5.7	5.1	1	4
53.6	0.7	-9.99	5.7	6.7	1	4
53.6	-131.1	6.8	7.4	7	1	4
53.5	170.5	0	3	10.8	3.5	7
53.4	1.7	-9.99	3	6.2	1	4
53.1	2.8	-9.99	3	4.1	1	4
53.1	-16	10.4	10.7	15.4	4.5	7
53	2.1	-9.99	10.7	6.2	1	4
52.5	-132.7	6.4	6.8	8	2	14
52.4	-129.8	7.6	6.9	9	1.5	6
52.4	-4.7	3.3	6.1	9.8	1.5	5
51.8	-131.2	7.8	7.6	5	2	15
51.4	-128.8	-9.99	7.6	6	2	15
51.4	-7.9	-9.99	7.6	14.9	3.5	6
51.2	1.8	2.9	5.6	10.3	0.5	5
50.9	-136.1	6	6.6	6	2	14
50.9	-129.9	8.4	7.7	9	2.5	14
50.4	0	3.8	6.8	10.8	1	6
50.1	-6.1	6.2	8.9	16.5	3	8
49.9	-2.9	4.7	8.3	14.4	2	7
49.7	-127.9	8.7	8.2	3	2	14
49	-16.3	12.2	11.7	11.3	3.5	7
48.8	-126	11.2	9.6	3	1.5	16
48.4	-133.9	7.4	7.1	5	2	14
48.3	-13.6	12.2	11.9	6.2	3	7
47.5	-8.4	10.2	11.6	12.3	4	7
46.4	-53.4	1	1.6	4	1.5	14
45.4	-83.4	-9.99	1.6	14.4	1	2
45.3	-5	11.6	12.4	11.8	4	7
44.5	-63.4	3.2	2.2	5	0.5	3
44.2	-57.1	1	2.9	5	1	6
42.5	-64	0.2	7.1	6	1	6
42.3	-62	7.6	8.3	4	1	15
41.1	-72.7	6.8	4.2	7	0.5	3
37	-76	12.3	7.8	2	0.2	5
36.3	-4.7	15.5	15	20.6	3	4
34.5	-122.1	15	12.8	4.6	1.5	12
33.4	136.4	14	18	13.4	2	6
31.4	127.6	19	19.4	8.2	1	4
30.8	134.6	19	21.3	12.3	2	4
30.8	-42.2	19	23	9.3	2	4
30.4	-21.2	19	16	6.7	3	14
27.9	-131.3	18	17	2.6	2	10
27.1	-83.2	20	19	7.7	1	5
26.7	-90.5	22.3	22.5	2	1	6
26.1	-87.8	24	27	8.2	1.5	6
25.7	-77.2	23	25	10.8	1.5	4
23.4	-82.6	26	28	9	1	6
18.7	-82.3	27	25	7.7	1.5	5
18.5	-66.1	25.6	25.9	8	2	7
18.3	-65	25.6	26.5	7	1	5
18.3	-64.8	26.3	26.5	8	1.5	6
17.9	-66.5	26.4	26.8	6	1	6
17.4	-64.5	26	27	13.4	2	5
15.9	-57.5	26.4	27.2	10.3	2	7
14.3	127	29	29.6	2.6	1.5	6
12.3	-66.5	26	28	12.3	1.5	10
6.2	-28.1	27	28.6	6.7	1.5	8
4.1	106.7	30	29.7	2.1	0	0
-8.1	-34.5	-9.99	29.7	6	1	6
-24.6	-46.6	-9.99	29.7	1.5	0.1	10
-28.4	-47.3	24.1	24.6	7	1.5	11
-41.7	175.9	19	15	10	2	8
59.6	2.2	4.2	7	6.2	2	8
42.3	-65.9	5.3	3.6	5	0.5	8
41.1	-72.7	6.4	4.1	6	0.5	3
41.1	-72.7	6.3	4.1	6	0.5	3
60.6	-146.8	2.1	3.5	5	0.5	8
59.7	-143.4	3	5.5	4	1.5	10
59.5	-148	2.2	4.6	4	1	8
58.2	-138	4.6	6	3	1.5	13
56.3	-147.9	4.2	4.4	4	1.5	8
53.9	-160.8	2.9	4.1	5	1	7
48.5	-124.7	10.2	8.8	1	1	16
48.1	-87.8	-4.9	1.1	14	2.5	6
47.6	-86.6	-4.3	1.8	16	4	8
47.3	-89.8	-2.5	0.3	11	1.5	5
46.2	-124.5	10.1	10.6	8	2	16
45.9	-125.8	8.5	9.7	3	1.5	16
44.6	-124.5	10.4	9.9	6	2	16
42.8	-124.8	10.2	10.3	2	2	16
42.6	-130.5	9.9	10.1	3	2	15
42.3	-70.7	5.9	4.4	6	0.5	3
41.9	-124.4	10.5	10	2	1.5	16
41.4	-70.2	7.9	5.5	9	0.5	3
40.7	-124.6	11.5	11.2	1	2.5	16
40.7	-72	6.9	5.1	11	0.5	5
40.4	-73.7	6.9	6	6	1.5	5
40.2	-73.2	7.3	5.5	7	1	5
39.6	-72.6	9.9	6.8	8	1.5	7
39.4	-124	11.5	10.6	6	2	17
38.5	-74.7	7.4	6	6	1.5	7
38.2	-123.3	11.2	10.7	4	2	16
37.8	-122.8	11.4	10.8	4	1.5	17
37.4	-122.9	11.9	11.5	5	2	17
36.8	-122.5	12.3	12.3	5	2	17
35.7	-121.9	12.1	12.7	5	1.5	17
35	-121	11.5	13.6	3	1.5	10
34.2	-119.8	11.7	14.5	6	0.5	9
33.7	-120.2	12.4	13.8	4	1.5	10
33.7	-119.1	12.8	14.7	5	1	9
33.4	-77.7	17.8	14.8	7	1.5	5
32.5	-118	13.8	16.2	5	1	10
32.4	-119.5	13.8	14.2	5	1.5	10
32	-69.5	18.3	19	9	1.5	5
31.9	-74.8	20.9	21.1	13	2.5	7
31.4	-80.9	17.1	15	7	1	6
30.1	-87.6	20	20	4	1	6
30	-80.5	21.1	20.3	10	1	5
29.2	-94.4	18.4	18.7	10	1	4
28.8	-86	21.1	23	6	1	4
28.5	-84.5	19.8	19.5	3	1	5
28.5	-80.2	22.1	21.1	9	1	4
27.9	-95.4	22.2	21.9	4	1	6
27.5	-71.5	21	21	8	1	8
27	-96.7	20.8	19.9	3	1	6
26	-85.6	22.7	23.7	4	1	8
25.9	-89.7	23.3	23.1	4	1	7
25.8	-93.7	22.6	22.5	5	1	6
24.3	-162.1	19.5	22.7	9	2.5	12
23.8	-68.3	23.4	24.6	9	1.5	5
23.2	-154.1	20.9	22.5	10	2.5	6
22.2	-94	24	23.7	7	1	4
21.6	-58.6	23.7	25.4	10	2	6
19.8	-84.9	26.4	26.6	7	1	6
19.3	-160.6	22.7	24.4	7	1.5	7
17.5	-152.4	23.8	25.3	6	2	15
17	-81.5	27	27	7	1.5	6
16.3	-63.5	26.5	26.8	10	2	6
15.1	-67.5	27.3	27.2	11	2	7
14.9	-74.9	26.7	26.7	12	2.5	8
14.5	-53	26.3	27.1	10	2	8
14.2	-46	25.5	25.7	8	2	7
41.1	-72.7	5.8	4.2	6	0.5	3
61.6	1.3	-9.99	4.2	4.6	2.5	8
61.2	0.9	-9.99	4.2	1.5	2.5	8
61.2	1.1	-9.99	4.2	1	2.5	8
61.2	1.6	-9.99	4.2	2.6	2	7
61.1	1	-9.99	4.2	2.6	2	8
61	1.7	-9.99	4.2	1.5	2	7
60.6	1.6	-9.99	4.2	2.1	2	8
59.7	1.6	-9.99	4.2	6.7	2	7
59.5	1.5	-9.99	4.2	5.1	2	7
59.2	1.5	-9.99	4.2	3.1	1.5	8
59.1	-11.7	6.3	9.7	9.8	3.5	7
58.7	1.4	-9.99	9.7	2.1	1.5	8
58	-0.3	-9.99	9.7	1	1	8
57.9	0	-9.99	9.7	1.5	0.1	7
57.9	1.8	-9.99	9.7	3.6	1	8
57.7	0.7	-9.99	9.7	1	1	9
57.7	1.8	-9.99	9.7	1.5	1	6
57.6	1.1	-9.99	9.7	1.5	1	8
57.3	1.6	-9.99	9.7	3.1	0.4	8
57.2	0.8	3.2	5.7	0	0.1	7
57.1	0.9	-9.99	5.7	1.5	0.1	7
57	1.9	-9.99	5.7	2.1	0.2	6
54.9	-13.3	7.6	10.2	12.9	4.5	8
54.4	-132.4	6.9	6.8	5	1.5	14
54	1.1	-9.99	6.8	6.7	1	4
53.9	-138.9	5.5	5.7	6	2	14
53.7	1.1	-9.99	5.7	5.7	1	4
53.6	0.7	-9.99	5.7	6.7	1	4
53.6	-131.1	7	7.4	7	1	4
53.4	1.7	-9.99	7.4	6.2	1	4
53.1	2.8	-9.99	7.4	5.1	1	4
53.1	-16	10.1	10.6	15.9	5	8
53	2.1	-9.99	10.6	5.1	1	4
52.5	-132.7	6.5	6.8	8	2	14
52.4	-4.7	3.7	6.2	8.2	1.5	5
51.4	-128.8	-9.99	6.2	7	2	15
51.4	-7.9	-9.99	6.2	14.9	3.5	6
51.2	1.8	2.8	5.6	10.3	0.5	5
50.9	-136.1	6	6.6	6	2	14
50.9	-129.9	9.3	7.7	8	2	15
50.4	0	3.6	6.8	11.3	1	5
50.1	-6.1	6.1	8.9	14.9	2.5	7
49.9	-2.9	4.7	8.3	13.4	2	7
49.7	-127.9	8.6	8.2	2	2	15
49	-16.3	11.9	11.6	10.8	3.5	7
48.8	-126	10.7	9.2	3	1.5	15
48.4	-133.9	7.1	7.1	5	2	14
48.3	-13.5	12	12	7.2	3	7
47.5	-8.4	10.2	11.6	12.3	4	7
46.4	-53.4	1	1.5	3	1.5	15
45.3	-5	11.5	12.4	9.8	3.5	7
44.5	-63.4	3.1	2.2	6	0.5	9
44.2	-57.1	1.3	2.8	6	1	6
42.3	-62	7.7	7.9	5	1	16
41.1	-72.7	6.1	4.1	6	0.5	3
37	-76	11.1	7.4	3	1	5
36.5	-3	16	17	9.3	1.5	6
33.5	136.6	15	21.5	11.8	2	6
31.7	138.1	17	19	12.9	2.5	7
28.4	136.7	18	20.7	6.7	2	4
28	-131	19	17	3.1	1.5	10
27.3	-83	19.1	19	9.3	0.5	3
26.7	-114.5	18	16	9.3	0.5	4
26.7	-90.5	22	22.5	1	1	6
26.2	-88.1	-9.99	22.5	7.7	1.5	6
25.8	-77.5	23	25	11.8	1.5	4
23.9	-87.9	23	22	7.7	1	5
21.8	-17.5	19	19	10.3	2	4
21.4	121.9	-9.99	19	4.1	0.5	10
18.5	-66.1	25.5	25.9	8	2	10
18.3	-65	26.2	26.5	8	1	4
18.3	-64.8	26.3	26.5	10	1.5	6
17.9	-66.5	26.6	26.9	8	1	6
15.9	-57.5	26.5	27.3	10.3	2.5	7
12.2	-66.7	26	28	14.9	1.5	10
-8.1	-34.5	-9.99	28	8	1.5	6
-12.5	154.4	29.6	29	5.7	1.5	7
-16.4	-37.5	26.5	31	4.1	1.5	9
-28.4	-47.3	24	24.6	6	1.5	10
-30.1	153.6	21.4	24	12.9	2.5	9
-34.8	-57.4	22	19	15.4	0.5	2
59.6	2.2	3.9	7	4.6	2	8
44.1	-69	5.6	4.3	7	1	4
44.1	-68.1	5.3	4.5	8	1	4
43.7	-69.4	6.4	4.9	8	1	5
43.2	-70.4	6.4	4.9	7	1	5
42.5	-70.6	6.1	5.1	6	0.5	4
42.3	-65.9	5.2	3.7	5	0.5	4
41.1	-72.7	5.6	4.2	6	0.5	3
60.6	-146.8	1.9	3.5	4	0.5	9
59.7	-143.4	2.9	5.5	4	1.5	8
59.5	-148	2.5	4.7	5	1	9
58.2	-138	4.3	5.9	2	1.5	13
57.9	-154.3	2.6	3.2	4	0.5	4
56.3	-147.9	3.5	4.4	3	1.5	7
53.9	-160.8	3	4.2	7	1	8
48.1	-87.8	-5	1.1	14	2.5	6
47.6	-86.6	-4.3	1.9	15	4	8
47.3	-89.8	-3.2	0.3	11	1.5	5
46.2	-124.5	10.3	10.5	7	2	16
45.9	-125.8	8.2	9.7	2	1.5	15
