region_id,region_name,flower_png
0,Global,reports/figures/flower_Global.png
1,Cocos Islands,reports/figures/flower_Cocos_Islands.png
2,Christmas Island,reports/figures/flower_Christmas_Island.png
3,Norfolk Island,reports/figures/flower_Norfolk_Island.png
4,Macquarie Island,reports/figures/flower_Macquarie_Island.png
5,New Caledonia,reports/figures/flower_New_Caledonia.png
6,Vanuatu,reports/figures/flower_Vanuatu.png
7,Solomon Islands,reports/figures/flower_Solomon_Islands.png
8,Palau,reports/figures/flower_Palau.png
9,Micronesia,reports/figures/flower_Micronesia.png
10,Nauru,reports/figures/flower_Nauru.png
11,Marshall Islands,reports/figures/flower_Marshall_Islands.png
12,Wake Island,reports/figures/flower_Wake_Island.png
13,Northern Mariana Islands and Guam,reports/figures/flower_Northern_Mariana_Islands_and_Guam.png
14,Taiwan,reports/figures/flower_Taiwan.png
15,Philippines,reports/figures/flower_Philippines.png
16,Australia,reports/figures/flower_Australia.png
17,Papua New Guinea,reports/figures/flower_Papua_New_Guinea.png
18,Fiji,reports/figures/flower_Fiji.png
19,Tuvalu,reports/figures/flower_Tuvalu.png
20,South Korea,reports/figures/flower_South_Korea.png
21,North Korea,reports/figures/flower_North_Korea.png
24,Cambodia,reports/figures/flower_Cambodia.png
25,Thailand,reports/figures/flower_Thailand.png
26,Andaman and Nicobar,reports/figures/flower_Andaman_and_Nicobar.png
28,Comoro Islands,reports/figures/flower_Comoro_Islands.png
29,Mayotte,reports/figures/flower_Mayotte.png
30,Glorioso Islands,reports/figures/flower_Glorioso_Islands.png
31,Seychelles,reports/figures/flower_Seychelles.png
32,R_union,reports/figures/flower_R_union.png
33,Juan de Nova Island,reports/figures/flower_Juan_de_Nova_Island.png
34,Bassas da India,reports/figures/flower_Bassas_da_India.png
35,Ile Europa,reports/figures/flower_Ile_Europa.png
36,Ile Tromelin,reports/figures/flower_Ile_Tromelin.png
37,Mauritius,reports/figures/flower_Mauritius.png
38,British Indian Ocean Territory,reports/figures/flower_British_Indian_Ocean_Territory.png
39,Maldives,reports/figures/flower_Maldives.png
40,Sri Lanka,reports/figures/flower_Sri_Lanka.png
41,Mozambique,reports/figures/flower_Mozambique.png
42,Madagascar,reports/figures/flower_Madagascar.png
43,Kenya,reports/figures/flower_Kenya.png
44,Somalia,reports/figures/flower_Somalia.png
45,Eritrea,reports/figures/flower_Eritrea.png
46,Djibouti,reports/figures/flower_Djibouti.png
47,Yemen,reports/figures/flower_Yemen.png
48,Oman,reports/figures/flower_Oman.png
49,Sudan,reports/figures/flower_Sudan.png
50,Saudi Arabia,reports/figures/flower_Saudi_Arabia.png
51,Kuwait,reports/figures/flower_Kuwait.png
52,Bahrain,reports/figures/flower_Bahrain.png
53,Pakistan,reports/figures/flower_Pakistan.png
54,United Arab Emirates,reports/figures/flower_United_Arab_Emirates.png
55,Azores,reports/figures/flower_Azores.png
56,Cape Verde,reports/figures/flower_Cape_Verde.png
57,Madeira,reports/figures/flower_Madeira.png
58,Canary Islands,reports/figures/flower_Canary_Islands.png
59,Belgium,reports/figures/flower_Belgium.png
60,Gibraltar,reports/figures/flower_Gibraltar.png
61,Tunisia,reports/figures/flower_Tunisia.png
62,Morocco,reports/figures/flower_Morocco.png
63,Western Sahara,reports/figures/flower_Western_Sahara.png
64,Mauritania,reports/figures/flower_Mauritania.png
65,Gambia,reports/figures/flower_Gambia.png
66,Senegal,reports/figures/flower_Senegal.png
67,Libya,reports/figures/flower_Libya.png
68,Malta,reports/figures/flower_Malta.png
69,Latvia,reports/figures/flower_Latvia.png
70,Estonia,reports/figures/flower_Estonia.png
71,Bulgaria,reports/figures/flower_Bulgaria.png
72,Romania,reports/figures/flower_Romania.png
73,Russia,reports/figures/flower_Russia.png
74,Georgia,reports/figures/flower_Georgia.png
75,Ukraine,reports/figures/flower_Ukraine.png
76,Turkey,reports/figures/flower_Turkey.png
77,Syria,reports/figures/flower_Syria.png
78,Lebanon,reports/figures/flower_Lebanon.png
79,Israel,reports/figures/flower_Israel.png
80,Greece,reports/figures/flower_Greece.png
81,Cyprus,reports/figures/flower_Cyprus.png
82,Albania,reports/figures/flower_Albania.png
84,Algeria,reports/figures/flower_Algeria.png
85,Ascension,reports/figures/flower_Ascension.png
86,Saint Helena,reports/figures/flower_Saint_Helena.png
88,Tristan da Cunha,reports/figures/flower_Tristan_da_Cunha.png
89,South Georgia and the South Sandwich Islands,reports/figures/flower_South_Georgia_and_the_South_Sandwich_Islands.png
90,Prince Edward Islands,reports/figures/flower_Prince_Edward_Islands.png
91,Crozet Islands,reports/figures/flower_Crozet_Islands.png
92,Amsterdam Island and Saint Paul Island,reports/figures/flower_Amsterdam_Island_and_Saint_Paul_Island.png
93,Kerguelen Islands,reports/figures/flower_Kerguelen_Islands.png
94,Heard and McDonald Islands,reports/figures/flower_Heard_and_McDonald_Islands.png
95,Falkland Islands,reports/figures/flower_Falkland_Islands.png
96,Sierra Leone,reports/figures/flower_Sierra_Leone.png
97,Liberia,reports/figures/flower_Liberia.png
98,Togo,reports/figures/flower_Togo.png
99,Benin,reports/figures/flower_Benin.png
100,Republique du Congo,reports/figures/flower_Republique_du_Congo.png
101,Namibia,reports/figures/flower_Namibia.png
102,South Africa,reports/figures/flower_South_Africa.png
103,Sao Tome and Principe,reports/figures/flower_Sao_Tome_and_Principe.png
104,Equatorial Guinea,reports/figures/flower_Equatorial_Guinea.png
105,Bouvet Island,reports/figures/flower_Bouvet_Island.png
106,Ghana,reports/figures/flower_Ghana.png
107,Clipperton Island,reports/figures/flower_Clipperton_Island.png
108,Bermuda,reports/figures/flower_Bermuda.png
110,Bahamas,reports/figures/flower_Bahamas.png
111,Turks and Caicos Islands,reports/figures/flower_Turks_and_Caicos_Islands.png
112,Cuba,reports/figures/flower_Cuba.png
113,Cayman Islands,reports/figures/flower_Cayman_Islands.png
114,Haiti,reports/figures/flower_Haiti.png
115,Dominican Republic,reports/figures/flower_Dominican_Republic.png
116,Puerto Rico and Virgin Islands of the United States,reports/figures/flower_Puerto_Rico_and_Virgin_Islands_of_the_United_States.png
117,British Virgin Islands,reports/figures/flower_British_Virgin_Islands.png
118,Anguilla,reports/figures/flower_Anguilla.png
119,Saint Kitts and Nevis,reports/figures/flower_Saint_Kitts_and_Nevis.png
120,Antigua and Barbuda,reports/figures/flower_Antigua_and_Barbuda.png
121,Montserrat,reports/figures/flower_Montserrat.png
122,Saint Lucia,reports/figures/flower_Saint_Lucia.png
123,Dominica,reports/figures/flower_Dominica.png
124,Barbados,reports/figures/flower_Barbados.png
125,Grenada,reports/figures/flower_Grenada.png
126,Trinidad and Tobago,reports/figures/flower_Trinidad_and_Tobago.png
127,Saint Vincent and the Grenadines,reports/figures/flower_Saint_Vincent_and_the_Grenadines.png
129,Panama,reports/figures/flower_Panama.png
130,Costa Rica,reports/figures/flower_Costa_Rica.png
131,Nicaragua,reports/figures/flower_Nicaragua.png
132,Colombia,reports/figures/flower_Colombia.png
133,Honduras,reports/figures/flower_Honduras.png
134,El Salvador,reports/figures/flower_El_Salvador.png
135,Mexico,reports/figures/flower_Mexico.png
136,Guatemala,reports/figures/flower_Guatemala.png
137,Ecuador,reports/figures/flower_Ecuador.png
138,Peru,reports/figures/flower_Peru.png
139,Venezuela,reports/figures/flower_Venezuela.png
140,Guadeloupe and Martinique,reports/figures/flower_Guadeloupe_and_Martinique.png
141,Faeroe Islands,reports/figures/flower_Faeroe_Islands.png
143,Iceland,reports/figures/flower_Iceland.png
144,Jan Mayen,reports/figures/flower_Jan_Mayen.png
145,Greenland,reports/figures/flower_Greenland.png
146,Pitcairn,reports/figures/flower_Pitcairn.png
147,French Polynesia,reports/figures/flower_French_Polynesia.png
148,Line Group,reports/figures/flower_Line_Group.png
149,Jarvis Island,reports/figures/flower_Jarvis_Island.png
150,Palmyra Atoll,reports/figures/flower_Palmyra_Atoll.png
151,American Samoa,reports/figures/flower_American_Samoa.png
152,Samoa,reports/figures/flower_Samoa.png
153,Cook Islands,reports/figures/flower_Cook_Islands.png
154,Niue,reports/figures/flower_Niue.png
155,Tonga,reports/figures/flower_Tonga.png
156,Tokelau,reports/figures/flower_Tokelau.png
157,Phoenix Group,reports/figures/flower_Phoenix_Group.png
158,Howland Island and Baker Island,reports/figures/flower_Howland_Island_and_Baker_Island.png
159,Johnston Atoll,reports/figures/flower_Johnston_Atoll.png
161,Wallis and Futuna,reports/figures/flower_Wallis_and_Futuna.png
162,New Zealand,reports/figures/flower_New_Zealand.png
163,United States,reports/figures/flower_United_States.png
164,Belize,reports/figures/flower_Belize.png
166,Jamaica,reports/figures/flower_Jamaica.png
167,Guyana,reports/figures/flower_Guyana.png
168,Suriname,reports/figures/flower_Suriname.png
169,French Guiana,reports/figures/flower_French_Guiana.png
171,Brazil,reports/figures/flower_Brazil.png
172,Argentina,reports/figures/flower_Argentina.png
173,Uruguay,reports/figures/flower_Uruguay.png
174,Finland,reports/figures/flower_Finland.png
175,Denmark,reports/figures/flower_Denmark.png
176,Germany,reports/figures/flower_Germany.png
177,Netherlands,reports/figures/flower_Netherlands.png
178,Poland,reports/figures/flower_Poland.png
179,France,reports/figures/flower_France.png
180,United Kingdom,reports/figures/flower_United_Kingdom.png
181,Ireland,reports/figures/flower_Ireland.png
182,Spain,reports/figures/flower_Spain.png
183,Portugal,reports/figures/flower_Portugal.png
184,Italy,reports/figures/flower_Italy.png
185,Monaco,reports/figures/flower_Monaco.png
186,Montenegro,reports/figures/flower_Montenegro.png
187,Croatia,reports/figures/flower_Croatia.png
188,Slovenia,reports/figures/flower_Slovenia.png
189,Lithuania,reports/figures/flower_Lithuania.png
190,Qatar,reports/figures/flower_Qatar.png
191,Iran,reports/figures/flower_Iran.png
192,Iraq,reports/figures/flower_Iraq.png
193,Guinea Bissau,reports/figures/flower_Guinea_Bissau.png
194,Guinea,reports/figures/flower_Guinea.png
195,Ivory Coast,reports/figures/flower_Ivory_Coast.png
196,Nigeria,reports/figures/flower_Nigeria.png
197,Cameroon,reports/figures/flower_Cameroon.png
198,Gabon,reports/figures/flower_Gabon.png
199,Democratic Republic of the Congo,reports/figures/flower_Democratic_Republic_of_the_Congo.png
200,Angola,reports/figures/flower_Angola.png
202,Tanzania,reports/figures/flower_Tanzania.png
203,India,reports/figures/flower_India.png
204,Bangladesh,reports/figures/flower_Bangladesh.png
205,Myanmar,reports/figures/flower_Myanmar.png
206,Malaysia,reports/figures/flower_Malaysia.png
207,Vietnam,reports/figures/flower_Vietnam.png
208,Singapore,reports/figures/flower_Singapore.png
209,China,reports/figures/flower_China.png
210,Japan,reports/figures/flower_Japan.png
212,Kiribati,reports/figures/flower_Kiribati.png
213,Antarctica,reports/figures/flower_Antarctica.png
214,Egypt,reports/figures/flower_Egypt.png
215,Jordan,reports/figures/flower_Jordan.png
216,Indonesia,reports/figures/flower_Indonesia.png
218,Canada,reports/figures/flower_Canada.png
219,Saint Pierre and Miquelon,reports/figures/flower_Saint_Pierre_and_Miquelon.png
220,Sint Maarten,reports/figures/flower_Sint_Maarten.png
221,Northern Saint-Martin,reports/figures/flower_Northern_Saint-Martin.png
222,Sweden,reports/figures/flower_Sweden.png
223,Norway,reports/figures/flower_Norway.png
224,Chile,reports/figures/flower_Chile.png
227,Jersey,reports/figures/flower_Jersey.png
228,Guernsey,reports/figures/flower_Guernsey.png
231,East Timor,reports/figures/flower_East_Timor.png
232,Bosnia and Herzegovina,reports/figures/flower_Bosnia_and_Herzegovina.png
237,Oecussi Ambeno,reports/figures/flower_Oecussi_Ambeno.png
244,Curacao,reports/figures/flower_Curacao.png
245,Bonaire,reports/figures/flower_Bonaire.png
247,Brunei,reports/figures/flower_Brunei.png
248,Saba,reports/figures/flower_Saba.png
249,Sint Eustatius,reports/figures/flower_Sint_Eustatius.png
250,Aruba,reports/figures/flower_Aruba.png
