rgn_id,sector,year,value
1,cf,2003,42291.8558582621
1,cf,2004,46391.0896323007
1,cf,2005,49255.1081730769
1,cf,2006,58321.7203080483
1,cf,2007,58597.1777065527
1,cf,2008,60654.1800213675
1,ph,2003,28471.1204594017
1,ph,2004,33158.105746973
1,ph,2005,34750.968215812
1,ph,2006,34114.2717236467
1,ph,2007,39907.1625712251
1,ph,2008,38100.530292913
1,sb,2003,30289.6690259972
1,sb,2004,35456.9227430555
1,sb,2005,37573.9405270655
1,sb,2006,37967.3366274929
1,sb,2007,40804.4343171295
1,sb,2008,42941.6733440171
1,tour,2003,79305.2703770478
1,tour,2004,83223.6328124999
1,tour,2005,84009.7030248398
1,tour,2006,88496.6070713141
1,tour,2007,98014.0544315347
1,tour,2008,94517.9147747508
1,tran,2003,90884.9269943019
1,tran,2004,103428.079371439
1,tran,2005,57048.5540754096
1,tran,2006,76541.9421073717
1,tran,2007,153481.793091168
1,tran,2008,89492.115162037
2,cf,2003,42291.8558582621
2,cf,2004,46391.0896323007
2,cf,2005,49255.1081730769
2,cf,2006,58321.7203080483
2,cf,2007,58597.1777065527
2,cf,2008,60654.1800213675
2,ph,2003,28471.1204594017
2,ph,2004,33158.105746973
2,ph,2005,34750.968215812
2,ph,2006,34114.2717236467
2,ph,2007,39907.1625712251
2,ph,2008,38100.530292913
2,sb,2003,30289.6690259972
2,sb,2004,35456.9227430555
2,sb,2005,37573.9405270655
2,sb,2006,37967.3366274929
2,sb,2007,40804.4343171295
2,sb,2008,42941.6733440171
2,tour,2003,79305.2703770478
2,tour,2004,83223.6328124999
2,tour,2005,84009.7030248398
2,tour,2006,88496.6070713141
2,tour,2007,98014.0544315347
2,tour,2008,94517.9147747508
2,tran,2003,90884.9269943019
2,tran,2004,103428.079371439
2,tran,2005,57048.5540754096
2,tran,2006,76541.9421073717
2,tran,2007,153481.793091168
2,tran,2008,89492.115162037
3,cf,2003,42291.8558582621
3,cf,2004,46391.0896323007
3,cf,2005,49255.1081730769
3,cf,2006,58321.7203080483
3,cf,2007,58597.1777065527
3,cf,2008,60654.1800213675
3,ph,2003,28471.1204594017
3,ph,2004,33158.105746973
3,ph,2005,34750.968215812
3,ph,2006,34114.2717236467
3,ph,2007,39907.1625712251
3,ph,2008,38100.530292913
3,sb,2003,30289.6690259972
3,sb,2004,35456.9227430555
3,sb,2005,37573.9405270655
3,sb,2006,37967.3366274929
3,sb,2007,40804.4343171295
3,sb,2008,42941.6733440171
3,tour,2003,79305.2703770478
3,tour,2004,83223.6328124999
3,tour,2005,84009.7030248398
3,tour,2006,88496.6070713141
3,tour,2007,98014.0544315347
3,tour,2008,94517.9147747508
3,tran,2003,90884.9269943019
3,tran,2004,103428.079371439
3,tran,2005,57048.5540754096
3,tran,2006,76541.9421073717
3,tran,2007,153481.793091168
3,tran,2008,89492.115162037
4,cf,2003,42291.8558582621
4,cf,2004,46391.0896323007
4,cf,2005,49255.1081730769
4,cf,2006,58321.7203080483
4,cf,2007,58597.1777065527
4,cf,2008,60654.1800213675
4,ph,2003,28471.1204594017
4,ph,2004,33158.105746973
4,ph,2005,34750.968215812
4,ph,2006,34114.2717236467
4,ph,2007,39907.1625712251
4,ph,2008,38100.530292913
4,sb,2003,30289.6690259972
4,sb,2004,35456.9227430555
4,sb,2005,37573.9405270655
4,sb,2006,37967.3366274929
4,sb,2007,40804.4343171295
4,sb,2008,42941.6733440171
4,tour,2003,79305.2703770478
4,tour,2004,83223.6328124999
4,tour,2005,84009.7030248398
4,tour,2006,88496.6070713141
4,tour,2007,98014.0544315347
4,tour,2008,94517.9147747508
4,tran,2003,90884.9269943019
4,tran,2004,103428.079371439
4,tran,2005,57048.5540754096
4,tran,2006,76541.9421073717
4,tran,2007,153481.793091168
4,tran,2008,89492.115162037
