rgn_id,year,percent
1,1998,6.10162285
1,2001,4.74006116
1,2002,5.06699734999999
1,2003,4.83666838000001
1,2004,4.63413804
1,2005,4.60481797
1,2006,5.34980797999999
1,2007,5.23561954
1,2008,5.28013875000001
1,2009,7.70782758999999
1,2010,7.2249621914
2,1998,6.10162285
2,2001,4.74006116
2,2002,5.06699734999999
2,2003,4.83666838000001
2,2004,4.63413804
2,2005,4.60481797
2,2006,5.34980797999999
2,2007,5.23561954
2,2008,5.28013875000001
2,2009,7.70782758999999
2,2010,7.2249621914
3,1998,6.10162285
3,2001,4.74006116
3,2002,5.06699734999999
3,2003,4.83666838000001
3,2004,4.63413804
3,2005,4.60481797
3,2006,5.34980797999999
3,2007,5.23561954
3,2008,5.28013875000001
3,2009,7.70782758999999
3,2010,7.2249621914
4,1998,6.10162285
4,2001,4.74006116
4,2002,5.06699734999999
4,2003,4.83666838000001
4,2004,4.63413804
4,2005,4.60481797
4,2006,5.34980797999999
4,2007,5.23561954
4,2008,5.28013875000001
4,2009,7.70782758999999
4,2010,7.2249621914
